fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,best_precision_t+0,best_precision_t+1,best_precision_t+2,best_precision_t+3,best_precision_t+4,best_precision_t+5,best_precision_t+6,best_precision_t+7,best_precision_t+8,best_precision_t+9,best_precision_t+10,best_precision_t+11,best_precision_t+12,best_precision_t+13,best_precision_t+14,best_precision_t+15,best_precision_t+16
1,1.0,0.0,1,0.242214063599007,0.06514228083864804,0.6666666666666666,0.6514215403959278,0.017489242779335706,8.014989086061888e-09,7.425965369994452e-09,1.2256341526004338e-05,0.8443932319935691,0.9999999999999953,4.484793968622747e-13,0.9999999999999994,0.17142857142857187,0.10734463276836159,0.12172573189522344,0.559322033898305,0.21782178217821788,0.07968000000000003,0.2857142857142858,0.03906249999999984,0.33581235697940515,0.022635266750394012,0.03255014886035777,0.042366475687751516,0.06661501486656203,0.026954712891668207,0.03744385085870268,0.04919162088450392,0.08229090476339031,0.44195781928690375,0.48946584285034406,0.5100299057664721,0.4932788541752918,0.5065015969888391,0.5473284824597103,0.592386335495096,0.6349433890614256,0.4262909424542629,0.05729166666666656,9.284653718804841e-08,0.022151898734177257,0.4729729729729728,0.8067456950498513,0.7931174565528094,0.9727956204064868,0.12074011744034091,0.7543186646685717,0.3371882332395031,0.33723536626350914,0.3372395602395879,0.3372405790818527,0.33724074831431294,0.33724086497099104,0.33724087073949094,0.3372408737636352,0.3372408755438069,0.33724087551415116,0.337240875537281,0.33724087554273297,0.3372408755438069,0.3372408755438069,0.3372408755438069,0.3372408755438069,0.3372408755438069
1,1.0,1.0,1,0.22001580587432853,0.0469284800209295,0.16666666666666666,0.7649538994667808,0.017489242223048707,1.1215267827965186e-09,5.979380410906604e-09,9.395903659807219e-05,0.8429133023292945,0.9999999999999934,3.1380276422330895e-13,0.9999999999999981,0.17142857142857187,0.07344632768361582,0.17372881355932204,0.5932203389830505,0.049504950495049514,0.3120000000000001,0.19841269841269854,0.09375,0.11029748283752863,0.020054783840950684,0.034545547329354546,0.04275698152263263,0.06989504160895338,0.021914918229740316,0.03654137315247431,0.04722997160157385,0.08227992785391867,0.4892422282823085,0.5454780675751153,0.571570987114643,0.5642091594974061,0.5324812198077853,0.5774254714836358,0.6256827014705253,0.6738140820374735,0.37834678947889433,0.028645833333333245,8.112326047225858e-08,0.037974683544303826,0.41891891891891886,0.8223345259127166,0.8215878212187562,0.9696283528272077,0.19330003443733174,0.7822178590217055,0.3218251602700134,0.3218426085121525,0.32184846404428,0.32185174343106393,0.32185174014753515,0.3218518084963825,0.32185180807418035,0.3218518084963825,0.3218518084906,0.32185180849249995,0.3218518084955565,0.3218518084963825,0.3218518084963825,0.3218518084963825,0.3218518084963825,0.3218518084963825,0.3218518084963825
1,1.0,2.0,1,0.2383040627561435,0.06059585165072223,0.16666666666666666,0.577481451013176,0.017489237641890608,1.5335840827109337e-08,5.802600135182826e-09,2.2683308796995288e-06,0.7985255517784628,0.9999999999999896,9.016320532185033e-13,0.9999999999999956,0.2571428571428576,0.06779661016949153,0.21694915254237293,0.6610169491525419,0.05940594059405941,0.29600000000000004,0.3015873015873017,0.109375,0.1386458473549603,0.054848514329985776,0.10012287200020026,0.14097089133144355,0.23674162174531507,0.05394618479047253,0.09517471339926017,0.13637722044021086,0.24666510020955099,0.4328805890502999,0.4935648590124704,0.5284808006071078,0.5490634517099056,0.45575661259073,0.504328065649506,0.5557065818612318,0.6230319660659223,0.5601066314146959,0.04166666666666656,7.88757964380928e-07,0.06962025316455699,0.28378378378378377,0.8873152782758744,0.835319067438471,0.9735020035455041,0.1594401937417284,0.7130725275225347,0.1996414715579902,0.2000394374819877,0.20010045328783252,0.2001070040230369,0.20010945402499777,0.20010943771019876,0.20010945055180426,0.2001094524787679,0.20010945393751747,0.20010945397312088,0.2001094540208674,0.20010945402499777,0.20010945402499777,0.20010945402499777,0.20010945402499777,0.20010945402499777,0.20010945402499777
1,1.0,3.0,1,0.23184789036279096,0.055185668089082617,0.5,0.34722568085745714,0.01748923705329899,9.217290710163081e-09,5.433708335075944e-09,6.2176492037436e-06,0.7327946402733561,0.9999999999999881,1.9250728601808396e-12,0.9999999999999971,0.20000000000000046,0.12429378531073447,0.11118644067796614,0.6949152542372881,0.15841584158415847,0.13263157894736846,0.4761904761904763,0.046875,0.4576659038901603,0.037282724201444385,0.055775799059018125,0.0730664874530349,0.10614651943405252,0.04011611015469691,0.060708764222628595,0.07770036693210151,0.12059111786335747,0.5081872191000157,0.5670038547952174,0.5985088535102238,0.5959965368612441,0.5394751706867595,0.5859261395235735,0.6363949612731138,0.6869719986812228,0.4344453012382137,0.026041666666666657,1.6133101836362287e-07,0.047468354430379736,0.28378378378378377,0.8651445949003951,0.8564715066292683,0.9736163472327807,0.1619758003894049,0.7053504572156432,0.10478536692824639,0.10481996161922441,0.1048235071689439,0.10482514174163673,0.1048252001479564,0.10482528207377295,0.10482528061799726,0.1048252830495219,0.1048252840445181,0.10482528416173684,0.10482528415967166,0.10482528416173684,0.10482528416173684,0.10482528416173684,0.10482528416173684,0.10482528416173684,0.10482528416173684
1,1.0,4.0,1,0.3115650048536964,0.11707037060450874,0.5,0.3943146989019813,0.017489240084470135,4.325311609658243e-09,4.9332371230133075e-09,1.6573117381327127e-05,0.7163503644586484,0.9999999999999831,2.0961969791858802e-12,0.9999999999999971,0.20000000000000046,0.06214689265536712,0.21186440677966106,0.576271186440678,0.05940594059405941,0.2693333333333335,0.3333333333333335,0.10156249999999985,0.16590389016018314,0.029699212711938643,0.04608576020749779,0.0610037097085078,0.10719381540639537,0.029567133841364227,0.042307266849964005,0.05797968286494906,0.10735055125849627,0.4755551459984874,0.5298677384817054,0.5567622014776483,0.5555724690012502,0.48747497257443934,0.527238344798745,0.5713523391088409,0.6168674733103042,0.4993733423443816,0.020833333333333273,2.1287072433200198e-07,0.0537974683544304,0.4729729729729728,0.8889868688559179,0.8508718662682053,0.9822536603398851,0.18703969272418802,0.700577341597056,0.09605895474863824,0.09613517662264925,0.09613804218467983,0.09613914992946493,0.09613953398925112,0.09613960490575868,0.09613961150742853,0.09613961018109732,0.09613961116576772,0.09613961150742853,0.09613961148942032,0.09613961150519815,0.09613961150742853,0.09613961150742853,0.09613961150742853,0.09613961150742853,0.09613961150742853
1,1.0,5.0,1,0.33270548330079464,0.11913004777503342,0.5,0.6782267866811929,0.017489242924191767,5.000633376392865e-09,6.7992843291904815e-09,2.0290353161276956e-05,0.8893344993561565,0.9999999999999912,2.6509290419139122e-12,0.999999999999999,0.17142857142857187,0.04519774011299435,0.2604006163328197,0.5423728813559322,0.16831683168316838,0.10320000000000004,0.34920634920634924,0.0390625,0.3975972540045767,0.022609599597856005,0.04587173641825645,0.07249009806500667,0.12845339478367915,0.029365019134368904,0.05583273026893017,0.08890787977980737,0.16863540579747702,0.5302778862307199,0.5947587165136919,0.6326626165973136,0.642805544821971,0.5752907704314869,0.6266581312472781,0.6860920436228596,0.7526014520240404,0.4657860076583682,0.023437499999999972,2.4283611225984065e-07,0.025316455696202597,0.3513513513513513,0.8425792036646689,0.8794481201926265,0.9901050531172692,0.11183942794934737,0.8074010345946188,1.0000056338554941e-12,5.335628485586552e-05,5.491673053650836e-05,5.527986962876319e-05,5.529475145150953e-05,5.529231406184443e-05,5.529369970455611e-05,5.529463233280851e-05,5.529474401690104e-05,5.529474905591192e-05,5.5294751286294463e-05,5.529475145150953e-05,5.529475145150953e-05,5.529475145150953e-05,5.529475145150953e-05,5.529475145150953e-05,5.529475145150953e-05
1,1.0,6.0,1,0.2435725073672196,0.05972205720780292,0.5,0.5934098940620578,0.017489241500770154,2.8263781587894305e-10,7.257623326217599e-09,0.00046674187376375065,0.7290904328982998,0.9999999999999869,2.006103839328284e-12,0.9999999999999971,0.20000000000000046,0.1016949152542373,0.13559322033898305,0.6271186440677964,0.13861386138613865,0.13976470588235296,0.2539682539682539,0.0703125,0.18649885583524028,0.040756692503080255,0.06019284078811236,0.07925026819625694,0.1250237286713705,0.053021144566885774,0.06471795176143799,0.08922296100406445,0.14676314891941306,0.5068575374321127,0.565564828010784,0.597511621441537,0.5999672545661825,0.5464161683356373,0.5898184403566294,0.6430480935922496,0.6986567377341092,0.308847733415615,0.031249999999999917,4.7487194637595243e-07,0.047468354430379736,0.22972972972972983,0.8783813492536168,0.847186076326043,0.971944229801501,0.22124916365785513,0.683265469184638,0.26716439473965714,0.26716188801151175,0.26717071248780133,0.2671732180618501,0.26717355884355487,0.2671736485519849,0.26717366067904347,0.26717366067904347,0.2671736606734262,0.26717366067788695,0.26717366067904347,0.26717366067904347,0.26717366067904347,0.26717366067904347,0.26717366067904347,0.26717366067904347,0.26717366067904347
1,1.0,7.0,1,0.1831628772647261,0.026739441462870557,0.16666666666666666,0.41883534189677524,0.017489237817455157,1.9568292501565306e-09,5.240894760508866e-09,4.5156089794853166e-05,0.6738680656580639,0.9999999999999785,7.130953601791764e-13,0.9999999999999967,0.17142857142857187,0.0847457627118644,0.15254237288135594,0.49152542372881347,0.14851485148514854,0.10933333333333337,0.3253968253968255,0.0390625,0.3744279176201374,0.030006808046087893,0.044858331601736405,0.05928171556815093,0.09819959898567182,0.037393044486443164,0.04720386797453244,0.06915805592549673,0.12282213181009485,0.5166816444561451,0.5758809692537885,0.6074963520216191,0.6088433765751442,0.5613661840122868,0.6065952290764332,0.6612522828526964,0.7187367077860607,0.521861384227067,0.033854166666666616,3.5332456305899126e-07,0.025316455696202597,0.4729729729729728,0.8995281763555099,0.90396288960648,0.9922274392657081,0.11771139108957557,0.6971154256701764,0.13796563574311346,0.13801586220013703,0.13802215349980299,0.13802625356005085,0.13802655691560664,0.13802651060239426,0.13802656863227572,0.1380265708605882,0.1380265721685807,0.13802657273080107,0.13802657298679885,0.1380265729836598,0.13802657298679885,0.13802657298679885,0.13802657298679885,0.13802657298679885,0.13802657298679885
1,1.0,8.0,1,0.30188371938399683,0.105580895462675,0.5,0.6346919015329527,0.017489232348847437,3.3129855742438655e-09,8.375225739391252e-09,4.145271311517711e-05,0.8360410884516158,0.9999999999999939,1.1885252913681858e-12,0.9999999999999984,0.17142857142857187,0.09604519774011301,0.13559322033898305,0.5254237288135593,0.12871287128712874,0.13200000000000006,0.2936507936507938,0.07812499999999985,0.19204365428621728,0.04474233968426632,0.059069167573080825,0.07588380605623332,0.11156597025864984,0.0505879617265595,0.06366235336326247,0.08535867289287304,0.13857240098366141,0.5012398131478842,0.5568065116480578,0.5869672279691411,0.584040717424248,0.546129669365763,0.5901012998263857,0.6424748690785604,0.6968041816041639,0.39163106100864864,0.04166666666666656,3.4291185995171977e-07,0.0348101265822785,0.31081081081081074,0.8956020515709997,0.8719510539065771,0.9792986394980557,0.2444281627585097,0.7222620323687641,0.2160847933289982,0.21621541805206249,0.2162410107027564,0.2162414015538772,0.2162412915177032,0.21624139578694682,0.21624140069402534,0.2162414013253874,0.21624140153124297,0.2162414015538772,0.21624140155321628,0.2162414015538772,0.2162414015538772,0.2162414015538772,0.2162414015538772,0.2162414015538772,0.2162414015538772
1,1.0,9.0,1,0.31654966745374524,0.10258041083677784,0.8333333333333334,0.7010430776526692,0.017489241803035602,1.499243901881904e-08,8.226484575416828e-09,5.286964617035404e-06,0.8761297436378264,0.9999999999999919,2.0200010733185014e-12,0.9999999999999988,0.22857142857142904,0.13559322033898305,0.1073446327683616,0.576271186440678,0.049504950495049306,0.3060000000000002,0.3174603174603174,0.046875,0.3203661327231121,0.04540408948627887,0.055160745693730674,0.0675653257836782,0.09551783299705904,0.059880884038826375,0.06457436823857042,0.08176067520836097,0.12011190372497654,0.5340143278807684,0.5925784895794115,0.624985226484553,0.6240109981810145,0.5773695501039513,0.6216017930530582,0.6760282463833571,0.730668913273778,0.3926533272271917,0.023437499999999972,2.1287072433200198e-07,0.0348101265822785,0.29729729729729737,0.8216067340729496,0.8446093446872975,0.9855623035001814,0.15523259354742097,0.7901301487372189,0.06488078656611965,0.06508410594147929,0.06509850976942633,0.06510119206694776,0.06510155850063809,0.0651016564490742,0.06510165597664722,0.06510165634606385,0.06510165644461349,0.06510165644824817,0.0651016564490742,0.0651016564490742,0.0651016564490742,0.0651016564490742,0.0651016564490742,0.0651016564490742,0.0651016564490742
1,1.0,10.0,1,0.23796196110640294,0.05772290415900366,0.33333333333333337,0.5876171530470912,0.017489237694349926,9.94271325134422e-10,7.65322307819726e-09,0.0001363477021875698,0.7201995059648896,0.9999999999999908,1.981276442211753e-12,0.9999999999999973,0.20000000000000046,0.0847457627118644,0.1610169491525424,0.576271186440678,0.13861386138613865,0.13129411764705887,0.261904761904762,0.0546875,0.24004576659038906,0.0412824247510907,0.04659496730835396,0.06520855925795714,0.12050892785040744,0.04432696906988233,0.052253629198295945,0.07341755416531633,0.13598887811050286,0.5044993148536965,0.557303593996092,0.5885916320376765,0.5944962242445372,0.5422366665752281,0.5845330227599546,0.6365106984838839,0.6936846696266503,0.3584886113594701,0.04427083333333326,1.795241699543457e-07,0.04113924050632917,0.3513513513513513,0.8905094004381415,0.9082113822752582,0.9936655668370028,0.1109036601719457,0.7144560801284122,0.10285968526403949,0.10309074116141273,0.10313004514333335,0.10313381109822273,0.1031340639754599,0.1031340866318832,0.10313408693347981,0.10313408899880952,0.10313408896824502,0.10313408898658372,0.10313408899145746,0.10313408899657908,0.10313408899880952,0.10313408899880952,0.10313408899880952,0.10313408899880952,0.10313408899880952
1,1.0,11.0,1,0.3173287863601725,0.11759395418506656,0.33333333333333337,0.4441585041960409,0.017489240067014824,1.1463226430879422e-08,4.049426927153425e-09,1.9347486151827755e-06,0.7239514821785857,0.9999999999999925,1.4358594201862099e-12,0.9999999999999956,0.17142857142857187,0.03954802259887007,0.288135593220339,0.6610169491525422,0.16831683168316838,0.12000000000000005,0.38888888888888895,0.0390625,0.436212814645309,0.03134506607746741,0.06124908964742899,0.08739561455016033,0.15678777610882785,0.0316716550177188,0.06689065855136031,0.09596525193260144,0.18326652841099492,0.4977770795733195,0.5602624349480183,0.5945502714561933,0.6065276016985629,0.5319054242807648,0.583160126311899,0.6371990040438222,0.7017013520782736,0.48727516849699803,0.031249999999999917,3.3249915684444833e-07,0.056962025316455764,0.2702702702702702,0.8666109831175532,0.8938061579823966,0.9835107887825617,0.12927546254017624,0.6946782814222394,0.04529816685007959,0.04536301018608693,0.0453624564093528,0.04536327708182544,0.04536364303102827,0.04536369880756752,0.04536370002370155,0.04536370220542388,0.045363702731958194,0.04536370272212803,0.04536370272981041,0.045363702731958194,0.045363702731958194,0.045363702731958194,0.045363702731958194,0.045363702731958194,0.045363702731958194
1,1.0,12.0,1,0.30828901412636867,0.10171565639162003,0.33333333333333337,0.4514538653102126,0.01748924366876222,4.320093076558661e-09,7.980874913213488e-09,2.9069205082539407e-05,0.7768361360250369,0.9999999999999958,6.356863371128718e-13,0.9999999999999967,0.22857142857142904,0.10734463276836159,0.13559322033898305,0.7457627118644063,0.17821782178217827,0.12457142857142858,0.2936507936507938,0.046875,0.299771167048055,0.03610426386185997,0.08837530592179557,0.1069143562349674,0.1721629769763539,0.03857110947651189,0.09288942942505536,0.11572315577472728,0.18640241040125755,0.45825441006064016,0.5261668845241532,0.5529950791597857,0.5594161815068643,0.48847902951984995,0.5449515538269024,0.5918458189687223,0.6452011563740008,0.5297295140003166,0.0364583333333333,4.225285201587841e-07,0.056962025316455764,0.4864864864864864,0.9093430028434493,0.8726266869821728,0.9882654629916224,0.19294447773189533,0.7437207672173894,0.168462926598364,0.16894203993084814,0.16908948205977162,0.1690904571959703,0.16909000515518388,0.1690904571959703,0.1690904515919814,0.1690904569797063,0.1690904571959703,0.1690904571959703,0.16909045719200524,0.16909045719530943,0.1690904571959703,0.1690904571959703,0.1690904571959703,0.1690904571959703,0.1690904571959703
1,1.0,13.0,1,0.1883719689674232,0.03368378462780917,0.16666666666666666,0.6384736749290184,0.017489239694269413,3.16210979462114e-09,6.6760338566578565e-09,3.415817849735367e-05,0.8380997058032731,0.9999999999999888,1.715307513168202e-12,0.999999999999995,0.17142857142857187,0.11864406779661017,0.11016949152542373,0.5084745762711864,0.19801980198019786,0.08243478260869569,0.261904761904762,0.046875,0.2723112128146454,0.04017557454895611,0.05734272028032071,0.07967085082515867,0.12314762014475218,0.04013857312102657,0.054506740289960255,0.08123944450805548,0.12922496569969372,0.4781823157889832,0.5321718306888702,0.56228060707651,0.5598572355972096,0.49531866378805195,0.5356755230316972,0.5847317259020576,0.6299955245849169,0.6986420846321448,0.04166666666666656,2.1287072433200198e-07,0.047468354430379736,0.4864864864864864,0.8124072412522314,0.832756355019959,0.9775038068608436,0.1214547814728178,0.691098963653545,0.20247739092973874,0.20254397108481262,0.20255597195607064,0.20256220708681613,0.20256217468042106,0.20256219981215048,0.20256220708681613,0.20256220693861995,0.20256220707442515,0.20256220708681613,0.20256220708681613,0.20256220708681613,0.20256220708681613,0.20256220708681613,0.20256220708681613,0.20256220708681613,0.20256220708681613
1,1.0,14.0,1,0.17166795429855153,0.024661594267795052,0.0,0.5963550985321521,0.017489238136149086,7.3247053304236746e-09,6.930645801591052e-09,1.2663336288123908e-05,0.7192021839139983,0.9999999999999838,7.471317088156184e-13,0.9999999999999953,0.20000000000000046,0.09604519774011301,0.14322033898305087,0.6101694915254235,0.20792079207920797,0.09000000000000002,0.19841269841269854,0.0546875,0.19061784897025175,0.05135598511376157,0.0594343938097878,0.07689447132974753,0.12416261035887742,0.053072034755294324,0.05695794197270433,0.07695390356029184,0.13104054096036674,0.469613641457035,0.5171544694603291,0.5434622482119957,0.5409014328439687,0.49423124762911663,0.5291257871192815,0.5746296850711547,0.6213528875970846,0.5836106585132588,0.028645833333333245,3.3249915684444833e-07,0.05063291139240507,0.41891891891891886,0.7952678442194467,0.8202761430260965,0.9596105134161516,0.1292844824049752,0.6867676717153639,0.19739442736838733,0.19756046825370785,0.19762156471752337,0.1976392239065444,0.1976393050024953,0.19764036000512844,0.197640668145918,0.19764066290221768,0.19764067924047693,0.19764068162541146,0.19764068156709122,0.19764068164920215,0.19764068167208418,0.19764068167530582,0.19764068167530582,0.19764068167530582,0.19764068167530582
1,1.0,15.0,1,0.23292979119362126,0.05120865695481286,0.16666666666666666,0.7648816355187753,0.01748924206094413,2.2377353998106802e-09,8.431930186284308e-09,6.409898363308227e-05,0.9155280792597084,0.9999999999999931,2.0235316209921052e-12,0.9999999999999967,0.20000000000000046,0.11864406779661017,0.11652542372881357,0.6440677966101693,0.09900990099009904,0.19384615384615392,0.21428571428571436,0.05468749999999985,0.20297482837528613,0.05670709461809485,0.07355819769910789,0.1000549169376529,0.14314278074378145,0.069381205141707,0.07654564114314148,0.10329171307583185,0.1589632898476849,0.4658714596317751,0.5163097982485148,0.5464254325713356,0.5413483113995378,0.5051207759944646,0.5412175793808798,0.5900067280341608,0.6377124403287218,0.4945155837152604,0.046874999999999944,4.480368232979666e-07,0.056962025316455764,0.44594594594594583,0.8970312502590931,0.87597019115434,0.9855884077407281,0.18664729269173636,0.7462153574279835,0.2980920352571488,0.29815050204333693,0.298152682631463,0.29815481707068103,0.29815491043197395,0.2981549326030011,0.2981549410093768,0.2981549445028916,0.29815494539826437,0.2981549456101501,0.298154945740173,0.29815494574009027,0.298154945740173,0.298154945740173,0.298154945740173,0.298154945740173,0.298154945740173
1,1.0,16.0,1,0.39644290393780024,0.20876744936134342,0.33333333333333337,0.6586392935557269,0.017489241180389144,1.784535498081251e-09,7.203762861390005e-09,6.941671333070973e-05,0.8104844096586473,0.9999999999999939,1.966802736232359e-13,0.9999999999999988,0.20000000000000046,0.09039548022598871,0.15165031222123107,0.6271186440677964,0.20792079207920797,0.092,0.2936507936507938,0.078125,0.19204365428621722,0.06530815917651399,0.09354588725663143,0.1092217086630716,0.1443599380978672,0.0775066759807033,0.11810303943807837,0.1393166988687995,0.19114888416755577,0.5355641597184306,0.5992692509330498,0.6325771744795649,0.6339575027456374,0.5820292465301374,0.6356609134814982,0.6912339584093475,0.7491286644984135,0.5338996821278843,0.04166666666666656,2.9388647074175903e-07,0.03164556962025315,0.5810810810810809,0.8830108525880456,0.8805834341397709,0.9875678482261662,0.20640470493774027,0.7817852136266288,0.03697028814572595,0.0371743949160768,0.03718961977368729,0.03719113644961214,0.03719123454211412,0.03719130688375036,0.03719130937186044,0.03719131289280056,0.037191312723457104,0.03719131289280056,0.037191312890487604,0.03719131289280056,0.03719131289280056,0.03719131289280056,0.03719131289280056,0.03719131289280056,0.03719131289280056
1,1.0,17.0,1,0.19546261629453143,0.0364931416093291,0.33333333333333337,0.6611486155892258,0.01748924513127578,1.2505987429917393e-08,7.2204678786782515e-09,5.859897451666911e-06,0.7764088889239608,0.9999999999999875,6.117296763135912e-14,0.9999999999999978,0.17142857142857187,0.1016949152542373,0.12832929782082325,0.576271186440678,0.17821782178217827,0.10171428571428576,0.3730158730158731,0.0703125,0.2637299771167049,0.032792053769081536,0.054960105296273966,0.07162730383048024,0.11274098435942913,0.03207860738585242,0.05833714855563794,0.07677149740942231,0.12384650954845836,0.43182316512971924,0.48286123278693954,0.5053601448478608,0.49565004054450224,0.4725993783148006,0.5167305216602054,0.5601571313564381,0.6020916738547307,0.5280969977676486,0.046874999999999944,2.1287072433200198e-07,0.06645569620253164,0.5,0.836350581743587,0.8164697047265461,0.9753268592055776,0.19507867585914201,0.6853024864536921,0.3414230151783664,0.3418527861101611,0.34188212652957595,0.3418839672931596,0.34188406729304754,0.3418842227814255,0.3418842263943067,0.34188422821198194,0.34188422821198194,0.34188422821198194,0.3418842282105775,0.34188422821198194,0.34188422821198194,0.34188422821198194,0.34188422821198194,0.34188422821198194,0.34188422821198194
1,1.0,18.0,1,0.25771519902877527,0.0875201537644904,0.33333333333333337,0.7116154494610649,0.017489243911624094,8.612450749163601e-09,7.357558598995919e-09,1.0936398302134667e-05,0.7974983914564214,0.9999999999999934,6.576828916744055e-13,0.9999999999999964,0.17142857142857187,0.07344632768361582,0.17372881355932204,0.559322033898305,0.15841584158415847,0.11242105263157898,0.22222222222222232,0.03124999999999984,0.3203661327231122,0.05734517271209842,0.10081304535778503,0.13784481361724515,0.20871922724267564,0.07323782636065498,0.1040751585091736,0.1364336442903994,0.22686654701730255,0.40806056198241486,0.4651077935138141,0.4957449197152811,0.5000338016401187,0.4520811210107534,0.49381286104546324,0.5394971202765022,0.5960001217663254,0.7751400231326397,0.04166666666666656,5.804812156849944e-07,0.07594936708860765,0.4729729729729728,0.8507959857424998,0.8684669935323432,0.9804886456538126,0.13229471848978863,0.6683960327957617,0.2825845161877768,0.28286127190420385,0.28301988963089164,0.2830313921782197,0.28303412833440345,0.28303414579305586,0.28303426686786404,0.2830342655768885,0.2830342667317284,0.2830342667603929,0.28303426686199906,0.28303426686720323,0.28303426686786404,0.28303426686786404,0.28303426686786404,0.28303426686786404,0.28303426686786404
