fid,iid,rep,a1_budget,algname,achieved_regret
1,1,0,500,BFGS,11.130439625476438
1,1,1,500,BFGS,8.367726928732852
1,1,2,500,BFGS,11.2063857251064
1,1,3,500,BFGS,11.41182696092119
1,1,4,500,BFGS,10.689327163880106
1,1,5,500,BFGS,14.016689261473303
1,1,6,500,BFGS,12.203684871129674
1,1,7,500,BFGS,0.02659039447746458
1,1,8,500,BFGS,14.258634860401873
1,1,9,500,BFGS,12.824874510098201
1,1,10,500,BFGS,12.534027118430425
1,1,11,500,BFGS,13.126325782422922
1,1,12,500,BFGS,12.73746358603778
1,1,13,500,BFGS,11.885016344887983
1,1,14,500,BFGS,12.143958013382827
1,1,15,500,BFGS,11.953360516596195
1,1,16,500,BFGS,13.842738022761653
1,1,17,500,BFGS,9.69575202832144
1,1,18,500,BFGS,11.350633944459391
1,1,19,500,BFGS,0.02997068091399113
1,2,0,500,BFGS,9.391447192469961
1,2,1,500,BFGS,10.55455597522175
1,2,2,500,BFGS,15.208514860893949
1,2,3,500,BFGS,14.496378867448367
1,2,4,500,BFGS,13.067435501075606
1,2,5,500,BFGS,13.459019565940483
1,2,6,500,BFGS,11.056563567460667
1,2,7,500,BFGS,14.356682769483996
1,2,8,500,BFGS,10.641988711722616
1,2,9,500,BFGS,10.309287507397588
1,2,10,500,BFGS,14.69236910522241
1,2,11,500,BFGS,13.931398000959723
1,2,12,500,BFGS,12.84464438398054
1,2,13,500,BFGS,10.291203990742359
1,2,14,500,BFGS,9.942729862662963
1,2,15,500,BFGS,16.82127804503613
1,2,16,500,BFGS,15.817496836988735
1,2,17,500,BFGS,13.96386004351705
1,2,18,500,BFGS,10.047522469401885
1,2,19,500,BFGS,14.88661033342394
1,3,0,500,BFGS,10.254133834271245
1,3,1,500,BFGS,11.048872633167344
1,3,2,500,BFGS,15.113857646774713
1,3,3,500,BFGS,13.534888304243252
1,3,4,500,BFGS,11.151995851163457
1,3,5,500,BFGS,10.731781238898915
1,3,6,500,BFGS,11.409567542090034
1,3,7,500,BFGS,11.162789837152445
1,3,8,500,BFGS,13.099319482904495
1,3,9,500,BFGS,13.552638540921258
1,3,10,500,BFGS,12.366386783650068
1,3,11,500,BFGS,12.767687367731723
1,3,12,500,BFGS,14.05852896413019
1,3,13,500,BFGS,13.04789544211413
1,3,14,500,BFGS,11.695807979402199
1,3,15,500,BFGS,16.054223885350876
1,3,16,500,BFGS,13.208564519226009
1,3,17,500,BFGS,13.730848222322273
1,3,18,500,BFGS,6.928745970790428
1,3,19,500,BFGS,16.498363217882506
1,4,0,500,BFGS,15.763333942201285
1,4,1,500,BFGS,13.19333884932465
1,4,2,500,BFGS,12.652132873789915
1,4,3,500,BFGS,12.026220521237278
1,4,4,500,BFGS,11.811190532725591
1,4,5,500,BFGS,13.816746007092721
1,4,6,500,BFGS,11.174240242345135
1,4,7,500,BFGS,12.69988616100149
1,4,8,500,BFGS,12.56290762933562
1,4,9,500,BFGS,12.065828164365774
1,4,10,500,BFGS,15.432382554485072
1,4,11,500,BFGS,14.324183715226924
1,4,12,500,BFGS,15.163145592809698
1,4,13,500,BFGS,14.2968933430019
1,4,14,500,BFGS,12.690955225577952
1,4,15,500,BFGS,13.633495152546852
1,4,16,500,BFGS,12.661958116693505
1,4,17,500,BFGS,9.5763832511589
1,4,18,500,BFGS,10.260075382636446
1,4,19,500,BFGS,12.167440609307015
1,5,0,500,BFGS,15.428691310606105
1,5,1,500,BFGS,12.123266370855431
1,5,2,500,BFGS,13.545613921208655
1,5,3,500,BFGS,9.545534295991
