fid,iid,rep,predicted_algo,precision,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
6.0,7.0,2.0,Elitist,0.0002997742,11.8334721522,4.8692446183,0.0002997742,56.1471039085,0.008581712,0.0448260424
6.0,7.0,3.0,BFGS,7.0787965886,7.0787965886,6.7500687193,0.0253846545,77.4381499906,0.0004865497,0.1568487188
6.0,7.0,4.0,Non-elitist,0.0046363658,11544.1961286733,3.959057186,0.0065298274,76.3148026464,0.0046363658,0.0431057122
6.0,7.0,5.0,Elitist,0.0003521779,0.1346278676,4.1425699262,0.0003521779,70.9639621305,0.0005852787,0.0737447994
6.0,7.0,6.0,Non-elitist,0.000190859,1.378164823,4.1225344404,0.0005716862,16.5499675444,0.000190859,0.1497200987
6.0,7.0,7.0,PSO,0.046631907,0.7312458074,3.3520599185,1.876e-07,13.1894400458,0.0015024162,0.046631907
6.0,7.0,8.0,Elitist,5.04442e-05,4.8694735759,4.342500054,5.04442e-05,12.557322515,0.071830016,0.1300074711
6.0,7.0,9.0,Elitist,8.84427e-05,0.6773367757,6.718738829,8.84427e-05,48.2501472365,0.0025420191,0.1977150223
6.0,7.0,10.0,Elitist,7.34511e-05,0.0005128919,3.4457541001,7.34511e-05,39.1147066986,0.0005011552,0.0948380197
6.0,7.0,11.0,Elitist,8.34142e-05,0.0033725684,6.67490423,8.34142e-05,6.8162392555,0.0004606233,0.1732833559
6.0,7.0,12.0,Elitist,0.0147630819,22.6953324463,5.9347537206,0.0147630819,61.2132422289,0.0044636883,0.0782749462
6.0,7.0,13.0,Elitist,0.0012529075,0.7487129578,6.7893744703,0.0012529075,64.4998349255,0.002490011,0.0824234865
6.0,7.0,14.0,Elitist,0.0379077952,0.0251939463,9.3687385289,0.0379077952,756.9355522392,0.000509193,0.3490207911
6.0,7.0,15.0,Elitist,4.45255e-05,0.0865748939,1.3817012385,4.45255e-05,14.5863867575,8.88696e-05,0.124500878
6.0,7.0,16.0,Elitist,0.0009475199,2.2948663661,3.5333664997,0.0009475199,21.0680316248,0.0328419984,0.0725215154
6.0,7.0,17.0,Non-elitist,0.0084595603,0.4003404549,6.2827888494,9.02104e-05,26.7328381266,0.0084595603,0.1456663681
6.0,7.0,18.0,Non-elitist,0.0002713321,0.1779761524,6.2731643425,0.0016535082,123.4074982863,0.0002713321,0.1536180827
6.0,7.0,19.0,Non-elitist,0.0046247119,0.5236785055,12.5321819921,2.68003e-05,35.4058624338,0.0046247119,0.1200890613
7.0,6.0,0.0,Non-elitist,9.7097309259,181.2567072475,2.067705962,2.4274327315,5.6436597201,9.7097309259,0.6152142244
7.0,6.0,1.0,PSO,0.0,581.8159384628,5.0066671003,4.0232368046,9.2681152197,0.0,0.0
7.0,6.0,2.0,Non-elitist,0.7177221999,655.7572050702,1.9221022012,4.6336988429,11.7687694875,0.7177221999,0.6115064856
7.0,6.0,3.0,Elitist,2.6505900825,553.1202180563,3.3039112961,2.6505900825,8.4881900036,0.0081037481,0.0593754591
7.0,6.0,4.0,PSO,0.7177221999,1175.9670288289,1.2427452254,1.2059766385,11.9044242768,0.7177221999,0.7177221999
7.0,6.0,5.0,MLSL,7.0085033784,360.190298708,2.8526122208,0.033975949,7.0085033784,0.0,0.6115064856
7.0,6.0,6.0,Elitist,1.2059766385,264.8780470386,3.4062226797,1.2059766385,14.0077845393,0.7177221999,0.7177221999
7.0,6.0,7.0,PSO,0.0750983008,1640.7187964578,1.0220880534,1.2427452254,8.9811035917,2.1848557993,0.0750983008
7.0,6.0,8.0,Non-elitist,0.2738816169,505.2606994154,1.0744445472,1.2230940537,2.7758803314,0.2738816169,0.8348720009
7.0,6.0,9.0,PSO,0.3594813237,3763.4561528657,1.866458403,4.3259208288,13.6167806372,1.1816778497,0.3594813237
7.0,6.0,10.0,Non-elitist,1.3635076595,110.9282279768,3.6781714733,1.3635076595,3.9790947524,1.3635076595,5.8477981342
7.0,6.0,11.0,MLSL,7.8466621384,861.6087250293,1.5637867695,0.5952487952,7.8466621384,0.7177221999,0.7177221999
7.0,6.0,12.0,PSO,0.7177221999,891.6157026485,8.4345706514,1.6211803989,0.7177221999,0.0,0.7177221999
7.0,6.0,13.0,Non-elitist,0.7177221999,1093.0382437566,0.6661420693,7.2214081608,7.7791179667,0.7177221999,0.0124274523
7.0,6.0,14.0,PSO,0.0488134945,1258.1494522643,2.0480938202,10.6114846707,19.6519642408,1.1590390711,0.0488134945
7.0,6.0,15.0,MLSL,11.1213063029,210.1919157024,2.653683553,0.5051545616,11.1213063029,0.9777225458,0.7177221999
7.0,6.0,16.0,Non-elitist,0.7177221999,2940.0867228933,1.5153983292,1.1590390711,17.9329392501,0.7177221999,0.7177221999
7.0,6.0,17.0,PSO,0.7177221999,2307.9274852026,1.003541965,2.3349085174,2.9097156228,0.3779380588,0.7177221999
7.0,6.0,18.0,Non-elitist,0.7177221999,952.3955448435,3.957285029,7.0233681502,8.0662217164,0.7177221999,0.040232368
7.0,6.0,19.0,PSO,0.5952487952,2761.0434756228,3.1267870987,2.4274327315,11.6965513669,2.4274327315,0.5952487952
7.0,7.0,0.0,Non-elitist,0.649829961,178.0646931415,2.0933350616,5.0814268868,2.1365194094,0.649829961,0.5811295366
7.0,7.0,1.0,Non-elitist,0.913502836,841.6883565053,2.8140224415,5.0814268868,3.7939322394,0.913502836,0.0127090822
7.0,7.0,2.0,Non-elitist,0.4209863081,1132.4389936446,3.0893663947,0.649829961,10.3460244991,0.4209863081,0.0084763138
7.0,7.0,3.0,Non-elitist,0.5811295366,191.4226095777,1.1977031024,2.2028386068,2.90494586,0.5811295366,0.5815025556
7.0,7.0,4.0,Non-elitist,1.9031301745,334.6792181395,1.9093236616,0.5811295366,4.7758301978,1.9031301745,0.649829961
7.0,7.0,5.0,Non-elitist,1.2064390463,268.5575788631,0.8760063013,0.1397816513,3.6445242858,1.2064390463,0.649829961
7.0,7.0,6.0,Non-elitist,0.649829961,1031.035873931,1.1024035721,2.2274871834,7.489187834,0.649829961,0.1515532376
7.0,7.0,7.0,Non-elitist,0.1463285081,369.8908926307,1.8161371455,1.3071111513,7.5888390877,0.1463285081,0.3216958336
7.0,7.0,8.0,Non-elitist,0.0,1012.9372016852,2.9531974134,1.9281558003,1.8092439532,0.0,0.5811295366
7.0,7.0,9.0,Elitist,1.2064390463,424.7096255397,2.7096152886,1.2064390463,4.1127804332,0.989163542,0.5811295366
7.0,7.0,10.0,Non-elitist,1.4824456149,848.8228900007,2.4369297906,2.6261255581,6.6707239598,1.4824456149,0.1813078215
7.0,7.0,11.0,Non-elitist,0.0,895.9812535427,1.1178820104,3.8185074258,2.1970055778,0.0,3.3253133696
7.0,7.0,12.0,Non-elitist,0.1700005054,683.2233894367,1.37104677,0.5577429083,4.0545072233,0.1700005054,0.1397816513
7.0,7.0,13.0,Non-elitist,2.3152950832,552.0555343675,4.4153423993,0.0127090822,8.538496256,2.3152950832,0.5577429083
7.0,7.0,14.0,Non-elitist,0.0,224.0366152138,1.6841813345,2.2274871834,4.3647504694,0.0,0.5811295366
7.0,7.0,15.0,Non-elitist,0.6775287074,1420.246885209,3.2998191724,2.2274871834,3.400130422,0.6775287074,3.7781064405
7.0,7.0,16.0,Non-elitist,0.1397816513,584.5223618802,2.0557310912,1.6218187094,2.0933350616,0.1397816513,0.5811295366
7.0,7.0,17.0,Non-elitist,8.0923872446,1060.3833079296,0.8975816629,0.1397816513,3.4983734858,8.0923872446,0.0184643907
7.0,7.0,18.0,Non-elitist,0.649829961,1066.397810187,1.5786736875,0.649829961,2.3992610178,0.649829961,3.7781064405
7.0,7.0,19.0,Non-elitist,1.2064390463,249.0080246763,2.9110121054,0.0,7.4555856523,1.2064390463,0.649829961
8.0,6.0,0.0,BFGS,0.0,0.0,25.4085517965,4.1750776225,7.8306768508,4.1148323263,2.0499421447
8.0,6.0,1.0,BFGS,0.0,0.0,10.3006947394,0.2126782159,64.42625529,0.2925472254,1.7880790397
8.0,6.0,2.0,BFGS,1e-10,1e-10,50.5075277559,1.132490472,129.1604474675,4.0451462567,2.5793238596
8.0,6.0,3.0,Elitist,4.0037401843,1e-10,20.0450178412,4.0037401843,2.8421719306,0.1545786698,3.3497432682
8.0,6.0,4.0,BFGS,0.0,0.0,14.5536203152,0.8558563461,7.3288164646,1.6752618198,2.4331344167
8.0,6.0,5.0,Elitist,3.9318227769,3.9308394341,11.3428077947,3.9318227769,227.493285653,0.6102337133,2.422387845
8.0,6.0,6.0,BFGS,0.0,0.0,10.5522080587,0.9035534645,68.5103394337,0.22535769,4.3180639088
8.0,6.0,7.0,Non-elitist,2.0529770474,3.9308394341,36.0509538294,1.3937777518,4.309353031,2.0529770474,3.1121170583
8.0,6.0,8.0,Non-elitist,2.2606313094,0.0,58.4960106941,0.5777440745,9.9721216958,2.2606313094,1.4310639602
8.0,6.0,9.0,Elitist,0.4069656919,3.9308394342,10.2697082908,0.4069656919,42.5048129306,1.2256559837,0.9421010669
8.0,6.0,10.0,BFGS,0.0,0.0,36.4955611035,0.027261695,80.0951501974,2.8156488725,1.0113609274
8.0,6.0,11.0,Elitist,0.44492033,0.0,10.7970444615,0.44492033,3.4396761907,1.1480343784,2.9008699324
8.0,6.0,12.0,Non-elitist,1.3670338824,0.0,36.1446312882,1.9579387839,280.4857746898,1.3670338824,2.9557895791
8.0,6.0,13.0,BFGS,1e-10,1e-10,20.8390890877,0.1659781591,38.7804477883,1.4390169874,0.3109792368
8.0,6.0,14.0,Elitist,2.7657518235,1e-10,11.3327549838,2.7657518235,39.0142330226,2.4525156643,2.4804773392
8.0,6.0,15.0,Elitist,1.5258730722,0.0,29.3627708874,1.5258730722,150.6700785609,4.3112221002,2.3105286671
8.0,6.0,16.0,MLSL,43.4861060481,0.0,35.4153999203,1.6360777718,43.4861060481,0.6380064815,4.6182490064
8.0,6.0,17.0,BFGS,0.0,0.0,9.2588711035,1.9251743699,96.1573549544,0.8642453181,2.6141110647
8.0,6.0,18.0,BFGS,0.0,0.0,19.9237741366,4.5652602858,98.0080918909,0.9864989821,3.6718859118
8.0,6.0,19.0,BFGS,3.9308394342,3.9308394342,44.0907303661,4.170070346,51.3793104491,1.8513492645,4.6039709438
8.0,7.0,0.0,BFGS,0.0,0.0,28.8531104197,4.3717628785,134.3727520661,0.3044317638,4.6460485887
8.0,7.0,1.0,BFGS,0.0,0.0,16.0150206054,0.0017696988,103.0507386217,0.5955944208,2.2918564781
8.0,7.0,2.0,PSO,2.9285816011,0.0,60.2091721818,0.9332630662,8.4667169456,0.8081139115,2.9285816011
8.0,7.0,3.0,Elitist,0.1929701551,1e-10,73.4800912042,0.1929701551,63.8457340741,0.5544455027,2.1979601801
8.0,7.0,4.0,Elitist,0.6044262511,0.0,6.8484740688,0.6044262511,47.24998406,0.6395757262,0.2394775866
8.0,7.0,5.0,Non-elitist,0.9671679618,3.9308394342,9.7399385667,1.3735330914,9.4370083638,0.9671679618,2.5770134065
8.0,7.0,6.0,Non-elitist,1.0102558983,3.9308394342,15.5156536955,0.2491477896,6.7392244485,1.0102558983,4.2726956559
8.0,7.0,7.0,Non-elitist,1.2682871452,3.9308394342,41.5684382869,1.3461154692,154.1635584442,1.2682871452,2.3129938926
8.0,7.0,8.0,Elitist,1.5131787873,1e-10,13.7797058596,1.5131787873,158.5096606769,0.4601795742,1.3720358838
8.0,7.0,9.0,Non-elitist,1.7032222355,0.0,10.7058469131,0.3757148296,3.6142061564,1.7032222355,0.0873098116
8.0,7.0,10.0,BFGS,0.0,0.0,40.319037051,1.6675248304,146.0444356353,3.4063558736,4.5009645568
8.0,7.0,11.0,PSO,1.7711231,0.0,12.1505166011,4.4304581883,32.5659984407,0.752849376,1.7711231
8.0,7.0,12.0,BFGS,1e-10,1e-10,16.1194122203,0.0018214931,7.8299586051,0.5886505792,1.7136731776
8.0,7.0,13.0,BFGS,0.0,0.0,60.6162754547,4.0347842376,88.5880965933,0.1308139258,2.1594473919
8.0,7.0,14.0,Elitist,0.069050891,1e-10,7.548122512,0.069050891,348.3760054119,1.3020423333,2.4690728144
8.0,7.0,15.0,Elitist,0.0081621272,0.0,55.9937287747,0.0081621272,57.5869566969,2.847001744,2.9837561471
8.0,7.0,16.0,Non-elitist,1.7679835219,0.0,29.1199182184,0.5026761597,24.4934235672,1.7679835219,2.3928825103
8.0,7.0,17.0,BFGS,1e-10,1e-10,77.8738129477,0.7585422102,10.4252457099,0.0002402925,1.7271451289
8.0,7.0,18.0,Non-elitist,1.6116942153,0.0,52.5197973026,0.6811791252,42.7588204262,1.6116942153,1.432728929
8.0,7.0,19.0,Elitist,3.2051931533,0.0,12.3874715077,3.2051931533,4.9574439721,1.9770147161,2.5470916934
9.0,6.0,0.0,Elitist,3.6518144918,3.9308394341,36.6571801334,3.6518144918,100.9226662657,4.1721825635,1.2828323055
9.0,6.0,1.0,BFGS,0.0,0.0,61.5564623313,2.0781704938,10.461047054,0.1405721489,0.1098525674
9.0,6.0,2.0,BFGS,0.0,0.0,17.1945938857,1.8823021885,111.1823507506,0.4656636112,4.6087989981
9.0,6.0,3.0,Elitist,1.3218583602,3.9308394341,65.2025157707,1.3218583602,115.3386650476,0.425396425,4.1564348188
9.0,6.0,4.0,BFGS,0.0,0.0,85.7406941403,4.4730677366,135.8108311897,0.6181997932,1.475929543
9.0,6.0,5.0,Elitist,0.1001556743,3.9308394341,36.8592105159,0.1001556743,37.9570071204,0.8749092513,4.2774940738
9.0,6.0,6.0,Non-elitist,0.6165822973,0.0,91.9123587934,0.1157554133,125.4059034137,0.6165822973,3.3947969674
9.0,6.0,7.0,BFGS,0.0,0.0,58.9755654591,1.064827962,57.2413417771,1.8890915421,2.1671077771
9.0,6.0,8.0,Non-elitist,0.500609178,0.0,40.4172978333,1.660672005,31.6777711773,0.500609178,3.0782881399
9.0,6.0,9.0,Non-elitist,4.4350577411,0.0,11.1985511119,0.079947427,11.2285278169,4.4350577411,4.2793374114
9.0,6.0,10.0,BFGS,0.0,0.0,52.6507835172,2.6806525409,110.6487279387,0.22628266,1.7695938656
9.0,6.0,11.0,Elitist,0.0832020457,0.0,8.850115764,0.0832020457,107.3408480722,0.1525098009,4.1866540566
9.0,6.0,12.0,BFGS,3.9308394341,3.9308394341,19.4602755314,2.662025878,8.0347685961,0.6284371116,1.4345811949
9.0,6.0,13.0,BFGS,0.0,0.0,52.0328667579,0.2473435599,45.5893713859,0.5633125468,1.9970803421
9.0,6.0,14.0,Elitist,0.1371065508,0.0,42.1945870122,0.1371065508,22.5734756386,4.0258347765,3.1266194665
9.0,6.0,15.0,Non-elitist,1.5418603245,1e-10,46.3944822431,3.9361500716,4.5972477633,1.5418603245,2.6521243706
9.0,6.0,16.0,Non-elitist,3.9332514117,0.0,18.4995851082,1.0341518709,9.4768536717,3.9332514117,1.7829747485
9.0,6.0,17.0,Non-elitist,0.8408948718,3.9308394341,28.835371392,0.0010302947,2.4810701371,0.8408948718,0.4127304594
9.0,6.0,18.0,Non-elitist,0.5805916181,0.0,14.6714954432,0.0567518061,88.8562267185,0.5805916181,4.286966662
9.0,6.0,19.0,Non-elitist,4.1370217135,3.9308394341,28.2050287052,0.0319041459,21.5827385524,4.1370217135,3.9895851438
9.0,7.0,0.0,BFGS,3.9308394341,3.9308394341,32.1445645241,0.2961196106,24.1916225297,3.7818737233,3.2936903608
9.0,7.0,1.0,BFGS,3.9308394341,3.9308394341,111.026473647,1.1125912605,100.0165262161,3.9344381635,3.456499551
9.0,7.0,2.0,Non-elitist,1.281942296,0.0,46.1246539591,0.8921218828,158.5458464728,1.281942296,207.5520314294
9.0,7.0,3.0,BFGS,0.0,0.0,8.1190193028,1.6116188551,32.1001245767,2.117157657,3.5029795509
9.0,7.0,4.0,Non-elitist,0.2415178547,0.0,20.9545171818,0.817066175,147.7338683796,0.2415178547,4.6105503066
9.0,7.0,5.0,BFGS,0.0,0.0,50.0485469138,0.3419145284,44.0944143968,1.5039395441,4.1058554991
9.0,7.0,6.0,Non-elitist,0.0005366721,0.0,22.4861735716,0.5092945726,184.3596581277,0.0005366721,4.0053451071
9.0,7.0,7.0,Non-elitist,1.2074993296,0.0,53.2555440592,0.1269232757,5.2354621196,1.2074993296,1.8433997057
9.0,7.0,8.0,Non-elitist,0.9742033011,3.9308394341,43.8596327999,1.6123588765,127.425618632,0.9742033011,1.2116113796
9.0,7.0,9.0,Non-elitist,0.2505453615,0.0,35.5590110277,3.5515507956,14.0265142542,0.2505453615,129.6030476242
9.0,7.0,10.0,Non-elitist,0.1218566253,0.0,138.3683347683,0.1712657527,285.7618220093,0.1218566253,1.9300921656
9.0,7.0,11.0,Non-elitist,1.0421082152,0.0,25.3966224957,0.1084942261,15.6282534927,1.0421082152,1.050605488
9.0,7.0,12.0,BFGS,0.0,0.0,12.6383409513,3.2450270853,97.073322565,0.8957291356,2.5769718947
9.0,7.0,13.0,BFGS,0.0,0.0,112.4819393422,1.1702624056,10.0091881394,0.0003739669,2.3993650418
9.0,7.0,14.0,BFGS,0.0,0.0,54.9861996598,0.5839865275,109.1582360573,2.8997560179,0.5536821987
9.0,7.0,15.0,Non-elitist,0.6944936932,0.0,70.6319165588,4.0120330258,229.0400638438,0.6944936932,4.5566266377
9.0,7.0,16.0,BFGS,0.0,0.0,46.1765848331,0.4029635796,6.2557656999,0.0272851044,4.3468893775
9.0,7.0,17.0,Non-elitist,0.2750077986,0.0,21.3534205692,0.1191989185,128.4107555916,0.2750077986,4.3322108157
9.0,7.0,18.0,Non-elitist,0.1262199228,0.0,24.0369427447,1.8584265278,49.8181223626,0.1262199228,1.0444005977
9.0,7.0,19.0,Non-elitist,1.1938242299,0.0,16.56813891,0.3678782052,15.6125194187,1.1938242299,1.7730534059
10.0,6.0,0.0,BFGS,9.237e-07,9.237e-07,1155.0901426803,1.2838454734,2662.4140425909,28.8666287089,711.4978754664
10.0,6.0,1.0,BFGS,1.0271e-06,1.0271e-06,2091.9059044161,707.9554838638,6366.4522766562,54.1737413019,641.3753324789
10.0,6.0,2.0,BFGS,1.34e-07,1.34e-07,6949.1783383316,70.0571014141,6749.4715789304,66.8490360798,652.3483652522
10.0,6.0,3.0,BFGS,1.56817e-05,1.56817e-05,3484.7096912118,165.9184581705,5424.202507399,0.1608679498,51.8363362949
10.0,6.0,4.0,BFGS,2.045e-07,2.045e-07,8079.2191976572,510.3135255255,3227.2245647447,2.9225599081,59.5130142434
10.0,6.0,5.0,BFGS,2.66626e-05,2.66626e-05,4196.6973760141,196.4942600579,722.0265591524,3.1786918939,1530.4552499452
10.0,6.0,6.0,BFGS,1.5253e-06,1.5253e-06,1533.4161255129,757.1936061368,17401.9028585485,14.7377588881,47.0605937004
10.0,6.0,7.0,BFGS,1.6334e-06,1.6334e-06,3005.4369600501,192.7910673138,12289.1367410015,1.3993631511,44.6450288519
10.0,6.0,8.0,BFGS,3.566e-07,3.566e-07,5766.0216578606,696.4604741286,1471.9995030305,2.8941574594,1108.2218621092
10.0,6.0,9.0,BFGS,4.743e-07,4.743e-07,2466.9861249475,6.932181532,11572.0028610414,18.0983377567,91.9518832883
10.0,6.0,10.0,BFGS,7.79e-08,7.79e-08,1502.480624616,653.140546612,127.8533202587,2.96803622,39.0130663713
10.0,6.0,11.0,BFGS,2.075e-07,2.075e-07,5573.7233978886,111.7974090683,11782.9690398078,2.2665513494,498.4340385107
10.0,6.0,12.0,BFGS,5.1e-09,5.1e-09,2106.1276819797,53.6434108748,10052.8487885064,1.6997491681,513.8957075853
10.0,6.0,13.0,BFGS,2.1653e-06,2.1653e-06,9762.2000919093,195.1632721071,16810.5189975076,12.776703803,296.1098149658
10.0,6.0,14.0,BFGS,4.752e-07,4.752e-07,5221.9415758417,587.1134799337,9134.3044982646,0.9297607737,282.5867559703
10.0,6.0,15.0,BFGS,1.89e-08,1.89e-08,647.4608731648,61.9706971483,17625.8953251178,3.5022934598,1850.6798416688
10.0,6.0,16.0,BFGS,1.5532e-06,1.5532e-06,5032.0378134022,412.0010020288,2776.3170594642,2.2151159603,1532.4469417345
10.0,6.0,17.0,BFGS,1.549e-07,1.549e-07,1941.1104906901,80.6995790166,1540.7640445288,11.9242661778,1314.0726371165
10.0,6.0,18.0,BFGS,2.5e-07,2.5e-07,7482.9343449144,900.5513233084,16305.8992706036,0.5692170158,342.3030707029
10.0,6.0,19.0,BFGS,2.736e-07,2.736e-07,924.0082847457,497.2700263751,6318.4063263527,2.3089864654,65.5520097868
10.0,7.0,0.0,BFGS,6.701e-07,6.701e-07,3461.2359773643,1094.1076694549,790.2050592817,8.0854426209,483.6577995812
10.0,7.0,1.0,BFGS,1.0483e-05,1.0483e-05,1004.6161019116,6.8922702848,1272.2104967133,0.2494428506,1993.2658510199
10.0,7.0,2.0,BFGS,5.7191e-06,5.7191e-06,3136.9288268719,165.2058100031,1343.2087916757,3.5871426897,1359.6261136009
10.0,7.0,3.0,BFGS,1.989e-07,1.989e-07,8929.2460973211,382.9144026004,810.0617761837,394.627084771,843.723642202
10.0,7.0,4.0,BFGS,5.699e-07,5.699e-07,2036.6395210127,134.9809046664,2406.9555037462,32.2576174495,197.0396671396
10.0,7.0,5.0,BFGS,2.68e-06,2.68e-06,1584.0480700768,1353.7932124376,8022.9526324236,241.1071537051,70.0694759519
10.0,7.0,6.0,BFGS,1.1078e-06,1.1078e-06,935.8988114091,132.6034230947,8741.2209623903,0.144999145,1116.1376123962
10.0,7.0,7.0,BFGS,4.0081e-06,4.0081e-06,1214.0315479968,169.5886450647,16455.443661515,96.3871754075,118.4527133727
10.0,7.0,8.0,BFGS,5.434e-07,5.434e-07,8974.5466257987,1074.9080726998,4050.0057210592,13.9905714374,866.323846327
10.0,7.0,9.0,BFGS,3.4158e-06,3.4158e-06,4053.2314293366,1580.3212932503,4667.7478250787,54.4870468095,1554.9840657784
10.0,7.0,10.0,BFGS,1.0028e-06,1.0028e-06,3204.2244533393,106.0435550873,11162.0900626573,2.6513940179,1304.7263244232
10.0,7.0,11.0,BFGS,1.13317e-05,1.13317e-05,2632.6008954041,217.0637380139,5896.6679195839,5.317824517,23.7950498936
10.0,7.0,12.0,BFGS,1.95113e-05,1.95113e-05,3169.5063839383,1000.4388648212,2196.3158782079,18.3324606404,600.7580904074
10.0,7.0,13.0,BFGS,2.0651e-06,2.0651e-06,2242.5713019809,504.5161509852,18938.5404811055,0.3988082949,1327.4295277663
10.0,7.0,14.0,BFGS,5.508e-07,5.508e-07,3009.5154634897,567.9013913663,2777.016411824,4.0273551779,633.9200608388
10.0,7.0,15.0,BFGS,1.0815e-06,1.0815e-06,1411.5215959587,70.0010610522,30620.6215040616,39.021767958,142.3134945449
10.0,7.0,16.0,BFGS,1.6942e-06,1.6942e-06,3211.8106232891,395.1653559756,8424.1247793265,4.7400049531,228.5094127026
10.0,7.0,17.0,BFGS,1.52e-07,1.52e-07,1607.1002028914,8.4934035839,18989.7663937223,80.4907316044,857.8936249344
10.0,7.0,18.0,BFGS,5.76e-08,5.76e-08,1142.4401228666,1535.9040918127,8206.4077348908,203.2058689981,844.1369573897
10.0,7.0,19.0,BFGS,1.2885e-06,1.2885e-06,1297.4558991414,1772.9854072507,2797.3078700108,4.6399628487,868.5466866533
11.0,6.0,0.0,BFGS,1.98536e-05,1.98536e-05,142.10960784,19.6213195636,66.6659468398,26.4201950303,24.2652845633
11.0,6.0,1.0,BFGS,0.0001681864,0.0001681864,88.7856132458,4.8658391579,78.2021552295,0.326121513,19.4439157149
11.0,6.0,2.0,BFGS,7.2729e-06,7.2729e-06,73.8653411402,23.3969904961,24.7433622455,0.5204232184,14.0157132562
11.0,6.0,3.0,BFGS,9.021e-06,9.021e-06,26.8057677605,18.5940952276,57.6866503096,12.465827237,18.9702791301
11.0,6.0,4.0,BFGS,1.4764e-05,1.4764e-05,88.6437095628,31.2351214101,42.2142784663,17.9444643514,35.8420255253
11.0,6.0,5.0,BFGS,0.000205608,0.000205608,56.8831929855,28.9140533222,66.5423652851,0.6644660537,30.7643675803
11.0,6.0,6.0,BFGS,2.60165e-05,2.60165e-05,28.9335921005,18.8221679543,115.0036521046,11.2395544533,45.4946790682
11.0,6.0,7.0,BFGS,4.513e-07,4.513e-07,13.1402091774,21.4748504408,83.2979310106,0.3994918193,75.0199674591
11.0,6.0,8.0,BFGS,0.0005101139,0.0005101139,50.22716875,112.5603773103,21.5778396093,10.3457128575,15.5960356145
11.0,6.0,9.0,BFGS,0.0010697954,0.0010697954,14.6207573034,13.9749887748,131.8605264803,2.7668855889,74.1420514138
11.0,6.0,10.0,BFGS,4.218e-07,4.218e-07,69.1911382282,44.2755614741,89.133571324,0.7556935009,18.7908675942
11.0,6.0,11.0,BFGS,1.0894e-05,1.0894e-05,41.0247677832,62.2304838322,39.4991319929,2.8522559182,41.5553245386
11.0,6.0,12.0,BFGS,8.5834e-05,8.5834e-05,120.7548930701,17.9627065713,45.719839058,2.2338755073,30.2010831121
11.0,6.0,13.0,BFGS,0.0001095998,0.0001095998,74.1019052201,55.6090471936,66.6426018205,1.3232834886,26.5610502349
11.0,6.0,14.0,BFGS,2.24e-07,2.24e-07,13.5169965044,16.6131302481,31.6028708729,0.0332429568,25.3915155884
11.0,6.0,15.0,BFGS,2.1682e-05,2.1682e-05,23.310100499,29.7311145524,46.2596788152,11.6916081633,55.3432324839
11.0,6.0,16.0,BFGS,1.79804e-05,1.79804e-05,68.4992193672,29.4958546044,3.6926022402,0.8327196393,71.4486290391
11.0,6.0,17.0,BFGS,0.0002141057,0.0002141057,109.6041991523,10.3786928261,95.0097125454,8.460311579,92.6732112224
11.0,6.0,18.0,BFGS,8.2449e-05,8.2449e-05,22.8164511385,38.6420762198,53.247248599,9.8975757904,50.072023122
11.0,6.0,19.0,BFGS,1.13155e-05,1.13155e-05,30.1864939207,15.4392089902,23.7210873308,1.9711262437,47.8392468098
11.0,7.0,0.0,BFGS,1.396e-07,1.396e-07,82.4674777328,23.0826823329,72.0438829024,9.547568145,77.1193303069
11.0,7.0,1.0,BFGS,6.93e-08,6.93e-08,73.748005557,26.4412335696,49.8658007166,1.72019606,23.8392122203
11.0,7.0,2.0,BFGS,8.097e-07,8.097e-07,28.6544959967,52.5120900659,12.4247241846,6.1342479221,13.1970142677
11.0,7.0,3.0,BFGS,8.198e-07,8.198e-07,83.4879229679,6.5002555749,25.119261039,6.6400811357,26.2572456837
11.0,7.0,4.0,BFGS,1.229e-07,1.229e-07,32.406264269,8.4366503763,26.210813785,0.6677682577,25.3033555148
11.0,7.0,5.0,BFGS,4.75e-07,4.75e-07,27.7051407363,27.1604056029,1.0341631153,1.2625699657,13.8326823727
11.0,7.0,6.0,BFGS,5.11e-08,5.11e-08,52.4730774303,27.3905364351,37.090597524,13.1144636,23.9824040648
11.0,7.0,7.0,BFGS,1.7749e-06,1.7749e-06,16.6955096397,4.4673618263,21.1944111431,3.1913933624,18.0080883412
11.0,7.0,8.0,BFGS,1.558e-07,1.558e-07,2.4968664742,6.8846368621,21.3991511886,5.0894421876,9.4844256483
11.0,7.0,9.0,BFGS,2.17e-08,2.17e-08,115.4457914566,11.3969531716,20.8977122023,12.3263687868,7.3021560291
11.0,7.0,10.0,BFGS,1.3668e-06,1.3668e-06,64.2239864303,12.9160705199,16.4392322869,14.756281535,15.0305423571
11.0,7.0,11.0,BFGS,3.47e-08,3.47e-08,84.8923305049,19.8480799978,32.4773148004,3.2396600853,44.134791776
11.0,7.0,12.0,BFGS,2.683e-07,2.683e-07,32.6755859523,15.0627461367,9.7719188421,8.062710942,5.8463240991
11.0,7.0,13.0,BFGS,5.87e-08,5.87e-08,19.3706055736,3.5781402343,98.7698157544,4.646338637,21.3830626526
11.0,7.0,14.0,BFGS,5.251e-07,5.251e-07,58.2328599283,41.6690314848,17.6520923698,2.695959358,23.8244145956
