fid,iid,rep,budget,pred_t0,pred_t1,pred_t2,pred_t3,pred_t4,pred_t5,pred_t6,pred_t7,pred_t8,pred_t9,pred_t10,pred_t11,pred_t12,pred_t13,pred_t14,pred_t15,pred_t16,pred_t17,pred_t18,pred_t19
1,1.0,0.0,550,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.91330087375234,-12.0,,,,,,,,,,
1,1.0,0.0,600,-12.0,-12.0,-12.0,-12.0,-11.788605885743463,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,
1,1.0,0.0,650,-11.945498011879076,-11.764095852770007,-12.0,-11.976734530488793,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,,
1,1.0,0.0,700,-12.0,-11.946420486438747,-12.0,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,,,
1,1.0,0.0,750,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,,,,
1,1.0,0.0,800,-11.860639718516024,-12.0,-11.467428651437565,-12.0,-11.82085855738567,,,,,,,,,,,,,,,
1,1.0,0.0,850,-12.0,-11.847183091635078,-12.0,-12.0,,,,,,,,,,,,,,,,
1,1.0,0.0,900,-11.71421260147173,-12.0,-12.0,,,,,,,,,,,,,,,,,
1,1.0,0.0,950,-11.888509505767887,-12.0,,,,,,,,,,,,,,,,,,
1,1.0,1.0,50,-11.582915749233322,-11.872699979554335,-11.84562951734668,-11.816994401210147,-11.551144368975184,-11.433232890444943,-11.694897501178318,-11.833699682448875,-12.0,-11.730029624586669,-11.741533939698709,-11.881298984819118,-11.679475711284656,-11.547274458569168,-11.572470655064192,-11.113750397714188,-11.32044643744232,-11.703549737236523,-11.906041635989155,-12.0
1,1.0,1.0,100,-11.639859670290386,-11.606322118776385,-11.663254203938925,-11.760050445335777,-11.643054629210546,-11.800513584302585,-11.422491882424971,-11.646672139712324,-11.748705345055422,-11.883260536041385,-11.670054135548149,-11.7131489450535,-11.636126766792488,-11.778362353657402,-11.876067338928056,-11.803868773310064,-11.678452675160685,-12.0,-12.0,
1,1.0,1.0,150,-11.880790439712262,-11.798923547675994,-11.810301226824906,-11.753538512310072,-11.530272596214814,-11.785536680087557,-11.893367892141812,-11.941018382857859,-11.963955978982472,-11.862627575631027,-11.76465345013558,-11.505496475421618,-11.834658264164217,-11.961584218671803,-11.985495220590913,-11.94127915103564,-12.0,-11.940389619422861,,
1,1.0,1.0,200,-11.8323460909694,-11.677429999107014,-11.890489502002328,-11.570944435590206,-11.798806829346614,-11.455780834957295,-11.880431964204977,-11.8944166299111,-11.914263954786817,-11.770389729222646,-11.847455188678587,-11.792756650211915,-11.979324528753564,-11.624431734908736,-11.729556130285095,-11.912120010976883,-11.77606027255631,,,
1,1.0,1.0,250,-11.871717753872662,-11.83501328882651,-11.946740263107262,-11.99983994037357,-11.769956858675375,-11.761412148346759,-11.896676203284544,-11.94461221155839,-11.916530044778153,-11.920172151506053,-11.98494782003532,-11.914944682504359,-11.799962210677277,-11.331182534991383,-11.765082093816138,-11.801189210634686,,,,
1,1.0,1.0,300,-11.877114060726532,-12.0,-11.900257839529191,-11.999866323828478,-11.91796340931457,-11.881681021688536,-11.999759910560355,-11.935674218800747,-11.930186827606386,-12.0,-11.941292550299382,-11.779709151477816,-11.902572109430096,-11.91669520738964,-12.0,,,,,
1,1.0,1.0,350,-12.0,-12.0,-12.0,-12.0,-12.0,-11.999925523275866,-12.0,-11.948317581586423,-12.0,-12.0,-12.0,-12.0,-11.667350300690472,-12.0,,,,,,
1,1.0,1.0,400,-12.0,-12.0,-12.0,-12.0,-12.0,-11.99915092517935,-11.999824550024877,-12.0,-11.909043834121835,-12.0,-12.0,-12.0,-12.0,,,,,,,
1,1.0,1.0,450,-12.0,-11.997906926352703,-12.0,-11.95895936762129,-11.999914334284446,-12.0,-12.0,-12.0,-11.918261086181944,-11.701354567020378,-11.960132542766816,-12.0,,,,,,,,
1,1.0,1.0,500,-12.0,-12.0,-11.995483783102129,-11.911497848194747,-11.938378178748769,-11.996944644536342,-12.0,-12.0,-12.0,-11.765171283423866,-11.681395138665644,,,,,,,,,
1,1.0,1.0,550,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.711209128319346,-11.83907792090304,-12.0,,,,,,,,,,
1,1.0,1.0,600,-12.0,-12.0,-12.0,-12.0,-11.78474257451896,-12.0,-12.0,-12.0,-11.747248055264356,,,,,,,,,,,
1,1.0,1.0,650,-11.942724239440272,-12.0,-12.0,-12.0,-11.588229337279538,-11.915134101405405,-12.0,-12.0,,,,,,,,,,,,
1,1.0,1.0,700,-11.998415539930056,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,,,
1,1.0,1.0,750,-11.86776708823633,-11.554650701066945,-11.748635775750047,-12.0,-12.0,-11.803888947888511,,,,,,,,,,,,,,
1,1.0,1.0,800,-11.853347290543839,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,,,,,
1,1.0,1.0,850,-12.0,-11.942675228053865,-12.0,-12.0,,,,,,,,,,,,,,,,
1,1.0,1.0,900,-11.854204738311852,-12.0,-11.905231483708777,,,,,,,,,,,,,,,,,
1,1.0,1.0,950,-11.776908375501717,-11.841898398789596,,,,,,,,,,,,,,,,,,
1,1.0,2.0,50,-12.0,-11.648918577749443,-11.850028986804825,-11.761687069190536,-12.0,-11.599823546396518,-12.0,-11.671787801999196,-12.0,-11.990393112443154,-11.891435436187743,-12.0,-11.928488950761045,-11.798712033598884,-11.866260815431078,-11.748744116747938,-11.147611208383514,-11.897414188179257,-11.830488005341262,-12.0
1,1.0,2.0,100,-11.878607162008029,-11.802077107802083,-11.805662466490674,-11.980573544935048,-11.831418182659702,-11.984883259764068,-11.493697718711747,-11.439153781617746,-11.999120980958878,-11.962815748173306,-11.837398035892225,-11.698175945530135,-11.935989607160547,-11.875296119743751,-11.93328829117744,-11.837861497883504,-11.705505788115678,-12.0,-11.980761973448349,
1,1.0,2.0,150,-11.460700267761396,-10.955794492603918,-11.286358502893565,-11.335009073446667,-10.579037419230124,-11.018613565825483,-11.437240640255297,-11.443676555411415,-11.377633377708708,-11.38475192183787,-11.025719001933327,-10.58961251563322,-11.696491915324405,-11.739385840237777,-11.879071697761994,-11.911614388473138,-11.923770945874251,-11.669496483645348,,
1,1.0,2.0,200,-11.645519141226151,-11.572253132493637,-11.801884901436221,-10.847317131696805,-11.755654889419038,-11.368037610746617,-11.854284801783784,-11.865647543420367,-11.87865839416758,-11.62267317044852,-11.943585047548119,-11.66812736964386,-11.91750279407111,-11.476772969862614,-11.755572751100305,-11.87883715388848,-11.840826460178905,,,
1,1.0,2.0,250,-11.552634048599725,-11.858302286894261,-11.811889161200918,-11.702253377153214,-11.819752279610702,-11.643166992284335,-11.754514709565452,-11.94478672935693,-11.60807328653578,-11.97997509531883,-11.710542372896601,-11.867750754172475,-11.926365871795234,-11.767388543899735,-11.848769869660641,-11.743671796855436,,,,
1,1.0,2.0,300,-12.0,-12.0,-11.999579956995744,-11.734607596412507,-11.743016682445004,-11.793267899656371,-11.896432990211496,-11.88318755333054,-12.0,-11.944526261211832,-11.825175232629634,-11.192411497011781,-11.514167331658978,-11.669195832689208,-11.898669717281924,,,,,
1,1.0,2.0,350,-12.0,-12.0,-12.0,-11.986981713992101,-12.0,-12.0,-12.0,-11.9750734964089,-12.0,-11.876603518008691,-12.0,-11.869873302779816,-11.512715568286838,-11.86539993617698,,,,,,
1,1.0,2.0,400,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.999912275012438,-11.537806043305666,-12.0,-12.0,-12.0,-12.0,-12.0,,,,,,,
1,1.0,2.0,450,-11.950576102325252,-12.0,-11.71654067867185,-12.0,-12.0,-12.0,-12.0,-11.748888239986647,-11.888484668576437,-12.0,-11.925042790844733,-12.0,,,,,,,,
1,1.0,2.0,500,-11.915516812175776,-11.852397346402329,-11.914776811072054,-11.847473825509233,-11.603250421921667,-12.0,-12.0,-11.925178366693599,-12.0,-11.806899967492274,-11.695244122169603,,,,,,,,,
1,1.0,2.0,550,-11.587217470996983,-11.44617601469427,-11.842747850713216,-11.690047022448855,-11.779374617738995,-11.98663319298269,-12.0,-12.0,-11.925722116211734,-12.0,,,,,,,,,,
1,1.0,2.0,600,-11.72447213608078,-12.0,-12.0,-12.0,-11.748989602489821,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,
1,1.0,2.0,650,-11.941015566320232,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,,
1,1.0,2.0,700,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,,,
1,1.0,2.0,750,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,,,,
1,1.0,2.0,800,-11.939551276969139,-12.0,-12.0,-11.722089203059474,-11.735645827300475,,,,,,,,,,,,,,,
1,1.0,2.0,850,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,,,,,,
1,1.0,2.0,900,-12.0,-12.0,-11.863734101570556,,,,,,,,,,,,,,,,,
1,1.0,2.0,950,-12.0,-11.531857250382807,,,,,,,,,,,,,,,,,,
1,1.0,3.0,50,-11.902979274136781,-11.648679656927316,-11.858172269864182,-11.615438452471853,-11.917217764121501,-11.48052564671016,-12.0,-11.688693801095916,-11.76163235332544,-11.795243057329102,-11.746683458620046,-11.700789439086265,-11.88625740050192,-11.50611936376814,-11.533952271929957,-11.52731234955008,-11.460816186936176,-11.789653195439106,-11.912285338547004,-11.910419423147653
1,1.0,3.0,100,-11.80622508195971,-11.493408312500781,-11.769538020141825,-11.93677198759607,-11.49587832804111,-11.984883259764068,-11.50931234018725,-11.307577238606884,-11.911153941470987,-11.817051995741446,-11.527620384141073,-11.443379442303852,-11.913363947566356,-11.6798797096915,-11.951322050988368,-11.828674934976156,-11.468629231310853,-12.0,-11.980761973448349,
1,1.0,3.0,150,-11.626079500514008,-11.379932308081845,-11.599394322655487,-11.172218343406794,-10.982289721897972,-11.004768560618036,-11.276256011105692,-11.36648719036904,-11.328653363478846,-11.345989537530313,-11.324199432286477,-11.30854965498806,-11.69244590512772,-11.740919811387176,-11.85035943930235,-11.75913011470855,-12.0,-11.607122386025985,,
1,1.0,3.0,200,-11.532478506161691,-11.251799284157595,-11.71005342047272,-10.867616663903242,-11.652154417308118,-11.117056359179003,-11.337773189369257,-11.664506711543883,-11.970942051542753,-10.904762840136817,-11.603212772803454,-11.527775461896246,-11.793609856002034,-10.785578042670513,-11.546726003680304,-11.59776888650306,-11.426705214811626,,,
1,1.0,3.0,250,-11.367253174124757,-11.629120990404953,-11.664483047061912,-11.703759848704697,-11.761623605600148,-11.387279649263299,-11.412718620773562,-11.487926124235253,-11.466568350275402,-11.596670807337414,-11.45291754465632,-11.759145858366633,-11.730180318338956,-11.212351813823291,-11.580135326172263,-11.568746112325845,,,,
1,1.0,3.0,300,-11.784452988091683,-11.578703244794124,-11.741844515313144,-11.994894475607035,-11.858251353981354,-11.828069686674644,-11.24248720380966,-11.744306194606573,-11.759823845171612,-11.830723256062091,-11.660184046723069,-11.585046022690685,-11.836502309926939,-11.644862824810081,-11.697724975421597,,,,,
1,1.0,3.0,350,-11.998222979957252,-12.0,-11.999493144516308,-11.998352665114451,-11.872220916688626,-11.697533787592093,-11.501161149780305,-11.777284779293424,-11.979806323306356,-11.687471900309305,-12.0,-11.724048630908536,-11.682815083560053,-11.859108303851903,,,,,,
1,1.0,3.0,400,-12.0,-11.999735553660683,-11.938622595885885,-11.999611770267808,-11.840056482975115,-11.963193886541516,-11.99768356522079,-11.382475586182228,-11.675646661390482,-12.0,-11.510763287072585,-11.881290734446479,-11.474410775413338,,,,,,,
1,1.0,3.0,450,-10.876390287530603,-11.631681959612086,-10.419995545916189,-9.554843173395268,-11.089300696231879,-11.513981568877046,-10.722597200119704,-11.680570780562778,-11.631197175712824,-11.546213911328381,-12.0,-12.0,,,,,,,,
1,1.0,3.0,500,-11.986842475168752,-11.845037927846846,-11.994962446033188,-11.456436904354419,-11.803756248149838,-10.991709201095333,-12.0,-12.0,-12.0,-11.465558812696921,-11.38480324115782,,,,,,,,,
1,1.0,3.0,550,-11.99948398862877,-11.998228162480927,-10.531049345425513,-11.292157364578518,-11.136720479873382,-11.764698472514732,-11.847150697186537,-10.951027710099568,-11.170306775024528,-11.128903299552421,,,,,,,,,,
1,1.0,3.0,600,-11.753075637025237,-11.779528820957712,-11.728895388296385,-11.4534502957887,-11.439329174435342,-12.0,-12.0,-12.0,-11.676914265538805,,,,,,,,,,,
1,1.0,3.0,650,-11.771939225086989,-11.771786354289228,-11.70073604179801,-11.976734530488793,-11.57839573010559,-11.745402304216217,-11.91252284298711,-12.0,,,,,,,,,,,,
1,1.0,3.0,700,-11.99787886941791,-11.358879110770808,-11.895979816771746,-12.0,-12.0,-12.0,-11.755318863453498,,,,,,,,,,,,,
1,1.0,3.0,750,-11.689583306069213,-11.691002835564813,-11.748635775750047,-12.0,-12.0,-11.387182836049044,,,,,,,,,,,,,,
1,1.0,3.0,800,-12.0,-12.0,-12.0,-12.0,-12.0,,,,,,,,,,,,,,,
1,1.0,3.0,850,-11.89589113107671,-11.799550809449347,-12.0,-11.832764258651828,,,,,,,,,,,,,,,,
1,1.0,3.0,900,-11.429771909214612,-12.0,-11.580554566600364,,,,,,,,,,,,,,,,,
1,1.0,3.0,950,-11.269852994210376,-10.912981778578256,,,,,,,,,,,,,,,,,,
1,1.0,4.0,50,-11.58542212849405,-11.41321386871582,-11.708201256669009,-11.688562760831195,-11.58887611674805,-11.313934990758584,-11.707418359464276,-11.513900572131748,-11.96061747185591,-11.462068435919859,-11.540641633705018,-11.749111570948068,-11.693243639772723,-11.397251176521225,-11.544161447391396,-11.499116517008616,-11.131233005946243,-11.709216417090714,-11.811042668748767,-12.0
1,1.0,4.0,100,-11.788148583448365,-11.229112148906806,-11.528489376468274,-11.706560631005228,-11.574570622316731,-11.806306400455453,-11.257146651044003,-11.245260119828648,-11.99829272686446,-11.652300179627618,-11.366741968881286,-11.524352891685222,-11.582390863769154,-11.636331685288681,-11.744278163189605,-11.460384016260472,-11.377263188514426,-11.878624821364578,-11.98076197344835,
1,1.0,4.0,150,-11.713316248151461,-11.406301036284393,-11.478941151708643,-11.452332973705248,-11.483782969918408,-11.42760407083588,-11.553284269509039,-11.508319459514759,-11.494389678399926,-11.563416087268763,-11.595830240933948,-11.438553696547283,-11.666139955335893,-11.807997823898159,-11.828020576301972,-11.795760985807743,-12.0,-11.699611134149409,,
1,1.0,4.0,200,-11.464579288386878,-11.209580714340259,-11.845062827345922,-11.048916800256107,-11.610597773243558,-10.98400605898245,-11.419970868580549,-11.816189981348023,-11.971250818062718,-11.308695499236423,-11.682057060787102,-11.464632717283623,-11.818756301252254,-11.470053004525642,-11.555998473913297,-11.524754944984203,-11.465645288950066,,,
1,1.0,4.0,250,-11.657687116715756,-11.75684382406667,-11.82027646083882,-11.703759848704697,-11.846861374475738,-11.436866284510316,-11.727882395751319,-11.780699265534068,-11.653734002988186,-11.844026758500814,-11.780938131864504,-11.898399192677322,-11.795364368139854,-11.288550364476352,-11.580887889524712,-11.666189646332256,,,,
1,1.0,4.0,300,-11.783031372057483,-12.0,-11.831878296983684,-11.949706418663197,-11.691360822604993,-11.787932871373323,-11.595323343980432,-11.7393104236206,-11.847451810678285,-11.893922422936587,-11.651897944101812,-11.619117504200025,-11.836502309926939,-11.678571192162147,-11.835527613860378,,,,,
1,1.0,4.0,350,-11.998222979957252,-12.0,-11.999493144516308,-11.97253852793869,-11.872585852636885,-11.851691184065675,-11.908321035792815,-11.811652786650027,-11.979806323306356,-11.895692937163082,-11.871769425590953,-11.50675458643477,-11.335374890185818,-11.724508240028882,,,,,,
1,1.0,4.0,400,-10.190261411359076,-9.291531337481466,-12.0,-11.044342569308863,-11.357517432356987,-11.125107624009258,-11.934173419614966,-11.552409703973929,-11.750635857801964,-12.0,-11.804068705984907,-11.80312447837069,-11.746593832522915,,,,,,,
1,1.0,4.0,450,-11.735113590258159,-11.865085523080884,-11.102898202298833,-11.961507454213676,-11.332242536984891,-11.796761891862577,-11.89353217287814,-11.863124845851942,-11.63967062044245,-11.696014552953079,-11.802470596172464,-11.90853196069996,,,,,,,,
1,1.0,4.0,500,-10.702617000173431,-11.852397346402329,-9.17257876196853,-11.194799120894693,-11.212729489485561,-11.370168153543663,-12.0,-11.64250453809864,-12.0,-11.796706084565088,-11.681395138665644,,,,,,,,,
1,1.0,4.0,550,-10.728722252869302,-10.013027511267733,-10.1476980521595,-11.304451031178756,-11.34183353616891,-11.764698472514732,-11.839671615673955,-11.315677408193892,-11.510484188075598,-11.867862076263407,,,,,,,,,,
1,1.0,4.0,600,-11.231586125951516,-11.53525562098435,-11.864561736632023,-11.41692606415133,-11.654361496730301,-12.0,-12.0,-12.0,-11.653350827875517,,,,,,,,,,,
1,1.0,4.0,650,-11.436084802487754,-11.621266350066538,-11.632098500183016,-11.959095554378301,-12.0,-11.830268202810812,-11.91252284298711,-12.0,,,,,,,,,,,,
1,1.0,4.0,700,-11.999463329487854,-11.370831313740645,-11.878803382694834,-12.0,-12.0,-12.0,-11.755318863453498,,,,,,,,,,,,,
1,1.0,4.0,750,-11.749864932301982,-11.873672425624187,-11.583423317138083,-12.0,-12.0,-11.58629709501698,,,,,,,,,,,,,,
1,1.0,4.0,800,-12.0,-12.0,-11.690653120683656,-12.0,-12.0,,,,,,,,,,,,,,,
1,1.0,4.0,850,-11.948406139721392,-11.838378221135857,-12.0,-11.832764258651828,,,,,,,,,,,,,,,,
1,1.0,4.0,900,-11.854204738311852,-12.0,-11.675323082891587,,,,,,,,,,,,,,,,,
1,1.0,4.0,950,-11.787716467486542,-11.694377525833568,,,,,,,,,,,,,,,,,,
1,1.0,5.0,50,-11.917127015977615,-11.88240167773702,-12.0,-11.735862935321942,-11.917217764121501,-11.599823546396518,-11.571077773115357,-11.815085164668035,-11.964116895589482,-11.811463989380496,-11.71066554568091,-11.96092107981546,-11.791693127307997,-11.762599454584118,-11.796819135493045,-11.687361271092456,-11.32009231424401,-11.790974929262367,-11.949583494650255,-11.832466552682178
1,1.0,5.0,100,-11.525196620701907,-11.553120366810777,-11.506748835993129,-11.492090043250201,-11.605266161548187,-11.525401895874381,-11.159405552826085,-11.356956843808433,-11.660612000867184,-11.560366445246913,-11.331861902020092,-11.544164416183385,-11.62564029203439,-11.72635119160964,-11.821687674047865,-11.742463253705605,-11.555557877474087,-12.0,-11.980761973448349,
1,1.0,5.0,150,-11.728500436282737,-11.375721193237545,-11.769549804541722,-11.499858380363467,-11.004308223240725,-11.527448423045012,-11.757876775128274,-11.635182334561723,-11.759951686141166,-11.467345296005888,-11.377636507175525,-11.291368605131467,-11.803404157596885,-11.896947419616723,-11.687623967176211,-11.784520838861754,-12.0,-11.810888929284406,,
1,1.0,5.0,200,-11.722219419240954,-11.609073220223772,-11.643623045744507,-11.515342020012707,-11.761840806470344,-11.20930954490838,-11.390492548628346,-11.806505413944526,-11.887325304384579,-11.869339783179909,-11.669093438855846,-11.764224689640937,-11.857262457012904,-11.26702481590916,-11.744468331474483,-11.901095453917593,-11.750553197931707,,,
1,1.0,5.0,250,-11.89821261971727,-11.843204601075442,-11.844206586223093,-12.0,-11.844669501215058,-11.71760265063583,-11.488932227229302,-11.851211796103216,-11.916158260397625,-11.652076734494992,-11.722852889293218,-11.986541162088866,-11.979644692684884,-11.250687763109482,-11.767375414123638,-11.196046140280284,,,,
1,1.0,5.0,300,-11.929808232130252,-11.739643475262664,-11.792310316597327,-11.987153103896285,-11.765625916607162,-11.819465206231593,-11.904499094523052,-11.822181226816767,-11.924591075270415,-11.83099972268956,-12.0,-11.765629705000565,-11.913971399760644,-11.910227447310302,-12.0,,,,,
1,1.0,5.0,350,-12.0,-12.0,-12.0,-11.72883259611414,-11.688577416608268,-11.999925523275866,-11.78651664622715,-11.821546331793776,-12.0,-11.721640639746196,-12.0,-11.89951573611337,-11.644157494468555,-11.86539993617698,,,,,,
1,1.0,5.0,400,-12.0,-12.0,-11.907933893828828,-11.964970747171826,-11.910241860839154,-11.99915092517935,-11.912056273190798,-11.838533661085647,-11.78909840698345,-12.0,-11.692419079235657,-12.0,-11.857537621367474,,,,,,,
1,1.0,5.0,450,-11.950576102325252,-11.928567066895921,-11.939241325128542,-11.951880532444257,-11.995439823620718,-11.838183107676839,-11.852964632499756,-12.0,-11.819161337047937,-11.408049148108057,-12.0,-12.0,,,,,,,,
1,1.0,5.0,500,-12.0,-12.0,-11.995483783102129,-11.561345768226518,-11.938378178748769,-11.996944644536342,-12.0,-12.0,-12.0,-11.705947007973146,-11.681395138665644,,,,,,,,,
1,1.0,5.0,550,-11.880514872196436,-11.900829844069222,-11.621105744218083,-12.0,-11.781307107467777,-11.735600788610451,-11.68782086425515,-11.142709014466384,-11.620333123283801,-11.196593956764776,,,,,,,,,,
1,1.0,5.0,600,-12.0,-11.890367725951187,-12.0,-12.0,-11.336823432536054,-11.655051051904573,-12.0,-11.714928002731988,-11.36823440279784,,,,,,,,,,,
1,1.0,5.0,650,-11.997226227561196,-11.914201045238126,-12.0,-12.0,-11.588229337279538,-11.915134101405405,-12.0,-12.0,,,,,,,,,,,,
1,1.0,5.0,700,-11.671689978069557,-11.851412188264353,-11.992724289551768,-12.0,-12.0,-11.83276425865183,-12.0,,,,,,,,,,,,,
1,1.0,5.0,750,-11.86776708823633,-11.475884005083374,-11.748635775750047,-12.0,-12.0,-11.633535482878056,,,,,,,,,,,,,,
1,1.0,5.0,800,-11.853347290543839,-11.44588203405289,-12.0,-12.0,-12.0,,,,,,,,,,,,,,,
1,1.0,5.0,850,-12.0,-11.848371008744964,-12.0,-12.0,,,,,,,,,,,,,,,,
1,1.0,5.0,900,-11.854204738311852,-12.0,-11.69470399985986,,,,,,,,,,,,,,,,,
1,1.0,5.0,950,-11.776908375501717,-11.532853504792756,,,,,,,,,,,,,,,,,,
1,1.0,6.0,50,-11.594671604158089,-11.732701855423132,-11.872984247488873,-11.92687569164066,-11.66121936810428,-11.264537706107543,-12.0,-11.348765062701899,-12.0,-11.807828916186356,-11.40621605104651,-11.99674909386563,-11.841811451007372,-11.177884274175542,-11.297509397928508,-11.369193250743121,-11.113227530417511,-11.596582469621453,-11.830488005341262,-12.0
1,1.0,6.0,100,-11.766573838190208,-11.521396510811384,-11.508844599354584,-11.850976185110975,-11.580616347234951,-11.582187667609277,-11.195356545697782,-11.06270055629882,-11.742164216628824,-11.725591988972454,-11.350484418966987,-11.367242804181265,-11.847149482141274,-11.751316602088774,-11.93835973499028,-11.751639993805458,-11.479312571362783,-12.0,-11.961523946896701,
1,1.0,6.0,150,-11.754240642285595,-11.648288502227194,-11.770931141483855,-11.443414993969071,-11.127034499216121,-11.451414039660131,-11.608425327583738,-11.758976105477046,-11.721008682123216,-11.74865460189838,-11.483276107329052,-11.288874711450495,-11.83600775777923,-11.850923102231373,-11.985495220590913,-11.950049856737225,-12.0,-11.749885481762155,,
1,1.0,6.0,200,-11.76691791173233,-11.379940880294075,-11.66688957396312,-10.971797657578268,-11.734643548752668,-10.998772313995376,-11.555803992084892,-11.713293635118415,-11.941096449316145,-11.464347345927848,-11.823763907501029,-11.627281856616339,-11.797771207532433,-10.89814094526541,-11.631143961983778,-11.69702594411174,-11.557412644763984,,,
1,1.0,6.0,250,-11.393324127387022,-11.715431990372949,-11.767016723946082,-11.703759848704697,-11.759918930794724,-11.603447361404067,-11.645829370801291,-11.589659712403769,-11.556238996610343,-11.852577323522008,-11.481671088274917,-11.73789136299212,-11.890766995359138,-11.282266707545816,-11.80212795626773,-11.70384260559772,,,,
1,1.0,6.0,300,-11.92495844197603,-11.999270128103483,-11.789817344998594,-11.996585671441863,-11.923216426304482,-11.998487292856945,-11.31608465514831,-11.821659626642834,-11.790969647989067,-11.999723533372531,-11.883882682330254,-11.492194222297568,-11.889645453928669,-11.738888163217878,-11.898669717281924,,,,,
1,1.0,6.0,350,-12.0,-12.0,-12.0,-12.0,-11.86185886987828,-11.79024513579522,-11.491901988320617,-11.783663310656957,-11.990320429191332,-11.762173712393173,-12.0,-11.71382773947652,-11.636581081522978,-12.0,,,,,,
1,1.0,6.0,400,-10.393984298862474,-9.291399114311808,-12.0,-11.041058729382732,-11.646049379214803,-11.367207808619138,-11.936226679431488,-11.351449069425886,-11.745864050318804,-12.0,-11.692419079235657,-12.0,-11.504555998847964,,,,,,,
1,1.0,6.0,450,-11.018020548419118,-11.62130249719001,-10.498876659509504,-9.640604563710156,-11.10264627798244,-11.494348299498043,-10.722597200119704,-11.714335169828379,-11.729512768357337,-11.712932355328812,-12.0,-12.0,,,,,,,,
1,1.0,6.0,500,-11.674762420367168,-10.542099450479926,-9.123854020989558,-11.224302746066586,-11.44801758527342,-10.716295125981576,-12.0,-12.0,-12.0,-11.769627552917372,-11.681395138665644,,,,,,,,,
