fid,iid,rep,budget,algorithm,precision
1,1,16,50,BFGS,0.0
1,1,16,50,DE,0.0945234631
1,1,16,50,MLSL,0.0
1,1,16,50,Non-elitist,2e-10
1,1,16,50,PSO,2.16694e-05
1,1,16,50,Elitist,0.0
1,1,17,50,BFGS,0.0
1,1,17,50,DE,0.0
1,1,17,50,MLSL,0.0
1,1,17,50,Non-elitist,1e-10
1,1,17,50,PSO,2.84566e-05
1,1,17,50,Elitist,0.0
1,1,18,50,BFGS,0.0
1,1,18,50,DE,0.1402569416
1,1,18,50,MLSL,0.0
1,1,18,50,Non-elitist,2e-10
1,1,18,50,PSO,3.56359e-05
1,1,18,50,Elitist,0.0
1,1,19,50,BFGS,0.0
1,1,19,50,DE,0.1064728631
1,1,19,50,MLSL,0.0
1,1,19,50,Non-elitist,1e-10
1,1,19,50,PSO,9.49376e-05
1,1,19,50,Elitist,0.0
1,2,0,50,BFGS,0.0
1,2,0,50,DE,0.1817833446
1,2,0,50,MLSL,0.0
1,2,0,50,Non-elitist,1e-10
1,2,0,50,PSO,0.0001036849
1,2,0,50,Elitist,0.0
1,2,1,50,BFGS,0.0
1,2,1,50,DE,0.0
1,2,1,50,MLSL,0.0
1,2,1,50,Non-elitist,0.0
1,2,1,50,PSO,0.000169688
1,2,1,50,Elitist,0.0
1,2,2,50,BFGS,0.0
1,2,2,50,DE,0.0
1,2,2,50,MLSL,0.0
1,2,2,50,Non-elitist,1.9e-09
1,2,2,50,PSO,0.0001403967
1,2,2,50,Elitist,1e-10
1,2,3,50,BFGS,0.0
1,2,3,50,DE,0.0
1,2,3,50,MLSL,0.0
1,2,3,50,Non-elitist,1e-10
1,2,3,50,PSO,0.000536199
1,2,3,50,Elitist,0.0
1,2,4,50,BFGS,0.0
1,2,4,50,DE,0.0
1,2,4,50,MLSL,0.0
1,2,4,50,Non-elitist,0.0
1,2,4,50,PSO,0.0001025571
1,2,4,50,Elitist,0.0
1,2,5,50,BFGS,0.0
1,2,5,50,DE,0.0
1,2,5,50,MLSL,0.0
1,2,5,50,Non-elitist,2.8e-09
1,2,5,50,PSO,0.0001360848
1,2,5,50,Elitist,1e-10
1,2,6,50,BFGS,0.0
1,2,6,50,DE,0.0
1,2,6,50,MLSL,0.0
1,2,6,50,Non-elitist,0.0
1,2,6,50,PSO,0.0003751489
1,2,6,50,Elitist,0.0
1,2,7,50,BFGS,0.0
1,2,7,50,DE,0.0
1,2,7,50,MLSL,0.0
1,2,7,50,Non-elitist,1e-10
1,2,7,50,PSO,1.7996e-05
1,2,7,50,Elitist,0.0
1,2,8,50,BFGS,0.0
1,2,8,50,DE,0.0
1,2,8,50,MLSL,0.0
1,2,8,50,Non-elitist,3e-10
1,2,8,50,PSO,0.0001497224
1,2,8,50,Elitist,0.0
1,2,9,50,BFGS,0.0
1,2,9,50,DE,0.0
1,2,9,50,MLSL,0.0
1,2,9,50,Non-elitist,1e-10
1,2,9,50,PSO,6.49312e-05
1,2,9,50,Elitist,0.0
1,2,10,50,BFGS,0.0
1,2,10,50,DE,0.0
1,2,10,50,MLSL,0.0
1,2,10,50,Non-elitist,1e-10
1,2,10,50,PSO,0.0002248224
1,2,10,50,Elitist,0.0
1,2,11,50,BFGS,0.0
1,2,11,50,DE,0.0
1,2,11,50,MLSL,0.0
1,2,11,50,Non-elitist,3e-10
1,2,11,50,PSO,0.000177512
1,2,11,50,Elitist,0.0
1,2,12,50,BFGS,0.0
1,2,12,50,DE,0.0
1,2,12,50,MLSL,0.0
1,2,12,50,Non-elitist,4e-10
1,2,12,50,PSO,9.57525e-05
1,2,12,50,Elitist,0.0
1,2,13,50,BFGS,0.0
1,2,13,50,DE,0.0
1,2,13,50,MLSL,0.0
1,2,13,50,Non-elitist,0.0
1,2,13,50,PSO,3.91793e-05
1,2,13,50,Elitist,0.0
1,2,14,50,BFGS,0.0
1,2,14,50,DE,0.0
1,2,14,50,MLSL,0.0
1,2,14,50,Non-elitist,7e-10
1,2,14,50,PSO,0.0003061319
1,2,14,50,Elitist,0.0
1,2,15,50,BFGS,0.0
1,2,15,50,DE,0.0
1,2,15,50,MLSL,0.0
1,2,15,50,Non-elitist,9e-10
1,2,15,50,PSO,9.38873e-05
1,2,15,50,Elitist,0.0
1,2,16,50,BFGS,0.0
1,2,16,50,DE,0.0
1,2,16,50,MLSL,0.0
1,2,16,50,Non-elitist,5e-10
1,2,16,50,PSO,7.49099e-05
1,2,16,50,Elitist,0.0
1,2,17,50,BFGS,0.0
1,2,17,50,DE,0.0
1,2,17,50,MLSL,0.0
1,2,17,50,Non-elitist,1.1e-09
1,2,17,50,PSO,8.95924e-05
1,2,17,50,Elitist,0.0
1,2,18,50,BFGS,0.0
1,2,18,50,DE,0.4968227672
1,2,18,50,MLSL,0.0
1,2,18,50,Non-elitist,2e-10
1,2,18,50,PSO,0.000101226
1,2,18,50,Elitist,0.0
1,2,19,50,BFGS,0.0
1,2,19,50,DE,0.0
1,2,19,50,MLSL,0.0
1,2,19,50,Non-elitist,0.0
1,2,19,50,PSO,0.0002870166
1,2,19,50,Elitist,2e-10
1,3,0,50,BFGS,0.0
1,3,0,50,DE,0.0
1,3,0,50,MLSL,0.0
1,3,0,50,Non-elitist,4e-10
1,3,0,50,PSO,0.0001086383
1,3,0,50,Elitist,0.0
1,3,1,50,BFGS,0.0
1,3,1,50,DE,0.0
1,3,1,50,MLSL,0.0
1,3,1,50,Non-elitist,1e-10
1,3,1,50,PSO,1.53822e-05
1,3,1,50,Elitist,0.0
1,3,2,50,BFGS,0.0
1,3,2,50,DE,0.1272487409
1,3,2,50,MLSL,0.0
1,3,2,50,Non-elitist,1e-10
1,3,2,50,PSO,0.0006760097
1,3,2,50,Elitist,0.0
1,3,3,50,BFGS,0.0
1,3,3,50,DE,0.0
1,3,3,50,MLSL,0.0
1,3,3,50,Non-elitist,0.0
1,3,3,50,PSO,1.48506e-05
1,3,3,50,Elitist,0.0
1,3,4,50,BFGS,0.0
1,3,4,50,DE,0.0
1,3,4,50,MLSL,0.0
1,3,4,50,Non-elitist,1e-10
1,3,4,50,PSO,0.0001971424
1,3,4,50,Elitist,0.0
1,3,5,50,BFGS,0.0
1,3,5,50,DE,0.5686198664
1,3,5,50,MLSL,0.0
1,3,5,50,Non-elitist,3e-10
1,3,5,50,PSO,5.03288e-05
1,3,5,50,Elitist,0.0
1,3,6,50,BFGS,0.0
1,3,6,50,DE,0.0
1,3,6,50,MLSL,0.0
1,3,6,50,Non-elitist,0.0
1,3,6,50,PSO,5.90072e-05
1,3,6,50,Elitist,0.0
1,3,7,50,BFGS,0.0
1,3,7,50,DE,0.0
1,3,7,50,MLSL,0.0
1,3,7,50,Non-elitist,3.4e-09
1,3,7,50,PSO,4.75273e-05
1,3,7,50,Elitist,0.0
1,3,8,50,BFGS,0.0
1,3,8,50,DE,0.0
1,3,8,50,MLSL,0.0
1,3,8,50,Non-elitist,0.0
1,3,8,50,PSO,0.000339454
1,3,8,50,Elitist,0.0
1,3,9,50,BFGS,0.0
1,3,9,50,DE,0.0
1,3,9,50,MLSL,0.0
1,3,9,50,Non-elitist,0.0
1,3,9,50,PSO,0.0001413419
1,3,9,50,Elitist,0.0
1,3,10,50,BFGS,0.0
1,3,10,50,DE,0.6152548489
1,3,10,50,MLSL,0.0
1,3,10,50,Non-elitist,0.0
1,3,10,50,PSO,5.60904e-05
1,3,10,50,Elitist,0.0
1,3,11,50,BFGS,0.0
1,3,11,50,DE,0.0
1,3,11,50,MLSL,0.0
1,3,11,50,Non-elitist,1e-10
1,3,11,50,PSO,1.04284e-05
1,3,11,50,Elitist,0.0
1,3,12,50,BFGS,0.0
1,3,12,50,DE,0.0
1,3,12,50,MLSL,0.0
1,3,12,50,Non-elitist,3.6e-09
1,3,12,50,PSO,5.7234e-05
1,3,12,50,Elitist,0.0
1,3,13,50,BFGS,0.0
1,3,13,50,DE,0.0652220654
1,3,13,50,MLSL,0.0
1,3,13,50,Non-elitist,1e-10
1,3,13,50,PSO,4.77098e-05
1,3,13,50,Elitist,0.0
1,3,14,50,BFGS,0.0
1,3,14,50,DE,0.0
1,3,14,50,MLSL,0.0
1,3,14,50,Non-elitist,8e-10
1,3,14,50,PSO,8.00415e-05
1,3,14,50,Elitist,0.0
1,3,15,50,BFGS,0.0
1,3,15,50,DE,0.2563921621
1,3,15,50,MLSL,0.0
1,3,15,50,Non-elitist,2e-10
1,3,15,50,PSO,0.0002826278
1,3,15,50,Elitist,0.0
1,3,16,50,BFGS,0.0
1,3,16,50,DE,0.0
1,3,16,50,MLSL,0.0
1,3,16,50,Non-elitist,1e-10
1,3,16,50,PSO,0.0001247025
1,3,16,50,Elitist,0.0
1,3,17,50,BFGS,0.0
1,3,17,50,DE,0.0
1,3,17,50,MLSL,0.0
1,3,17,50,Non-elitist,1e-10
1,3,17,50,PSO,0.0001647221
1,3,17,50,Elitist,1e-10
1,3,18,50,BFGS,0.0
1,3,18,50,DE,0.0
1,3,18,50,MLSL,0.0
1,3,18,50,Non-elitist,3e-10
1,3,18,50,PSO,9.38049e-05
1,3,18,50,Elitist,0.0
1,3,19,50,BFGS,0.0
1,3,19,50,DE,0.0
1,3,19,50,MLSL,0.0
1,3,19,50,Non-elitist,1e-10
1,3,19,50,PSO,0.0001660486
1,3,19,50,Elitist,1e-10
1,4,0,50,BFGS,0.0
1,4,0,50,DE,0.0
1,4,0,50,MLSL,0.0
1,4,0,50,Non-elitist,2e-10
1,4,0,50,PSO,0.0001266093
1,4,0,50,Elitist,0.0
1,4,1,50,BFGS,0.0
1,4,1,50,DE,0.1563377349
1,4,1,50,MLSL,0.0
1,4,1,50,Non-elitist,0.0
1,4,1,50,PSO,0.0002039208
1,4,1,50,Elitist,0.0
1,4,2,50,BFGS,0.0
1,4,2,50,DE,0.2604294818
1,4,2,50,MLSL,0.0
1,4,2,50,Non-elitist,1e-10
1,4,2,50,PSO,0.0001451847
1,4,2,50,Elitist,0.0
1,4,3,50,BFGS,0.0
1,4,3,50,DE,0.3514510709
1,4,3,50,MLSL,0.0
1,4,3,50,Non-elitist,3e-10
1,4,3,50,PSO,0.0001877415
1,4,3,50,Elitist,0.0
1,4,4,50,BFGS,0.0
1,4,4,50,DE,0.1595754463
1,4,4,50,MLSL,0.0
1,4,4,50,Non-elitist,5e-10
1,4,4,50,PSO,0.0001236618
1,4,4,50,Elitist,0.0
1,4,5,50,BFGS,0.0
1,4,5,50,DE,0.4068769434
1,4,5,50,MLSL,0.0
1,4,5,50,Non-elitist,1e-10
1,4,5,50,PSO,6.14356e-05
1,4,5,50,Elitist,0.0
1,4,6,50,BFGS,0.0
1,4,6,50,DE,0.6405177453
1,4,6,50,MLSL,0.0
1,4,6,50,Non-elitist,1e-10
1,4,6,50,PSO,0.0003130964
1,4,6,50,Elitist,0.0
1,4,7,50,BFGS,0.0
1,4,7,50,DE,0.0
1,4,7,50,MLSL,0.0
1,4,7,50,Non-elitist,1e-10
1,4,7,50,PSO,7.08407e-05
1,4,7,50,Elitist,0.0
1,4,8,50,BFGS,0.0
1,4,8,50,DE,0.0
1,4,8,50,MLSL,0.0
1,4,8,50,Non-elitist,1e-10
1,4,8,50,PSO,0.000126546
1,4,8,50,Elitist,0.0
1,4,9,50,BFGS,0.0
1,4,9,50,DE,0.0
1,4,9,50,MLSL,0.0
1,4,9,50,Non-elitist,0.0
1,4,9,50,PSO,0.0003858834
1,4,9,50,Elitist,0.0
1,4,10,50,BFGS,0.0
1,4,10,50,DE,0.7018786923
1,4,10,50,MLSL,0.0
1,4,10,50,Non-elitist,0.0
1,4,10,50,PSO,4.33298e-05
1,4,10,50,Elitist,0.0
1,4,11,50,BFGS,0.0
1,4,11,50,DE,0.161520221
1,4,11,50,MLSL,0.0
1,4,11,50,Non-elitist,1e-09
1,4,11,50,PSO,0.0001449718
1,4,11,50,Elitist,0.0
1,4,12,50,BFGS,0.0
1,4,12,50,DE,0.1713771151
1,4,12,50,MLSL,0.0
1,4,12,50,Non-elitist,3e-10
1,4,12,50,PSO,0.0001389805
1,4,12,50,Elitist,0.0
1,4,13,50,BFGS,0.0
1,4,13,50,DE,0.0
1,4,13,50,MLSL,0.0
1,4,13,50,Non-elitist,0.0
1,4,13,50,PSO,0.0001671915
1,4,13,50,Elitist,0.0
1,4,14,50,BFGS,0.0
1,4,14,50,DE,0.0982383446
1,4,14,50,MLSL,0.0
1,4,14,50,Non-elitist,5.1e-09
1,4,14,50,PSO,0.0001077088
1,4,14,50,Elitist,0.0
1,4,15,50,BFGS,0.0
1,4,15,50,DE,0.1415380366
1,4,15,50,MLSL,0.0
1,4,15,50,Non-elitist,4e-10
1,4,15,50,PSO,0.0001098787
1,4,15,50,Elitist,0.0
1,4,16,50,BFGS,0.0
1,4,16,50,DE,0.243259357
1,4,16,50,MLSL,0.0
1,4,16,50,Non-elitist,1.5e-09
1,4,16,50,PSO,0.0003200424
1,4,16,50,Elitist,0.0
1,4,17,50,BFGS,0.0
1,4,17,50,DE,0.4102171542
1,4,17,50,MLSL,0.0
1,4,17,50,Non-elitist,1e-10
1,4,17,50,PSO,0.0001879171
1,4,17,50,Elitist,0.0
1,4,18,50,BFGS,0.0
1,4,18,50,DE,0.0524930293
1,4,18,50,MLSL,0.0
1,4,18,50,Non-elitist,3e-10
1,4,18,50,PSO,0.0005027011
1,4,18,50,Elitist,0.0
1,4,19,50,BFGS,0.0
1,4,19,50,DE,0.3585250475
1,4,19,50,MLSL,0.0
1,4,19,50,Non-elitist,1.6e-09
1,4,19,50,PSO,5.68938e-05
1,4,19,50,Elitist,0.0
1,5,0,50,BFGS,0.0
1,5,0,50,DE,0.4665349685
1,5,0,50,MLSL,0.0
1,5,0,50,Non-elitist,0.0
1,5,0,50,PSO,6.50007e-05
1,5,0,50,Elitist,0.0
1,5,1,50,BFGS,0.0
1,5,1,50,DE,0.3417663401
1,5,1,50,MLSL,0.0
1,5,1,50,Non-elitist,0.0
1,5,1,50,PSO,2.1083e-05
1,5,1,50,Elitist,0.0
1,5,2,50,BFGS,0.0
1,5,2,50,DE,0.2283863099
1,5,2,50,MLSL,0.0
1,5,2,50,Non-elitist,3e-10
1,5,2,50,PSO,2.07049e-05
1,5,2,50,Elitist,0.0
1,5,3,50,BFGS,0.0
1,5,3,50,DE,0.2738728641
1,5,3,50,MLSL,0.0
1,5,3,50,Non-elitist,4e-10
1,5,3,50,PSO,0.0001101317
1,5,3,50,Elitist,0.0
1,5,4,50,BFGS,0.0
1,5,4,50,DE,0.0720709009
1,5,4,50,MLSL,0.0
1,5,4,50,Non-elitist,0.0
1,5,4,50,PSO,9.28706e-05
1,5,4,50,Elitist,0.0
1,5,5,50,BFGS,0.0
1,5,5,50,DE,0.0884096832
1,5,5,50,MLSL,0.0
1,5,5,50,Non-elitist,3.9e-09
1,5,5,50,PSO,0.0001516336
1,5,5,50,Elitist,0.0
1,5,6,50,BFGS,0.0
1,5,6,50,DE,0.6429669869
1,5,6,50,MLSL,0.0
1,5,6,50,Non-elitist,1e-10
1,5,6,50,PSO,0.000129756
1,5,6,50,Elitist,0.0
1,5,7,50,BFGS,0.0
1,5,7,50,DE,0.1105929199
1,5,7,50,MLSL,0.0
1,5,7,50,Non-elitist,1e-10
1,5,7,50,PSO,7.88284e-05
1,5,7,50,Elitist,0.0
1,5,8,50,BFGS,0.0
1,5,8,50,DE,0.1167442152
1,5,8,50,MLSL,0.0
1,5,8,50,Non-elitist,1e-10
1,5,8,50,PSO,0.000121757
1,5,8,50,Elitist,0.0
1,5,9,50,BFGS,0.0
1,5,9,50,DE,0.1834142286
1,5,9,50,MLSL,0.0
1,5,9,50,Non-elitist,4e-10
1,5,9,50,PSO,0.0002142699
1,5,9,50,Elitist,0.0
1,5,10,50,BFGS,0.0
1,5,10,50,DE,0.2832642903
1,5,10,50,MLSL,0.0
1,5,10,50,Non-elitist,2e-10
1,5,10,50,PSO,0.0001082246
1,5,10,50,Elitist,0.0
1,5,11,50,BFGS,0.0
1,5,11,50,DE,0.068262193
1,5,11,50,MLSL,0.0
1,5,11,50,Non-elitist,3e-10
1,5,11,50,PSO,0.0001153129
1,5,11,50,Elitist,0.0
1,5,12,50,BFGS,0.0
1,5,12,50,DE,0.1492712257
1,5,12,50,MLSL,0.0
1,5,12,50,Non-elitist,5e-10
1,5,12,50,PSO,0.0002554744
1,5,12,50,Elitist,0.0
1,5,13,50,BFGS,0.0
1,5,13,50,DE,0.1424567182
1,5,13,50,MLSL,0.0
1,5,13,50,Non-elitist,0.0
1,5,13,50,PSO,1.36989e-05
1,5,13,50,Elitist,0.0
1,5,14,50,BFGS,0.0
1,5,14,50,DE,0.23187566
1,5,14,50,MLSL,0.0
1,5,14,50,Non-elitist,2.6e-09
1,5,14,50,PSO,0.0001417653
1,5,14,50,Elitist,0.0
1,5,15,50,BFGS,0.0
1,5,15,50,DE,0.1509645897
1,5,15,50,MLSL,0.0
1,5,15,50,Non-elitist,9.9e-09
1,5,15,50,PSO,2.97759e-05
1,5,15,50,Elitist,0.0
1,5,16,50,BFGS,0.0
1,5,16,50,DE,0.2528257018
1,5,16,50,MLSL,0.0
1,5,16,50,Non-elitist,1e-10
1,5,16,50,PSO,0.0002432639
1,5,16,50,Elitist,0.0
1,5,17,50,BFGS,0.0
1,5,17,50,DE,0.0471284383
1,5,17,50,MLSL,0.0
1,5,17,50,Non-elitist,1e-10
1,5,17,50,PSO,6.26914e-05
1,5,17,50,Elitist,0.0
1,5,18,50,BFGS,0.0
1,5,18,50,DE,0.4701249889
1,5,18,50,MLSL,0.0
1,5,18,50,Non-elitist,1e-10
1,5,18,50,PSO,0.0001858016
1,5,18,50,Elitist,0.0
1,5,19,50,BFGS,0.0
1,5,19,50,DE,0.1598739766
1,5,19,50,MLSL,0.0
1,5,19,50,Non-elitist,1e-10
1,5,19,50,PSO,7.39025e-05
1,5,19,50,Elitist,0.0
2,1,0,50,BFGS,1e-10
2,1,0,50,DE,874.2870731721
2,1,0,50,MLSL,3.2682e-06
2,1,0,50,Non-elitist,15.1287570752
2,1,0,50,PSO,10.5951994218
2,1,0,50,Elitist,324.7781062647
2,1,1,50,BFGS,0.0
2,1,1,50,DE,926.2472411831
2,1,1,50,MLSL,3.266e-06
2,1,1,50,Non-elitist,3.4304305407
2,1,1,50,PSO,143.1972881232
2,1,1,50,Elitist,130.6534455526
2,1,2,50,BFGS,1e-10
2,1,2,50,DE,1200.2677194398
2,1,2,50,MLSL,3.2667e-06
2,1,2,50,Non-elitist,0.936689554
2,1,2,50,PSO,11.8346573479
2,1,2,50,Elitist,527.7683388964
2,1,3,50,BFGS,0.0
2,1,3,50,DE,929.4699456592
2,1,3,50,MLSL,3.2642e-06
2,1,3,50,Non-elitist,0.2333096971
2,1,3,50,PSO,26.0259710408
2,1,3,50,Elitist,31.7939627856
2,1,4,50,BFGS,0.0
2,1,4,50,DE,552.376107267
2,1,4,50,MLSL,3.2635e-06
2,1,4,50,Non-elitist,9.3920093927
2,1,4,50,PSO,0.9021962778
2,1,4,50,Elitist,43.5224325706
2,1,5,50,BFGS,0.0
2,1,5,50,DE,179.5583580576
2,1,5,50,MLSL,3.2629e-06
2,1,5,50,Non-elitist,46.8464589449
2,1,5,50,PSO,13.1686407604
2,1,5,50,Elitist,17.4938260311
2,1,6,50,BFGS,1e-10
2,1,6,50,DE,3077.6996157996
2,1,6,50,MLSL,3.2659e-06
2,1,6,50,Non-elitist,19.3902768835
2,1,6,50,PSO,13.7580375793
2,1,6,50,Elitist,56.6699361392
2,1,7,50,BFGS,1e-10
2,1,7,50,DE,294.1008151491
2,1,7,50,MLSL,3.2638e-06
2,1,7,50,Non-elitist,27.2607938299
2,1,7,50,PSO,29.0519792425
2,1,7,50,Elitist,479.5797241869
2,1,8,50,BFGS,1e-10
2,1,8,50,DE,377.4734854075
2,1,8,50,MLSL,3.2663e-06
2,1,8,50,Non-elitist,9.7836385038
2,1,8,50,PSO,41.4666710785
2,1,8,50,Elitist,228.0099370528
2,1,9,50,BFGS,0.0
2,1,9,50,DE,389.5320601443
2,1,9,50,MLSL,3.2626e-06
2,1,9,50,Non-elitist,0.4910109597
2,1,9,50,PSO,12.1105533403
2,1,9,50,Elitist,96.5975720588
2,1,10,50,BFGS,0.0
2,1,10,50,DE,618.9901990894
2,1,10,50,MLSL,3.2685e-06
2,1,10,50,Non-elitist,13.3503464148
2,1,10,50,PSO,24.7679962967
2,1,10,50,Elitist,19.5546171009
2,1,11,50,BFGS,1e-10
2,1,11,50,DE,603.2275062594
2,1,11,50,MLSL,3.2657e-06
2,1,11,50,Non-elitist,1.5670292512
2,1,11,50,PSO,103.5626899821
2,1,11,50,Elitist,10.0830196103
2,1,12,50,BFGS,0.0
2,1,12,50,DE,89.4562440642
2,1,12,50,MLSL,3.2625e-06
2,1,12,50,Non-elitist,0.5226377315
2,1,12,50,PSO,17.8396326464
2,1,12,50,Elitist,20.8949168177
2,1,13,50,BFGS,0.0
2,1,13,50,DE,767.2155445165
2,1,13,50,MLSL,3.2634e-06
2,1,13,50,Non-elitist,13.462605936
2,1,13,50,PSO,2.734918022
2,1,13,50,Elitist,15.1155378884
2,1,14,50,BFGS,1e-10
2,1,14,50,DE,96.0325640911
2,1,14,50,MLSL,3.2625e-06
2,1,14,50,Non-elitist,9.3632670526
2,1,14,50,PSO,123.3599700595
2,1,14,50,Elitist,5.4091158807
2,1,15,50,BFGS,0.0
2,1,15,50,DE,552.3550836221
2,1,15,50,MLSL,3.2629e-06
2,1,15,50,Non-elitist,13.5602429269
2,1,15,50,PSO,60.1817347527
2,1,15,50,Elitist,810.5427695572
2,1,16,50,BFGS,0.0
2,1,16,50,DE,504.3125559864
2,1,16,50,MLSL,3.2624e-06
2,1,16,50,Non-elitist,1.440790102
2,1,16,50,PSO,153.1141484586
2,1,16,50,Elitist,520.1058814123
2,1,17,50,BFGS,0.0
2,1,17,50,DE,297.1143558422
2,1,17,50,MLSL,3.2659e-06
2,1,17,50,Non-elitist,7.772426444
2,1,17,50,PSO,8.4806921007
2,1,17,50,Elitist,748.9941672271
2,1,18,50,BFGS,1e-10
2,1,18,50,DE,401.0384057099
2,1,18,50,MLSL,3.2641e-06
2,1,18,50,Non-elitist,2.6970095273
2,1,18,50,PSO,25.9661908703
2,1,18,50,Elitist,35.3800172739
2,1,19,50,BFGS,1e-10
2,1,19,50,DE,794.6947979993
2,1,19,50,MLSL,3.2661e-06
2,1,19,50,Non-elitist,0.0669299263
2,1,19,50,PSO,24.4759365241
2,1,19,50,Elitist,240.6926911586
2,2,0,50,BFGS,0.0
2,2,0,50,DE,882.8725358255
2,2,0,50,MLSL,2.69844e-05
2,2,0,50,Non-elitist,7.9920951565
2,2,0,50,PSO,19.8200844217
2,2,0,50,Elitist,1.4732617017
2,2,1,50,BFGS,0.0
2,2,1,50,DE,432.0453922114
2,2,1,50,MLSL,2.69749e-05
2,2,1,50,Non-elitist,18.2933099628
2,2,1,50,PSO,124.2985477325
2,2,1,50,Elitist,9.2181645295
2,2,2,50,BFGS,1e-10
2,2,2,50,DE,673.0712919478
2,2,2,50,MLSL,2.52959e-05
2,2,2,50,Non-elitist,3.4681717931
2,2,2,50,PSO,4.2815805045
2,2,2,50,Elitist,138.1994297875
2,2,3,50,BFGS,0.0
2,2,3,50,DE,1527.7027876036
2,2,3,50,MLSL,2.69849e-05
2,2,3,50,Non-elitist,20.9136708658
2,2,3,50,PSO,201.9866200035
2,2,3,50,Elitist,15.5403188874
2,2,4,50,BFGS,1e-10
2,2,4,50,DE,482.7933390029
2,2,4,50,MLSL,2.69792e-05
2,2,4,50,Non-elitist,8.833394982
2,2,4,50,PSO,86.2409305781
2,2,4,50,Elitist,120.0045410844
2,2,5,50,BFGS,1e-10
2,2,5,50,DE,1133.4018939629
2,2,5,50,MLSL,2.69886e-05
2,2,5,50,Non-elitist,25.3215136636
2,2,5,50,PSO,414.4719466047
2,2,5,50,Elitist,322.239612724
2,2,6,50,BFGS,0.0
2,2,6,50,DE,439.6592932847
2,2,6,50,MLSL,1.54243e-05
2,2,6,50,Non-elitist,4.1135822506
2,2,6,50,PSO,6.2426926671
2,2,6,50,Elitist,488.6519927914
2,2,7,50,BFGS,0.0
2,2,7,50,DE,519.1972297469
2,2,7,50,MLSL,2.69849e-05
