fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,650,MLSL,550.1002996936745
1,1,1,650,MLSL,531.47094866479
1,1,2,650,MLSL,384.09484677272445
1,1,3,650,MLSL,268.7478937743106
1,1,4,650,MLSL,258.2333893744167
1,1,5,650,MLSL,141.9178113157761
1,1,6,650,MLSL,465.2799145340311
1,1,7,650,MLSL,308.93995983661017
1,1,8,650,MLSL,403.6234938533963
1,1,9,650,MLSL,220.6601630149944
1,1,10,650,MLSL,266.7006047164536
1,1,11,650,MLSL,196.76623802344574
1,1,12,650,MLSL,346.5445722584817
1,1,13,650,MLSL,387.0640441105642
1,1,14,650,MLSL,381.10628808983574
1,1,15,650,MLSL,502.7845390656299
1,1,16,650,MLSL,186.87309236941692
1,1,17,650,MLSL,555.7213419623326
1,1,18,650,MLSL,484.4800893343139
1,1,19,650,MLSL,247.19303574524952
1,2,0,650,MLSL,942.5343332809072
1,2,1,650,MLSL,853.1392949795684
1,2,2,650,MLSL,1143.4267589952296
1,2,3,650,MLSL,557.315026806963
1,2,4,650,MLSL,736.8880760055162
1,2,5,650,MLSL,830.6064779353997
1,2,6,650,MLSL,1028.8439530981125
1,2,7,650,MLSL,630.1833896113521
1,2,8,650,MLSL,1320.2608982384022
1,2,9,650,MLSL,924.2326994968342
1,2,10,650,MLSL,1128.318879517494
1,2,11,650,MLSL,1011.3124039864092
1,2,12,650,MLSL,1084.090356001339
1,2,13,650,MLSL,975.9910935155599
1,2,14,650,MLSL,830.1407281671404
1,2,15,650,MLSL,630.7222448781912
1,2,16,650,MLSL,583.2813399583721
1,2,17,650,MLSL,1176.6310084058837
1,2,18,650,MLSL,1064.3546968529738
1,2,19,650,MLSL,1329.3174035189338
1,3,0,650,MLSL,763.4648899844415
1,3,1,650,MLSL,614.3631689079381
1,3,2,650,MLSL,550.7903069905743
1,3,3,650,MLSL,603.6600064048711
1,3,4,650,MLSL,542.9785097689064
1,3,5,650,MLSL,765.6475167122506
1,3,6,650,MLSL,405.49613044350593
1,3,7,650,MLSL,868.5966015575151
1,3,8,650,MLSL,804.3543508777213
1,3,9,650,MLSL,594.965113169832
1,3,10,650,MLSL,511.50571162119076
1,3,11,650,MLSL,930.9289682934517
1,3,12,650,MLSL,621.8228559766385
1,3,13,650,MLSL,870.799027455
1,3,14,650,MLSL,843.3157268689594
1,3,15,650,MLSL,490.17245442980493
1,3,16,650,MLSL,637.3653095019891
1,3,17,650,MLSL,760.4992662668581
1,3,18,650,MLSL,1336.69886071711
1,3,19,650,MLSL,488.91792047348963
1,4,0,650,MLSL,743.2091769916505
1,4,1,650,MLSL,841.596791540891
1,4,2,650,MLSL,669.352189165896
1,4,3,650,MLSL,1118.818696323709
1,4,4,650,MLSL,588.2762281576975
1,4,5,650,MLSL,725.4553785768403
1,4,6,650,MLSL,645.880902287434
1,4,7,650,MLSL,280.72319333696385
1,4,8,650,MLSL,982.7365491150513
1,4,9,650,MLSL,361.72598606484627
1,4,10,650,MLSL,533.4706138293986
1,4,11,650,MLSL,1142.1854016742914
1,4,12,650,MLSL,861.833863914027
1,4,13,650,MLSL,741.7861889847728
1,4,14,650,MLSL,831.1296073136202
1,4,15,650,MLSL,1184.5654736208587
1,4,16,650,MLSL,802.6659346257519
1,4,17,650,MLSL,828.5296243292483
1,4,18,650,MLSL,817.9983328833474
1,4,19,650,MLSL,764.6718940035112
1,5,0,650,MLSL,1352.4082315815995
1,5,1,650,MLSL,341.18388897753374
1,5,2,650,MLSL,588.0597944904288
1,5,3,650,MLSL,771.0821520805134
1,5,4,650,MLSL,991.9527854861763
1,5,5,650,MLSL,605.1755361653007
1,5,6,650,MLSL,628.3474535673911
1,5,7,650,MLSL,693.7944177691635
1,5,8,650,MLSL,977.5094702041993
1,5,9,650,MLSL,605.4917048164069
1,5,10,650,MLSL,389.80648266553175
1,5,11,650,MLSL,579.3766184371925
1,5,12,650,MLSL,457.4895681621851
1,5,13,650,MLSL,972.5647100037996
1,5,14,650,MLSL,1014.9435342969241
1,5,15,650,MLSL,477.624567035389
1,5,16,650,MLSL,294.1976006128481
1,5,17,650,MLSL,483.0950370615378
1,5,18,650,MLSL,486.6121888930292
1,5,19,650,MLSL,596.2403560187151
1,6,0,650,MLSL,582.2565851341375
1,6,1,650,MLSL,311.6180438449271
1,6,2,650,MLSL,907.102991919901
1,6,3,650,MLSL,564.1706079081167
1,6,4,650,MLSL,681.7844518996278
1,6,5,650,MLSL,640.6579147151542
1,6,6,650,MLSL,440.07411222072426
1,6,7,650,MLSL,493.51516839196296
1,6,8,650,MLSL,872.481895890538
1,6,9,650,MLSL,483.64141674210873
1,6,10,650,MLSL,355.4182720022425
1,6,11,650,MLSL,538.9121553768553
1,6,12,650,MLSL,703.6273513134604
1,6,13,650,MLSL,319.22194711039765
1,6,14,650,MLSL,601.1302705608268
1,6,15,650,MLSL,516.388882480294
1,6,16,650,MLSL,418.30278363365176
1,6,17,650,MLSL,345.3311549039827
1,6,18,650,MLSL,374.0181653621947
1,6,19,650,MLSL,624.5525689503853
1,7,0,650,MLSL,333.5529247508815
1,7,1,650,MLSL,415.1309699615166
1,7,2,650,MLSL,737.0394339981377
1,7,3,650,MLSL,672.1909614030028
1,7,4,650,MLSL,427.67912363066785
1,7,5,650,MLSL,444.96216171513186
1,7,6,650,MLSL,263.16410893297797
1,7,7,650,MLSL,400.55320956874795
1,7,8,650,MLSL,547.6816177217502
1,7,9,650,MLSL,214.33367246641444
1,7,10,650,MLSL,263.7822239111205
1,7,11,650,MLSL,454.95765714888745
1,7,12,650,MLSL,342.4515260938877
1,7,13,650,MLSL,240.60076746342793
1,7,14,650,MLSL,604.1047485490221
1,7,15,650,MLSL,323.2800327344787
1,7,16,650,MLSL,382.1365369849606
1,7,17,650,MLSL,377.77859155080955
1,7,18,650,MLSL,300.1110012566182
1,7,19,650,MLSL,493.23009946358104
2,1,0,650,MLSL,15874277.047435718
2,1,1,650,MLSL,6644688.7497379575
2,1,2,650,MLSL,43847690.125893004
2,1,3,650,MLSL,33456247.019871283
2,1,4,650,MLSL,43616435.919013165
2,1,5,650,MLSL,20895443.60863734
2,1,6,650,MLSL,39001149.534026615
2,1,7,650,MLSL,20642071.187636875
2,1,8,650,MLSL,24317029.176190417
2,1,9,650,MLSL,22313660.406931225
2,1,10,650,MLSL,9959003.538694076
2,1,11,650,MLSL,25119782.87582865
2,1,12,650,MLSL,33599983.47377276
2,1,13,650,MLSL,8478554.538118694
2,1,14,650,MLSL,26471706.098312218
2,1,15,650,MLSL,17366241.66038486
2,1,16,650,MLSL,25035510.507961456
2,1,17,650,MLSL,7699222.434768266
2,1,18,650,MLSL,13807821.76189572
2,1,19,650,MLSL,20517747.35218286
2,2,0,650,MLSL,20808528.101822034
2,2,1,650,MLSL,6448717.218874694
2,2,2,650,MLSL,13140367.05880381
2,2,3,650,MLSL,8956961.496938279
2,2,4,650,MLSL,15596575.25677699
2,2,5,650,MLSL,4009733.403892794
2,2,6,650,MLSL,30657039.73467391
2,2,7,650,MLSL,7884083.587430766
2,2,8,650,MLSL,20164380.118200053
2,2,9,650,MLSL,4808324.133958992
2,2,10,650,MLSL,7351823.591432264
2,2,11,650,MLSL,6420498.542321459
2,2,12,650,MLSL,15240753.847500483
2,2,13,650,MLSL,16360680.175998785
