fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,300,Elitist,550.099559097654
1,1,1,300,Elitist,531.4680022335486
1,1,2,300,Elitist,384.10349046932265
1,1,3,300,Elitist,268.74796319373576
1,1,4,300,Elitist,258.2324373465266
1,1,5,300,Elitist,141.91837419453663
1,1,6,300,Elitist,465.27786293896577
1,1,7,300,Elitist,308.9370076234524
1,1,8,300,Elitist,403.62302028213287
1,1,9,300,Elitist,220.6578298125309
1,1,10,300,Elitist,266.6978528804882
1,1,11,300,Elitist,196.76525634119628
1,1,12,300,Elitist,346.5433903615025
1,1,13,300,Elitist,387.0651953176588
1,1,14,300,Elitist,381.10346296024477
1,1,15,300,Elitist,502.78363585098225
1,1,16,300,Elitist,186.87470753185443
1,1,17,300,Elitist,555.7217024746896
1,1,18,300,Elitist,484.46268351015783
1,1,19,300,Elitist,247.1861133095149
1,2,0,300,Elitist,942.5329625246287
1,2,1,300,Elitist,853.1318742266482
1,2,2,300,Elitist,1143.4126505182048
1,2,3,300,Elitist,557.3125300978293
1,2,4,300,Elitist,736.8875638607486
1,2,5,300,Elitist,830.606196582532
1,2,6,300,Elitist,1028.8592317207094
1,2,7,300,Elitist,630.1850922264827
1,2,8,300,Elitist,1320.251211728476
1,2,9,300,Elitist,924.2364072887556
1,2,10,300,Elitist,1128.3142297503605
1,2,11,300,Elitist,1011.3112431234968
1,2,12,300,Elitist,1084.105139453815
1,2,13,300,Elitist,975.9968996605757
1,2,14,300,Elitist,830.139626727896
1,2,15,300,Elitist,630.7199183680943
1,2,16,300,Elitist,583.258500011535
1,2,17,300,Elitist,1176.636555947914
1,2,18,300,Elitist,1064.356486542182
1,2,19,300,Elitist,1329.328558379168
1,3,0,300,Elitist,763.466463801733
1,3,1,300,Elitist,614.3650459811171
1,3,2,300,Elitist,550.7929980098967
1,3,3,300,Elitist,603.6590977211304
1,3,4,300,Elitist,542.9783373279181
1,3,5,300,Elitist,765.647024990465
1,3,6,300,Elitist,405.49722294816894
1,3,7,300,Elitist,868.5762093601988
1,3,8,300,Elitist,804.3533203550955
1,3,9,300,Elitist,594.9650203679388
1,3,10,300,Elitist,511.506242585482
1,3,11,300,Elitist,930.9294605770697
1,3,12,300,Elitist,621.8664956742825
1,3,13,300,Elitist,870.7976571201542
1,3,14,300,Elitist,843.3603605449058
1,3,15,300,Elitist,490.1739049206843
1,3,16,300,Elitist,637.3635994883498
1,3,17,300,Elitist,760.5005648376355
1,3,18,300,Elitist,1336.6992471287494
1,3,19,300,Elitist,488.9189393315329
1,4,0,300,Elitist,743.2077866796255
1,4,1,300,Elitist,841.5983354089905
1,4,2,300,Elitist,669.3533003670158
1,4,3,300,Elitist,1118.8225725941154
1,4,4,300,Elitist,588.2731326712887
1,4,5,300,Elitist,725.4444424820432
