fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,300,PSO,15172.562039777586
1,1,1,300,PSO,15087.424484085106
1,1,2,300,PSO,13770.605596022178
1,1,3,300,PSO,16879.66264412171
1,1,4,300,PSO,16489.852980235326
1,1,5,300,PSO,15449.362143455799
1,1,6,300,PSO,14969.688617886946
1,1,7,300,PSO,15140.331078060157
1,1,8,300,PSO,17750.71697611601
1,1,9,300,PSO,16178.571522954502
1,1,10,300,PSO,14905.847050922199
1,1,11,300,PSO,16290.848167508717
1,1,12,300,PSO,17684.679699362838
1,1,13,300,PSO,17530.360423797814
1,1,14,300,PSO,14149.330252928983
1,1,15,300,PSO,15017.18146725188
1,1,16,300,PSO,14967.109557693682
1,1,17,300,PSO,15067.826794116178
1,1,18,300,PSO,15772.783010612957
1,1,19,300,PSO,14945.726442696316
1,2,0,300,PSO,14789.913786607338
1,2,1,300,PSO,16204.710126997077
1,2,2,300,PSO,18256.64109505975
1,2,3,300,PSO,18013.168765958013
1,2,4,300,PSO,16324.937736898944
1,2,5,300,PSO,17037.877661422404
1,2,6,300,PSO,15915.13177743808
1,2,7,300,PSO,18843.99000084938
1,2,8,300,PSO,15133.426419838246
1,2,9,300,PSO,14905.562838833997
1,2,10,300,PSO,16144.40354563254
1,2,11,300,PSO,16625.750971039597
1,2,12,300,PSO,15863.947134071916
1,2,13,300,PSO,14452.028973253891
1,2,14,300,PSO,15014.046439362024
1,2,15,300,PSO,17510.781099198484
1,2,16,300,PSO,15876.39976184788
1,2,17,300,PSO,17657.603298020174
1,2,18,300,PSO,15626.447659416932
1,2,19,300,PSO,17449.280381324206
1,3,0,300,PSO,16206.392616895568
1,3,1,300,PSO,15507.252047087775
1,3,2,300,PSO,16665.57191615685
1,3,3,300,PSO,15635.801600813702
1,3,4,300,PSO,15062.401539605784
1,3,5,300,PSO,18131.717777664573
1,3,6,300,PSO,15490.85338991559
1,3,7,300,PSO,14325.987411362805
1,3,8,300,PSO,17094.353321216968
1,3,9,300,PSO,16911.48115219413
1,3,10,300,PSO,17016.499279713447
1,3,11,300,PSO,15556.044033338281
1,3,12,300,PSO,15686.509876818563
1,3,13,300,PSO,16928.90768751546
1,3,14,300,PSO,16152.078607454701
1,3,15,300,PSO,16807.476596356595
1,3,16,300,PSO,16821.803678288878
1,3,17,300,PSO,17285.33215691679
1,3,18,300,PSO,16154.29554770893
1,3,19,300,PSO,18660.617389069608
1,4,0,300,PSO,17052.63868174789
1,4,1,300,PSO,16316.78040155466
1,4,2,300,PSO,15197.985648032343
1,4,3,300,PSO,15624.435285071373
1,4,4,300,PSO,15156.027896881114
1,4,5,300,PSO,19305.441123023214
1,4,6,300,PSO,15163.15741827901
1,4,7,300,PSO,18329.215410644567
1,4,8,300,PSO,15016.343665286815
1,4,9,300,PSO,15804.839043723441
1,4,10,300,PSO,18677.734139722714
1,4,11,300,PSO,17774.245394835198
1,4,12,300,PSO,17216.27331557547
1,4,13,300,PSO,17208.738125502718
1,4,14,300,PSO,16713.90057545218
1,4,15,300,PSO,13255.528240085623
1,4,16,300,PSO,15894.464175362868
1,4,17,300,PSO,15493.742735267679
1,4,18,300,PSO,16066.672067387075
1,4,19,300,PSO,18048.87293718406
1,5,0,300,PSO,18287.24846659493
1,5,1,300,PSO,15664.026782346467
1,5,2,300,PSO,15911.17808750633
1,5,3,300,PSO,16531.4180217745
1,5,4,300,PSO,15605.521980660833
1,5,5,300,PSO,18375.869056397903
1,5,6,300,PSO,15555.627823926578
1,5,7,300,PSO,20225.72377309189
1,5,8,300,PSO,18134.58654071409
1,5,9,300,PSO,16294.998573406327
1,5,10,300,PSO,16915.88180803077
1,5,11,300,PSO,18087.277732661267
1,5,12,300,PSO,17203.258778907955
1,5,13,300,PSO,17608.615980305884
1,5,14,300,PSO,18934.864569076468
1,5,15,300,PSO,16961.57632461149
1,5,16,300,PSO,17177.093356549485
1,5,17,300,PSO,18099.63161488984
1,5,18,300,PSO,18657.205649183707
1,5,19,300,PSO,16910.532906740515
1,6,0,300,PSO,14336.513554458568
1,6,1,300,PSO,19251.91014975977
1,6,2,300,PSO,11413.565444862008
1,6,3,300,PSO,16242.797328065484
1,6,4,300,PSO,16402.832445965927
1,6,5,300,PSO,15477.509664048037
1,6,6,300,PSO,15139.649652588276
1,6,7,300,PSO,16996.796598796165
1,6,8,300,PSO,16379.623974112874
1,6,9,300,PSO,16394.37377668333
1,6,10,300,PSO,17404.23860300275
1,6,11,300,PSO,18939.280874154232
1,6,12,300,PSO,17636.429120564466
1,6,13,300,PSO,16060.567345098116
1,6,14,300,PSO,13821.324508736465
1,6,15,300,PSO,17628.618261635493
1,6,16,300,PSO,15245.06376363691
1,6,17,300,PSO,15856.659839132612
1,6,18,300,PSO,15248.73545825687
1,6,19,300,PSO,15056.445756046407
1,7,0,300,PSO,17156.103141975225
1,7,1,300,PSO,16352.795802064236
1,7,2,300,PSO,16615.569496852495
1,7,3,300,PSO,14825.839999033064
1,7,4,300,PSO,13920.911530239264
1,7,5,300,PSO,14582.41128027309
1,7,6,300,PSO,15503.514641303518
1,7,7,300,PSO,14593.35817864901
1,7,8,300,PSO,14543.660597345232
1,7,9,300,PSO,16797.679086991586
1,7,10,300,PSO,16675.64747322906
1,7,11,300,PSO,16893.490788825264
1,7,12,300,PSO,13434.81318483026
1,7,13,300,PSO,17788.793143220824
1,7,14,300,PSO,15853.022411353028
1,7,15,300,PSO,16630.445909971764
1,7,16,300,PSO,13378.055162719686
1,7,17,300,PSO,13896.733505221164
1,7,18,300,PSO,15378.085885081831
1,7,19,300,PSO,17452.539545142205
2,1,0,300,PSO,12898.360156574263
2,1,1,300,PSO,15343.848248320744
2,1,2,300,PSO,14142.876037887074
2,1,3,300,PSO,13650.181431161662
2,1,4,300,PSO,13089.102397667706
2,1,5,300,PSO,9451.399127496814
2,1,6,300,PSO,8274.55261720848
2,1,7,300,PSO,10874.13385988241
2,1,8,300,PSO,11632.042040072985
2,1,9,300,PSO,10459.433321063276
2,1,10,300,PSO,9821.88162257459
2,1,11,300,PSO,10736.100854560445
2,1,12,300,PSO,11498.94556720568
2,1,13,300,PSO,9232.142138732728
2,1,14,300,PSO,10164.042002398282
2,1,15,300,PSO,11210.162599737
2,1,16,300,PSO,14672.833955748925
2,1,17,300,PSO,14742.802854754453
2,1,18,300,PSO,10153.64779136403
2,1,19,300,PSO,16047.604314095315
2,2,0,300,PSO,27336.908130968015
2,2,1,300,PSO,13806.641665712214
2,2,2,300,PSO,13140.522283439432
2,2,3,300,PSO,10173.093324820602
2,2,4,300,PSO,19354.760507471758
2,2,5,300,PSO,11015.005410818298
2,2,6,300,PSO,11917.391510290703
2,2,7,300,PSO,17557.741197895186
2,2,8,300,PSO,14033.820868188626
2,2,9,300,PSO,23291.5306544067
