fid,iid,rep,a1_budget,algname,achieved_auc
22,1,0,1000,Non-elitist,4306.262440526498
22,1,1,1000,Non-elitist,4401.469368523576
22,1,2,1000,Non-elitist,5457.298348059737
22,1,3,1000,Non-elitist,4634.399554871705
22,1,4,1000,Non-elitist,4520.442954156941
22,1,5,1000,Non-elitist,4724.146380695622
22,1,6,1000,Non-elitist,4852.742159247518
22,1,7,1000,Non-elitist,4830.096052920308
22,1,8,1000,Non-elitist,4808.757531492996
22,1,9,1000,Non-elitist,4943.212748034685
22,1,10,1000,Non-elitist,5483.412675811016
22,1,11,1000,Non-elitist,4401.488309234784
22,1,12,1000,Non-elitist,4403.420200459688
22,1,13,1000,Non-elitist,4309.35556908388
22,1,14,1000,Non-elitist,4407.377409448427
22,1,15,1000,Non-elitist,4262.092329929293
22,1,16,1000,Non-elitist,4686.686596973427
22,1,17,1000,Non-elitist,5126.194032288273
22,1,18,1000,Non-elitist,4829.18862208237
22,1,19,1000,Non-elitist,4458.686504486927
22,2,0,1000,Non-elitist,4399.417036460345
22,2,1,1000,Non-elitist,4545.818858242699
22,2,2,1000,Non-elitist,4931.838205943757
22,2,3,1000,Non-elitist,4046.375952325817
22,2,4,1000,Non-elitist,4361.434276544482
22,2,5,1000,Non-elitist,4286.248511931571
22,2,6,1000,Non-elitist,4337.787336630203
22,2,7,1000,Non-elitist,4034.4859928200376
22,2,8,1000,Non-elitist,4079.306301987626
22,2,9,1000,Non-elitist,4192.197022379679
22,2,10,1000,Non-elitist,3988.409945781268
22,2,11,1000,Non-elitist,4189.108469229062
22,2,12,1000,Non-elitist,4399.132280263804
22,2,13,1000,Non-elitist,3682.5128177193164
22,2,14,1000,Non-elitist,4285.760440975786
22,2,15,1000,Non-elitist,4244.2187335772815
22,2,16,1000,Non-elitist,4384.668801354694
22,2,17,1000,Non-elitist,4618.724986854345
22,2,18,1000,Non-elitist,4204.047276531748
22,2,19,1000,Non-elitist,3871.501980947525
22,3,0,1000,Non-elitist,4125.982251638458
22,3,1,1000,Non-elitist,3877.318285618435
22,3,2,1000,Non-elitist,4480.513996495275
22,3,3,1000,Non-elitist,4302.754147840428
22,3,4,1000,Non-elitist,3835.7762734926164
22,3,5,1000,Non-elitist,3993.5373202720025
22,3,6,1000,Non-elitist,4438.575782253324
22,3,7,1000,Non-elitist,3532.4199090809498
22,3,8,1000,Non-elitist,3892.3635588780317
22,3,9,1000,Non-elitist,3826.472633823997
22,3,10,1000,Non-elitist,3889.2474718055882
22,3,11,1000,Non-elitist,4001.309530429858
22,3,12,1000,Non-elitist,3527.5315212103324
22,3,13,1000,Non-elitist,3637.0302492047817
22,3,14,1000,Non-elitist,4035.2237051881843
22,3,15,1000,Non-elitist,4358.608883503271
22,3,16,1000,Non-elitist,3787.981171915849
22,3,17,1000,Non-elitist,4188.136429877781
22,3,18,1000,Non-elitist,4059.426189927557
22,3,19,1000,Non-elitist,3852.7271293022563
22,4,0,1000,Non-elitist,4064.5248202220237
22,4,1,1000,Non-elitist,4149.9781577132635
22,4,2,1000,Non-elitist,3803.2560283051675
22,4,3,1000,Non-elitist,3771.681360554301
22,4,4,1000,Non-elitist,4055.613463456933
22,4,5,1000,Non-elitist,4023.2526089479074
22,4,6,1000,Non-elitist,4573.814513798797
22,4,7,1000,Non-elitist,3893.971179873672
22,4,8,1000,Non-elitist,3697.039516892292
22,4,9,1000,Non-elitist,4157.310658400568
22,4,10,1000,Non-elitist,4174.196956038645
22,4,11,1000,Non-elitist,3862.5090475155316
22,4,12,1000,Non-elitist,3694.1904843190646
22,4,13,1000,Non-elitist,3744.321044767371
22,4,14,1000,Non-elitist,4147.629142385882
22,4,15,1000,Non-elitist,4105.924299668621
22,4,16,1000,Non-elitist,4218.484906727696
22,4,17,1000,Non-elitist,4356.466487072737
22,4,18,1000,Non-elitist,4967.148521108542
22,4,19,1000,Non-elitist,4252.461306481556
22,5,0,1000,Non-elitist,4177.020934131766
22,5,1,1000,Non-elitist,3876.15193374112
22,5,2,1000,Non-elitist,4066.1013176479473
22,5,3,1000,Non-elitist,4020.103660905547
22,5,4,1000,Non-elitist,4133.846096410026
22,5,5,1000,Non-elitist,4213.209650846286
22,5,6,1000,Non-elitist,3925.142706454799
22,5,7,1000,Non-elitist,4450.404313077494
22,5,8,1000,Non-elitist,4407.579669569448
22,5,9,1000,Non-elitist,4094.4241894212723
22,5,10,1000,Non-elitist,4261.668503620176
22,5,11,1000,Non-elitist,4598.650420687437
22,5,12,1000,Non-elitist,3800.1356758134484
22,5,13,1000,Non-elitist,4196.522091049223
22,5,14,1000,Non-elitist,4022.3249960655235
22,5,15,1000,Non-elitist,4206.6750060181785
22,5,16,1000,Non-elitist,3850.0651057063114
22,5,17,1000,Non-elitist,4275.643511067578
22,5,18,1000,Non-elitist,4073.4194464199795
22,5,19,1000,Non-elitist,4120.751053656726
22,6,0,1000,Non-elitist,4157.265924057656
22,6,1,1000,Non-elitist,4330.026109295369
22,6,2,1000,Non-elitist,4344.571160256233
22,6,3,1000,Non-elitist,4155.156657427289
22,6,4,1000,Non-elitist,4079.7005461184813
22,6,5,1000,Non-elitist,3892.8290127312575
22,6,6,1000,Non-elitist,4038.4985179279347
22,6,7,1000,Non-elitist,4251.937624711383
22,6,8,1000,Non-elitist,4345.586581520935
22,6,9,1000,Non-elitist,3952.496410169056
22,6,10,1000,Non-elitist,4270.227854420462
22,6,11,1000,Non-elitist,4333.090586117247
22,6,12,1000,Non-elitist,3871.2269977404967
22,6,13,1000,Non-elitist,4197.16562164338
22,6,14,1000,Non-elitist,3896.9552089014874
22,6,15,1000,Non-elitist,4304.741094178167
