fid,iid,rep,a1_budget,algname,achieved_auc
13,1,0,1000,Non-elitist,5943.359260532624
13,1,1,1000,Non-elitist,5123.9015562918485
13,1,2,1000,Non-elitist,5687.320969059676
13,1,3,1000,Non-elitist,5756.076061283213
13,1,4,1000,Non-elitist,5643.814985145017
13,1,5,1000,Non-elitist,5680.097421326456
13,1,6,1000,Non-elitist,6182.911798398261
13,1,7,1000,Non-elitist,5922.690181021865
13,1,8,1000,Non-elitist,4837.628650168484
13,1,9,1000,Non-elitist,5200.075887276624
13,1,10,1000,Non-elitist,6109.291124923553
13,1,11,1000,Non-elitist,6112.079611217909
13,1,12,1000,Non-elitist,6188.735188600924
13,1,13,1000,Non-elitist,5691.330931258791
13,1,14,1000,Non-elitist,5907.739410841133
13,1,15,1000,Non-elitist,5885.993203885223
13,1,16,1000,Non-elitist,5473.804065276301
13,1,17,1000,Non-elitist,6351.708711040867
13,1,18,1000,Non-elitist,6072.952414582129
13,1,19,1000,Non-elitist,5837.728723222361
13,2,0,1000,Non-elitist,5742.398547668875
13,2,1,1000,Non-elitist,6496.130187031538
13,2,2,1000,Non-elitist,5531.335398088368
13,2,3,1000,Non-elitist,5731.885673606783
13,2,4,1000,Non-elitist,5199.541922138482
13,2,5,1000,Non-elitist,5887.427611107948
13,2,6,1000,Non-elitist,6068.791843870024
13,2,7,1000,Non-elitist,5900.4071642305935
13,2,8,1000,Non-elitist,5904.341519400044
13,2,9,1000,Non-elitist,6259.106588740789
13,2,10,1000,Non-elitist,6312.2668522020485
13,2,11,1000,Non-elitist,5330.444838291403
13,2,12,1000,Non-elitist,5997.553360032616
13,2,13,1000,Non-elitist,6481.329007434273
13,2,14,1000,Non-elitist,5619.927385157477
13,2,15,1000,Non-elitist,5661.865324138956
13,2,16,1000,Non-elitist,5166.965508335675
13,2,17,1000,Non-elitist,5819.049913881634
13,2,18,1000,Non-elitist,6061.720050130168
13,2,19,1000,Non-elitist,5930.994672316762
13,3,0,1000,Non-elitist,6444.076750708488
13,3,1,1000,Non-elitist,6275.506213787061
13,3,2,1000,Non-elitist,5748.046800625902
13,3,3,1000,Non-elitist,6298.452417551853
13,3,4,1000,Non-elitist,4664.648553057757
13,3,5,1000,Non-elitist,6379.52925310417
13,3,6,1000,Non-elitist,6601.930964198512
13,3,7,1000,Non-elitist,5994.679962217635
13,3,8,1000,Non-elitist,6838.750508172115
13,3,9,1000,Non-elitist,6323.866190457751
13,3,10,1000,Non-elitist,6720.276811021153
13,3,11,1000,Non-elitist,6689.32285497564
13,3,12,1000,Non-elitist,5991.216094557282
13,3,13,1000,Non-elitist,5900.148059964249
13,3,14,1000,Non-elitist,6313.518194203473
13,3,15,1000,Non-elitist,6423.577742097998
13,3,16,1000,Non-elitist,6201.7983959410185
13,3,17,1000,Non-elitist,6999.445110026201
13,3,18,1000,Non-elitist,6079.384646462048
13,3,19,1000,Non-elitist,7075.14704749704
13,4,0,1000,Non-elitist,5833.488762289786
13,4,1,1000,Non-elitist,6069.520104605475
13,4,2,1000,Non-elitist,6583.62030939449
13,4,3,1000,Non-elitist,7238.207842720431
13,4,4,1000,Non-elitist,5937.2782495451775
13,4,5,1000,Non-elitist,6062.425416256029
13,4,6,1000,Non-elitist,5470.184703921295
13,4,7,1000,Non-elitist,5638.646405655145
13,4,8,1000,Non-elitist,6356.976569830364
13,4,9,1000,Non-elitist,6023.202267266261
13,4,10,1000,Non-elitist,7281.741274336149
13,4,11,1000,Non-elitist,6543.883775493836
13,4,12,1000,Non-elitist,6606.416436832445
13,4,13,1000,Non-elitist,5892.991079919349
13,4,14,1000,Non-elitist,6324.737856736317
13,4,15,1000,Non-elitist,6320.1363130188165
13,4,16,1000,Non-elitist,6211.502978813262
13,4,17,1000,Non-elitist,5951.505322711166
13,4,18,1000,Non-elitist,6058.001802380388
13,4,19,1000,Non-elitist,5552.409136482876
13,5,0,1000,Non-elitist,6360.960564479468
13,5,1,1000,Non-elitist,5792.704393985445
13,5,2,1000,Non-elitist,6697.4430442677085
13,5,3,1000,Non-elitist,6539.633540572716
13,5,4,1000,Non-elitist,5486.511188923558
13,5,5,1000,Non-elitist,5730.476748993112
13,5,6,1000,Non-elitist,5911.207663486719
13,5,7,1000,Non-elitist,5598.296858354857
13,5,8,1000,Non-elitist,6819.180400280435
13,5,9,1000,Non-elitist,6909.098279037875
13,5,10,1000,Non-elitist,6632.049524574134
13,5,11,1000,Non-elitist,6552.422499664477
13,5,12,1000,Non-elitist,6001.770719958455
13,5,13,1000,Non-elitist,5875.596217813389
13,5,14,1000,Non-elitist,6268.260493333881
13,5,15,1000,Non-elitist,6406.692470290221
13,5,16,1000,Non-elitist,6286.607212667526
13,5,17,1000,Non-elitist,5858.267079530458
13,5,18,1000,Non-elitist,6069.357828124326
13,5,19,1000,Non-elitist,5051.948494871687
13,6,0,1000,Non-elitist,5768.5212684474545
13,6,1,1000,Non-elitist,6367.710313467734
13,6,2,1000,Non-elitist,6143.609424097689
13,6,3,1000,Non-elitist,6122.17908712125
13,6,4,1000,Non-elitist,5763.128714924058
13,6,5,1000,Non-elitist,5737.159219934834
13,6,6,1000,Non-elitist,6355.437538543274
13,6,7,1000,Non-elitist,5787.402888371719
13,6,8,1000,Non-elitist,6229.311862697706
13,6,9,1000,Non-elitist,6686.394139332844
13,6,10,1000,Non-elitist,6293.815739393461
13,6,11,1000,Non-elitist,7598.192184181846
13,6,12,1000,Non-elitist,6443.037356842462
13,6,13,1000,Non-elitist,6030.856868874102
13,6,14,1000,Non-elitist,6911.7988404224225
13,6,15,1000,Non-elitist,6135.308283885792
13,6,16,1000,Non-elitist,5599.883214716606
13,6,17,1000,Non-elitist,6095.09960916738
13,6,18,1000,Non-elitist,6896.364370437117
13,6,19,1000,Non-elitist,5115.178045795733
13,7,0,1000,Non-elitist,5579.7327009437695
13,7,1,1000,Non-elitist,6322.237687816404
13,7,2,1000,Non-elitist,6057.006894949146
13,7,3,1000,Non-elitist,5346.2912630888395
13,7,4,1000,Non-elitist,5502.478401623712
13,7,5,1000,Non-elitist,5961.818152333294
13,7,6,1000,Non-elitist,5600.625121094744
13,7,7,1000,Non-elitist,5509.688068087201
