fid,iid,rep,vbs_regret,switch_budget,selected_algorithm,achieved_regret,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,no_switch
1,6,0,0.0025545700567481,600,Non-elitist,0.0039756852655286,0.0039756852655286,0.0039756852655286,0.0039756852655286,0.0039756852655286,0.0039756852655286,0.0039756852655286,0.0046530841638637,0.0044845506320442,0.0038702995016411,0.004050531716503,0.0038962328114897,0.0039756852655286,0.003936457474738,0.0039366969094087,0.0039462870387102,0.0039558032881319,0.0039814053447975,0.0039691001298329,0.0039860315478129,0.0039756852655286
1,6,1,0.0007816577452814,850,DE,0.0023297614483838,0.008837421534837,0.0023251729692272,0.0023251729692272,0.0023251729692272,0.0023251729692272,0.0036416598699936,0.0036228942228057,0.0021109447804753,0.0023037901130612,0.0025212467486974,0.0023265318230469,0.0023251729692272,0.0023587694613673,0.0023263906070609,0.0023256349551379,0.0023251999405297,0.0023297614483838,0.0023269172425246,0.0023251729692272,0.0023251729692272
1,6,2,0.0025278873071565,850,Non-elitist,0.0036402003893448,0.0036402003893448,0.0099673180128654,0.0036402003893448,0.0036402003893448,0.0036402003893448,0.0039926412927036,0.0054469430976765,0.0037852253849525,0.0036402003893448,0.0038156394125112,0.0036402003893448,0.0036402003893448,0.0036402003893448,0.0036402003893448,0.0037401548007614,0.0037672186063752,0.0036402003893448,0.0036434355463382,0.0036444986862727,0.0036402003893448
1,6,3,0.002733819851876,700,Elitist,0.0027541032367065,0.0027463665147809,0.0027463665147809,0.0027463665147809,0.0027463665147809,0.0060222392579,0.0027463665147809,0.0027463665147809,0.0027463665147809,0.0027463665147809,0.0027463665147809,0.0027463665147809,0.0027463665147809,0.0027463665147809,0.0027541032367065,0.0027545266680839,0.0027369627284055,0.0027463665147809,0.0027919864259328,0.0027572211379607,0.0027463665147809
1,6,4,0.0022614898138786,750,Elitist,0.0033052892865812,0.0034702601084501,0.0042498787032854,0.0034702601084501,0.0034702601084501,0.0043292318862033,0.0034702601084501,0.0034702601084501,0.0034702601084501,0.0034702601084501,0.0034702601084501,0.0028061190706287,0.0030569412475508,0.0034702601084501,0.0034702601084501,0.0033052892865812,0.0034702601084501,0.0034121052008659,0.0034702601084501,0.0034414632495336,0.0034702601084501
1,6,5,0.0025776981685237,800,Elitist,0.0056393068393327,0.0061047939562436,0.0033280696326065,0.0100438330871584,0.0061047939562436,0.0061047939562436,0.0072640107603628,0.0077337799012317,0.0083521862032289,0.0061047939562436,0.0061047939562436,0.0061047939562436,0.0061047939562436,0.0061047939562436,0.0061047939562436,0.0061047939562436,0.0056393068393327,0.0061047939562436,0.0063348567178968,0.0061047939562436,0.0061047939562436
1,6,6,0.0020047764410663,900,BFGS,0.0057967510883807,0.0055885913296245,0.0055885913296245,0.0055885913296245,0.0084454141464467,0.0082857011457554,0.0055885913296245,0.0059720687618849,0.0055885913296245,0.0055885913296245,0.0055885913296245,0.0055885913296245,0.0055885913296245,0.0077253311267671,0.0055885913296245,0.0053131905581261,0.0055885913296245,0.0055885913296245,0.0057967510883807,0.0056077350433322,0.0055885913296245
1,6,7,0.0036343759192956,750,Non-elitist,0.0043609406900351,0.0043609406900351,0.0043609406900351,0.0043609406900351,0.0043609406900351,0.0043609406900351,0.0090646539831931,0.0072839293334964,0.0064294768556834,0.005794618659655,0.0043526466251637,0.0043609406900351,0.0043609406900351,0.0043609406900351,0.0043713304613709,0.0043609406900351,0.0043516665673217,0.0043510825554545,0.004358389601473,0.0043609406900351,0.0043609406900351
1,6,8,0.0023931521430984,850,Non-elitist,0.0039104763689273,0.0039104763689273,0.0039104763689273,0.0039104763689273,0.0039104763689273,0.0039104763689273,0.0039104763689273,0.0039104763689273,0.0039104763689273,0.0039104763689273,0.0039104763689273,0.0045514635126511,0.0039104763689273,0.0038073231738249,0.0039104763689273,0.0039104763689273,0.0038047158323158,0.0039104763689273,0.0038910044428964,0.0039104763689273,0.0039104763689273
1,6,9,0.002402910503627,700,PSO,0.0033702931369041,0.0033138379081557,0.0033138379081557,0.0033138379081557,0.0033138379081557,0.0045865016315136,0.0029380950653646,0.0033138379081557,0.0033138379081557,0.0033138379081557,0.0033256843447558,0.0033138379081557,0.003322118197586,0.0033554974958706,0.0033702931369041,0.003312576163271,0.0033287182671709,0.0033138379081557,0.0033159113667854,0.0033135957183444,0.0033138379081557
