fid,iid,rep,vbs_precisions,selector_precision,selector_switch_budget,selector_algorith,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
1,6,11,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,12,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,13,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,14,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,15,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0
1,6,16,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,17,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,18,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,19,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,0,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,2,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,3,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,4,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,5,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,6,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,7,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,8,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0
1,7,9,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,10,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,11,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,12,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0
1,7,13,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,14,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,15,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,16,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,17,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,18,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,19,0.0,0.0,1000,Non-elitist,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,0,0.0,3.22639e-05,700,BFGS,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,1e-10,1e-10,1.12e-08,1e-10,2.5431e-06,0.0,3.22639e-05,0.0005376252,2.0646e-06,0.1351757302,1.8505017177,5.5178041786,5.6198048118
2,6,1,0.0,0.0,600,BFGS,1e-10,0.0,1e-10,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,6.522e-07,0.0,4.165e-07,0.0001109404,0.2455343996,0.3572416226
2,6,2,0.0,0.0,600,BFGS,1e-10,0.0,1e-10,0.0,0.0,1e-10,1e-10,1e-10,2e-10,0.0,0.0,0.0,0.0,5.3e-09,0.0086483934,0.2025017995,1.1340372631,1.0106918095,2.3049274325,2.5662965061
2,6,3,0.0,0.0,700,BFGS,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,3.2e-09,0.0,0.0,0.0,0.0296989359,1.05082e-05,0.6617805812,1.6014424319,4.6433068158,4.6029356269
2,6,4,0.0,3.0865e-05,600,BFGS,0.0,0.0,1e-10,1e-10,0.0,1e-10,1e-10,0.0,1e-10,1e-10,0.0,3.0865e-05,0.0,9.7e-09,1e-10,7.22e-08,0.0001966679,0.0079105588,0.0176554637,0.0213973284
2,6,5,0.0,0.0,600,BFGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,4e-10,0.0,0.0,0.0,0.0024217291,0.0001448342,0.6170838388,0.7235237781,2.7564104864,3.1226040585
2,6,6,0.0,0.0,550,BFGS,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,5.4e-09,1.0732e-06,0.0001384734,7.5885e-06,7.819e-07,1.5663e-06,0.2396127752,10.00875454,23.5787588056
2,6,7,0.0,0.0,650,BFGS,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,6.9e-09,1e-10,0.0,0.0004713633,3.4959002427,4.1339121837,4.1545097805
2,6,8,0.0,0.0,600,BFGS,1e-10,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,1e-10,0.0,0.0,1e-10,8.951e-07,0.0070081603,0.3171727217,1.87108501,16.1117841034,16.1113832755
2,6,9,0.0,0.0,700,BFGS,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,1e-10,1e-10,1e-10,0.0,7e-10,1.52e-07,0.0179086834,1.8654023216,4.6070400031,4.9088726058
2,6,10,0.0,0.0,550,BFGS,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,4e-10,0.0,1e-10,0.0,3.972e-07,4.9e-09,1e-10,0.000516446,0.0073410366,0.069873802,0.1611736078
2,6,11,0.0,0.0,600,BFGS,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0005068399,3.8550767981,7.996759417,9.1679951097
2,6,12,0.0,0.0,700,BFGS,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.498e-07,7.817e-07,0.0,0.0,0.0028536813,1.4479374046,3.1426053022,2.2303327544,2.2303327544
2,6,13,0.0,0.0,550,BFGS,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,4e-10,0.0,6e-10,0.0021298086,5.6858e-06,1.2468884638,2.7290238701,7.6762269638,7.6744561799
2,6,14,0.0,0.0,600,BFGS,0.0,0.0,1e-10,2e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.1126721367,0.0024133825,0.0023201772,12.8761469588,20.5230107277,19.7870191081,19.7870191081
2,6,15,0.0,0.0,600,BFGS,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,1.325e-07,0.0,0.0,1e-10,3.7e-09,2.2391e-06,0.0027720582,1.7453438985,2.3010951153,5.7528427984
2,6,16,0.0,0.0,600,BFGS,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,6e-10,2.1e-09,0.0011746043,0.0068138087,0.5731290416,0.7309368425
2,6,17,0.0,0.0,600,BFGS,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,2e-10,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,2e-09,0.0001974155,0.579585072,0.5793131392
2,6,18,0.0,0.0021774766,600,BFGS,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0021774766,1e-10,2.05e-08,1e-09,5.17004e-05,0.0049516898,0.0188094178,0.0361691896,0.0376880892
2,6,19,0.0,0.0,550,BFGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,4.7535e-06,0.0,0.0008544836,0.0,4.393e-07,0.1836100291,0.4300148803,2.1403602239,2.144085061
2,7,0,0.0,0.0,600,BFGS,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3501e-06,0.0,0.0002644791,1.3806e-05,0.0136158987,1.1853717659,1.9106158482,0.9009648379
2,7,1,0.0,1e-10,650,BFGS,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0004271846,0.0567253326,0.0009314972,2.1946635613,2.6904312351,2.6904312351
2,7,2,0.0,0.0,600,BFGS,0.0,1e-10,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,2.6646e-05,0.0,0.0109237861,0.1438591629,1.1109267487,5.95695641,7.6146024147
2,7,3,0.0,6.3e-09,550,BFGS,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,6.3e-09,2e-10,0.0,1.6663e-06,2e-10,0.0011036286,0.0001868101,0.246452373,0.4953334658,0.1499444034
2,7,4,0.0,0.0,700,BFGS,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0009960023,0.013047426,0.0855777291,0.0849797759
2,7,5,0.0,7.9e-09,700,BFGS,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,7.9e-09,4.5e-09,0.0520556095,0.001383134,9.0810509461,56.793943855,56.793943855
2,7,6,0.0,1.1458e-06,700,BFGS,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,1.1458e-06,0.0,4e-10,0.0008284385,0.039244151,15.7520013528,16.9184868571
2,7,7,0.0,0.0,650,BFGS,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,1.3e-09,2.4175e-06,0.5146915863,3.5482699725,7.6551415245,7.6551415245
2,7,8,0.0,0.0,650,BFGS,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0001659058,3.2988e-06,0.0116420725,4.1932642611,8.3653348193
2,7,9,0.0,0.0,700,BFGS,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68e-08,0.0,4.62652e-05,0.137439055,3.80241e-05,2.0813675521,9.3405992384,9.3372305576
2,7,10,0.0,5.792e-07,700,BFGS,0.0,1e-10,1e-10,1e-10,1e-10,0.0,0.0,1e-10,1e-10,1.11e-08,1e-10,2.08538e-05,2.446e-07,5.792e-07,1e-10,0.0002164516,0.1257428527,0.5908012662,2.0481794586,2.014248155
2,7,11,0.0,0.0,50,BFGS,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,1.4482e-06,0.0,1e-10,1e-10,0.0035777299,6.3461817418,6.3461817418
2,7,12,0.0,0.0,650,BFGS,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0096649484,0.0033625468,0.3972305358,0.3953016718
2,7,13,0.0,1e-10,700,BFGS,1e-10,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,1.498e-06,5.56994e-05,2.231e-07,2.5e-09,1e-10,2.34e-08,3.63337e-05,0.0010494131,0.019394739,0.1840251374,0.185526907
2,7,14,0.0,1e-10,650,BFGS,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,2.76e-08,1e-10,0.0047966494,0.1466890638,0.4915201634,0.6627564528,2.3680344193,7.6934543,7.7862874509
2,7,15,0.0,0.0,650,BFGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,1e-10,0.0,4e-09,1e-10,0.0030186558,0.0010905841,0.9474284039,1.9918680942,2.0065598025
2,7,16,0.0,1.38e-08,700,BFGS,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,2.9e-09,1e-10,6e-09,1.733e-07,1e-10,6.6e-09,1.38e-08,9.96971e-05,6.1980717414,0.2611327715,9.2665096553,61.8783640199,62.0630897206
2,7,17,0.0,0.0,600,BFGS,1e-10,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,2e-10,0.0001765659,0.000448833,1e-10,5.898e-06,5.0516e-06,0.0136997348,0.0048211446
2,7,18,0.0,3.879e-07,650,BFGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,2.2e-09,0.0,1.9e-09,0.0,3.879e-07,1e-10,2e-10,0.0,0.0023122085,0.907034029,0.7280765118,1.3732742884
2,7,19,0.0,4.50708e-05,650,BFGS,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,7.078e-07,1.69e-08,0.0,4.50708e-05,1.67e-08,6.27568e-05,1.91112e-05,0.0537583848,0.2241991633,0.4868203561,0.5350750673
3,6,0,1.9899181142,3.9798614819,650,MLSL,4.9747952857,4.9747952857,4.9747952857,4.9747952855,4.9747952856,4.9747952857,3.9897989419,4.9775929516,3.9957956882,3.9837758675,3.9808388706,3.9798753171,3.9798614819,3.9798437799,4.9747952855,4.9747952855,4.9747952855,4.9747952871,4.9747952859,4.9747952857
3,6,1,1.9899181142,3.9798386704,700,MLSL,4.9747952858,4.9747952858,4.9747952858,4.9747952858,4.9747952855,4.9747952855,3.9996102231,4.0273227483,3.9837279642,3.9803059697,3.9799105076,3.9798862731,3.9798567016,3.9798386704,4.9747952855,4.9747952855,4.9747952858,4.9747952855,4.9747952858,4.9747952858
3,6,2,1.996522052,3.9861304757,300,PSO,3.9798362332,3.9798362332,1.996522052,2.9863036343,3.1944092119,3.9861304757,3.9851617799,3.9829625422,3.9828631865,3.9857263806,2.9937717971,2.9889888601,2.985478115,3.9798362284,3.9798814404,3.9798362284,3.9798362332,3.9798362332,3.9798362303,3.9798362332
3,6,3,2.9848771713,2.9872191085,400,PSO,2.9848771765,5.9697493048,10.0879046014,2.9848771765,6.9657487698,6.966853477,2.985476205,2.9872191085,2.9848771765,3.2796494309,3.0023617093,3.0049299421,2.9883323022,2.9859795225,2.984877175,2.9848771765,2.9848771748,2.9848771713,2.9848771765,2.9848771765
3,6,4,2.9898214615,9.0201776292,300,PSO,10.9445193982,10.9445193982,14.9278207016,10.9445193982,8.1051625228,9.0201776292,9.9780022754,10.9489355387,10.9445193557,10.9445193925,2.9898214615,10.9445193558,10.9482828812,10.9445193557,10.9445193557,10.9445193676,10.9445193557,10.9445193649,10.9445193778,10.9445193982
3,6,5,0.9949590571,3.9873743861,350,PSO,5.9697495655,5.9697495655,5.9697495655,5.9697495655,9.9495804953,2.9913712257,3.9873743861,5.9697493047,5.9822417401,5.9697495655,6.0331110848,6.0200013292,5.9903959241,5.9726290897,5.9697493047,5.9697493048,5.9697716195,5.9697494162,5.9697493777,5.9697495655
3,6,6,2.9848842521,11.9394784129,650,Non-elitist,11.9394784129,11.9394784129,11.9394784129,10.9445193557,11.9394784129,11.9394784148,11.9408185861,11.9394784128,11.9394784128,11.9394784128,11.9394784129,2.985037586,11.9394784129,2.9848842521,11.9394784128,11.9394784128,11.9394784129,11.9394784129,11.9394784129,11.9394784129
3,6,7,0.9949590571,1.9979798691,450,MLSL,1.9899181145,1.9899181145,1.9899181145,1.9899181145,1.9899181145,1.0099414594,1.9899181145,1.9909991137,1.9979798691,2.0042347296,1.9899181145,1.990203368,1.9899449592,1.9899313521,1.9899181143,1.9899184536,1.9899181142,1.9899181142,1.9899181153,1.9899181145
3,6,8,1.0012638552,9.9495602986,250,BFGS,12.9344344881,12.9344344881,5.9724818985,12.9344344881,9.9495602986,10.9505548732,12.9376592713,12.9344344881,12.9378071588,12.944553063,13.5114420821,1.070582739,12.9344344881,12.9344324781,12.935252825,12.9344331078,12.9344344881,12.9344326163,12.9344344881,12.9344344881
3,6,9,1.9899181142,3.9837105912,450,PSO,3.9798362284,3.9798362284,3.9798362284,2.9851661993,3.9803749671,3.9807704553,3.9798362284,3.0069593256,3.9837105912,3.9812752745,3.9798843259,3.9799231582,3.9798466582,3.9798415116,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798362284
3,6,10,2.447544298,8.9546214382,300,BFGS,2.9848796866,2.9848796866,7.1138821235,2.9848796866,8.9546214382,8.9546214382,4.9877120677,9.9552307992,9.9495804953,2.9848771713,2.9848771713,2.9848771713,2.9848771713,2.9848771713,2.9850316665,2.9848771713,2.9850110729,2.9849369332,2.9848796866,2.9848796866
3,6,11,3.9798362643,20.9025130827,400,PSO,23.8789518481,23.8789518481,23.8789518481,23.8789518481,14.9302017873,15.9229296091,13.964617544,20.9025130827,23.8789518481,20.9511277427,19.9931669222,7.1468452604,14.9246267529,14.9244973044,23.87895181,23.8789518011,23.878952429,23.8789518481,23.8789518621,23.8789518481
3,6,12,2.9848771722,10.9498871128,500,PSO,13.929411822,6.003412979,13.929411822,6.987647148,9.9628466413,12.9344526288,9.9495804953,9.9495804953,9.9495804953,10.9498871128,13.929411822,10.9534849939,6.9678408293,13.929411822,13.9302910537,13.9295894534,13.929411822,13.929411822,13.929411822,13.929411822
3,6,13,2.9848943136,6.96603494,450,PSO,6.964708362,6.964708362,6.964708362,6.9749123452,7.9596674189,6.9647149474,6.0652449082,6.9647083619,6.96603494,6.9683432174,6.9720519445,6.9647083618,2.9853258591,6.9647083618,6.9647083618,6.964708362,6.9647083619,6.9647083618,6.964708362,6.964708362
3,6,14,1.2267954562,8.9546214382,250,BFGS,2.9848772262,2.9848772262,2.9848772262,3.9799590503,8.9546214382,8.9548895655,3.0284086085,2.9848771854,2.0496578709,2.9848772262,3.0631564592,3.0306427514,2.9848771713,2.9861257735,2.9851039869,2.9848771767,2.9848771966,2.9848772262,2.9848771934,2.9848772262
3,6,15,0.9949590571,0.9949590574,600,Elitist,0.9949591098,0.9949591098,0.9949591098,0.9949591098,0.9949591098,0.9949591098,0.998595909,0.9972494197,0.9949591098,1.0044913826,0.9949590577,0.9949590574,0.9959122896,0.9949592405,0.9949590579,0.994959071,0.9949590697,0.9949590749,0.9949591077,0.9949591098
3,6,16,0.9984844101,1.9899181142,250,BFGS,3.9798363507,3.9798363507,3.9798363507,3.9798363507,1.9899181142,3.9798363507,3.9852089411,3.9798362284,3.9853541667,3.9924373458,3.9899928654,4.0497480136,3.9798362677,3.9798362284,3.9798362726,3.9798363507,3.9798510439,3.9798510439,3.9798366608,3.9798363507
3,6,17,2.9848779797,2.9848779797,700,MLSL,6.9647083619,6.9647083619,6.9647083619,10.9572073712,6.9647083619,6.9647083619,6.9647083619,2.9935570174,2.9966332829,2.9853387625,2.9849038667,2.9849351473,2.9848793679,2.9848779797,6.9647083618,6.964708395,6.9647083619,6.9647083633,6.9647083619,6.9647083619
3,6,18,3.0971366579,7.9596674189,250,Elitist,7.9596674196,7.9596674196,7.9596674196,7.9596674196,7.9596674189,7.9602597541,7.9703459561,4.1483572709,4.2142164002,3.988629185,3.9828711655,3.9828545936,3.9802061601,7.9597869637,7.9596674198,7.9596674196,7.9596674196,7.9596674195,7.959667419,7.9596674196
3,6,19,0.9949600402,0.9949600402,700,MLSL,1.9899181143,1.9899181143,3.9812621808,1.9899181142,1.9899181142,1.9907123907,1.9918624979,1.9920543903,1.9899181142,1.0044983182,0.9956646661,0.9951733505,0.9949835624,0.9949600402,1.9899181145,1.9899182613,1.9899181142,1.9899181145,1.9899181142,1.9899181143
3,7,0,2.9848858139,2.9848858139,700,MLSL,5.9697493051,5.9697493051,9.9519863212,5.9697493051,5.9697493051,5.9697493048,5.9697493051,5.9697493051,5.9697493051,2.9869550852,2.9855025059,2.985047738,5.9697632039,2.9848858139,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.9697493056,5.9697493051
3,7,1,3.9798362284,6.964708362,800,Elitist,6.9647083682,3.9798362284,6.9796885852,6.9647083618,6.9647083682,7.0420412989,6.9647083618,6.9647083682,6.9647083618,6.9647083682,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.9647083618,6.964708362,6.9647083682,6.9647084693,6.9647083751,6.9647083682
3,7,2,4.9790962549,12.9344374699,350,BFGS,14.9243531018,14.9243531018,14.9243531018,7.9598977314,12.9344374699,12.9344374699,12.9344374699,12.9344374699,12.9344374699,14.9243505462,14.9555122063,15.0264968696,14.9243531018,14.9243505462,14.9243505462,14.9243514156,14.9243505462,14.9244105876,14.9243531018,14.9243531018
3,7,3,1.9899181142,2.9848771786,850,PSO,2.9848771713,2.9848771713,2.9848771713,2.9848771713,2.9848771713,2.9848771713,3.341493435,2.9848771713,2.9848771713,2.9859313765,2.9848771713,2.9848771713,2.9848966932,2.9848804667,2.9848771714,2.9848772281,2.9848771786,2.9848771713,2.9848771714,2.9848771713
3,7,4,1.9899181142,4.9749983233,600,MLSL,4.9747952856,4.9747952856,4.9747952856,4.9747952855,4.9747952855,4.9753864367,4.9783974034,5.0587352685,4.9747952856,4.9747952856,4.9786470587,4.9749983233,4.9748780826,4.9748077872,4.9747981458,4.9747952855,4.9747953053,4.9747952856,4.9747952864,4.9747952856
3,7,5,2.9848771713,6.9647084475,400,Elitist,6.9647083684,6.9647083684,6.9647083684,6.9647083684,3.9798362284,6.9647083622,6.9647083684,6.9647084475,6.9647083684,6.9647083684,6.9647083684,6.9820301676,6.9663554739,6.9651257392,6.9647083618,6.9647083684,6.9647083622,6.9647086229,6.9647083714,6.9647083684
3,7,6,5.0553265233,9.9495804953,400,Non-elitist,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,10.0160134624,9.9495804953,9.9495804953,6.9659070982,9.9495804953,6.9647086929,6.9647101931,6.9647085535,6.9647083933,9.9495805143,9.9495804983,9.9495804953,9.9495804953,9.9495804953,9.9495804953
