fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,450,MLSL,20.367626031358938
1,1,1,450,MLSL,45.49574713034516
1,1,2,450,MLSL,25.40756042991201
1,1,3,450,MLSL,23.46308108251116
1,1,4,450,MLSL,10.869818606970064
1,1,5,450,MLSL,100.17940733501156
1,1,6,450,MLSL,9.490020226767285
1,1,7,450,MLSL,35.97048462446256
1,1,8,450,MLSL,19.85147626773351
1,1,9,450,MLSL,37.36287805306449
1,1,10,450,MLSL,19.594638131495948
1,1,11,450,MLSL,35.57457570704901
1,1,12,450,MLSL,30.394221563808234
1,1,13,450,MLSL,9.525396624608227
1,1,14,450,MLSL,37.41497190742719
1,1,15,450,MLSL,11.664951729907692
1,1,16,450,MLSL,28.219975439975713
1,1,17,450,MLSL,48.79260012521574
1,1,18,450,MLSL,12.311477159001281
1,1,19,450,MLSL,13.416570252555836
1,2,0,450,MLSL,355.838720583429
1,2,1,450,MLSL,341.68561229160366
1,2,2,450,MLSL,9.160850289415635
1,2,3,450,MLSL,183.00842725910482
1,2,4,450,MLSL,196.01759049389298
1,2,5,450,MLSL,191.3114815812187
1,2,6,450,MLSL,438.01120304802953
1,2,7,450,MLSL,158.11662808103114
1,2,8,450,MLSL,133.08893497627568
1,2,9,450,MLSL,181.82821220557346
1,2,10,450,MLSL,567.0293177815524
1,2,11,450,MLSL,326.8334787089795
1,2,12,450,MLSL,222.7989486286853
1,2,13,450,MLSL,397.2971526434263
1,2,14,450,MLSL,444.2576877673218
1,2,15,450,MLSL,310.0004953897959
1,2,16,450,MLSL,187.22956271575546
1,2,17,450,MLSL,268.83800901971205
1,2,18,450,MLSL,355.27979686375943
1,2,19,450,MLSL,341.3697675829115
1,3,0,450,MLSL,163.52414108055882
1,3,1,450,MLSL,26.143420680178494
1,3,2,450,MLSL,12.498546790296372
1,3,3,450,MLSL,16.43299157047416
1,3,4,450,MLSL,12.96110223760424
1,3,5,450,MLSL,15.748969495514235
1,3,6,450,MLSL,36.07396433537911
1,3,7,450,MLSL,13.604262417477997
1,3,8,450,MLSL,39.49639086835904
1,3,9,450,MLSL,11.18276917073552
1,3,10,450,MLSL,16.815172293096907
1,3,11,450,MLSL,21.512994219826638
1,3,12,450,MLSL,57.29178999192289
1,3,13,450,MLSL,25.338130316388696
1,3,14,450,MLSL,9.06752011015716
1,3,15,450,MLSL,16.240079317789238
1,3,16,450,MLSL,14.154982711041564
1,3,17,450,MLSL,11.089733611905057
1,3,18,450,MLSL,191.68684013118698
1,3,19,450,MLSL,8.296456144708195
1,4,0,450,MLSL,1032.0915811729358
1,4,1,450,MLSL,640.0468858078448
1,4,2,450,MLSL,425.02620488918774
1,4,3,450,MLSL,191.98225367086835
1,4,4,450,MLSL,882.7853074631416
1,4,5,450,MLSL,360.2603649699612
1,4,6,450,MLSL,279.463130317939
1,4,7,450,MLSL,121.8851862403059
1,4,8,450,MLSL,1728.9079480322723
1,4,9,450,MLSL,548.631005818751
1,4,10,450,MLSL,467.9450145917635
1,4,11,450,MLSL,903.723710470051
1,4,12,450,MLSL,490.28301985022017
1,4,13,450,MLSL,76.03618767308983
1,4,14,450,MLSL,362.94434841059325
1,4,15,450,MLSL,612.5095899577552
1,4,16,450,MLSL,383.96970564543216
1,4,17,450,MLSL,610.3906537419836
1,4,18,450,MLSL,863.6098871850236
1,4,19,450,MLSL,391.59772843821366
