feature,importance
sigma__c3__lag_1,0.009207596171928316
"d_mean__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",0.007959794651232947
"sigma__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",0.007326331733869198
d_norm__mean_change,0.006519441822862798
d_norm__c3__lag_1,0.006415124593429744
d_mean__mean,0.006218586391230859
"d_mean__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",0.005997995460569783
"d_norm__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""max""",0.005822352068367014
"d_norm__fft_aggregated__aggtype_""variance""",0.005818489314477455
d_mean__mean_change,0.005688106894835525
d_mean__c3__lag_1,0.005686333830964876
"sigma__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",0.0056494256741035235
"d_norm__fft_aggregated__aggtype_""centroid""",0.005245896531024139
d_mean__sum_values,0.005182524246911002
"d_norm__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",0.005069071505570336
"d_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",0.005043977150916884
d_mean__variance,0.005042122566255727
d_mean__energy_ratio_by_chunks__num_segments_10__segment_focus_0,0.00482988776050978
"mhl_norm__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",0.004786160932391391
mhl_mean__quantile__q_0.1,0.004742070876269271
"sigma__linear_trend__attr_""intercept""",0.004650222387255454
d_mean__time_reversal_asymmetry_statistic__lag_2,0.0046470705554040315
d_mean__mean_abs_change,0.004635352542811194
d_norm__quantile__q_0.2,0.004624259788788307
"d_mean__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",0.004569089233556622
mhl_norm__median,0.004491227440500851
d_norm__quantile__q_0.1,0.004491008876314238
d_mean__cid_ce__normalize_False,0.004483496861597855
"d_mean__fft_coefficient__attr_""imag""__coeff_1",0.004448118166148744
"d_mean__linear_trend__attr_""slope""",0.004438758213303367
"d_mean__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",0.004362307357523409
d_mean__abs_energy,0.004317331902358847
"d_norm__fft_coefficient__attr_""abs""__coeff_24",0.0043098851785463785
"d_norm__fft_coefficient__attr_""real""__coeff_27",0.004283207357678769
mhl_mean__quantile__q_0.8,0.004209708190356619
"d_mean__fft_coefficient__attr_""real""__coeff_25",0.004159506532333087
d_norm__time_reversal_asymmetry_statistic__lag_1,0.004125387867531038
d_norm__mean_abs_change,0.004029995569940085
d_mean__root_mean_square,0.004021017366137575
"sigma__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",0.004015748943865195
d_norm__quantile__q_0.3,0.003992615118949454
"sigma__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",0.003986019064878066
"d_mean__linear_trend__attr_""intercept""",0.0039682976622694805
"ps_norm__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",0.003950065838869419
"d_norm__fft_coefficient__attr_""abs""__coeff_12",0.0039404463380423825
"d_mean__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",0.003927766127728231
d_mean__absolute_sum_of_changes,0.003924773919858215
"pc_norm__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",0.003906111342028372
"mhl_mean__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",0.0038119108848923356
"d_mean__fft_coefficient__attr_""abs""__coeff_13",0.0038091263477106484
"d_mean__fft_aggregated__aggtype_""skew""",0.0037906946877439567
"d_mean__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",0.003787200243130905
"d_norm__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",0.003772991859064368
"pc_norm__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)",0.003753977676675138
"sigma__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0",0.003751703184869105
d_norm__quantile__q_0.4,0.003718266656082267
