feature,importance
d_mean__cid_ce__normalize_False,0.00861532753952378
d_norm__quantile__q_0.1,0.00784468442423508
"sigma__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",0.007363320154862959
"d_mean__fft_aggregated__aggtype_""variance""",0.006798845361263913
mhl_norm__abs_energy,0.006721265762716713
"sigma__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",0.0066391247036218575
"d_mean__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",0.006498559185052113
"d_mean__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",0.006219790363009829
d_mean__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.006165408135309828
"mhl_norm__fft_coefficient__attr_""abs""__coeff_0",0.006156546448006034
"d_mean__fft_aggregated__aggtype_""skew""",0.006036879685098707
"sigma__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",0.006002704553084518
"sigma__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",0.005947730569084498
"d_mean__fft_aggregated__aggtype_""centroid""",0.005752333880503317
d_norm__mean,0.005617978458193575
"d_mean__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",0.0054234017880236025
mhl_mean__root_mean_square,0.005420229148114277
mhl_mean__quantile__q_0.6,0.0053679508586273105
mhl_norm__c3__lag_3,0.0053404456944687
mhl_mean__c3__lag_1,0.005217409859299812
"d_norm__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",0.005165906158100936
"d_mean__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",0.005102670410767297
"d_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",0.005074848866301846
mhl_norm__root_mean_square,0.005029580891017745
"d_norm__linear_trend__attr_""intercept""",0.004899013021384369
d_norm__minimum,0.004898567119509852
"sigma__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",0.004885150711061039
sigma__quantile__q_0.8,0.004859828069934701
"d_mean__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",0.004837679979607111
d_norm__c3__lag_2,0.004827981933943222
"d_mean__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",0.004823132426360407
d_mean__minimum,0.004676893864277268
d_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_0,0.004667626555524073
"sigma__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",0.0046632184538440875
"d_norm__fft_coefficient__attr_""abs""__coeff_11",0.004460671443933841
d_norm__absolute_sum_of_changes,0.004454869562728517
d_norm__root_mean_square,0.004432389680448359
"mhl_mean__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",0.004376104781155747
d_mean__variation_coefficient,0.004328081543690999
"d_norm__fft_aggregated__aggtype_""variance""",0.004228940722692224
"d_mean__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",0.004222448865768362
mhl_norm__quantile__q_0.3,0.004169339855447391
mhl_mean__c3__lag_3,0.00415538708621501
"d_mean__linear_trend__attr_""intercept""",0.0041494277696937955
"d_norm__fft_coefficient__attr_""abs""__coeff_5",0.004099107466253146
"d_norm__fft_coefficient__attr_""abs""__coeff_18",0.00403089284912126
d_mean__quantile__q_0.1,0.003954452140592816
"d_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",0.0039081649124154665
"d_norm__fft_aggregated__aggtype_""skew""",0.0039057711845697915
d_norm__abs_energy,0.0039006999522805757
"d_mean__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",0.003893409363121185
d_mean__time_reversal_asymmetry_statistic__lag_2,0.00385154589103879
"sigma__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",0.003842978284012774
d_norm__mean_change,0.003842678182916032
"d_mean__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",0.00382769290695202
mhl_norm__quantile__q_0.6,0.0038032841558663616
d_norm__c3__lag_1,0.0037968440342517245
sigma__root_mean_square,0.003757690215800623
"mhl_mean__fft_coefficient__attr_""abs""__coeff_0",0.0037293153714482966
"d_norm__fft_aggregated__aggtype_""kurtosis""",0.003700503142635689
"mhl_mean__fft_coefficient__attr_""real""__coeff_0",0.003603767368796698
"d_mean__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)",0.003584367655763596
