fid,iid,rep,vbs_auc,switch_budget,selected_algorithm,achieved_auc,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,no_switch
1,6,10,26976.18533929591,100,BFGS,26976.18533929591,28176.80821687637,26976.18533929591,28083.63810516132,32043.26642052733,34642.12735514351,36059.43918174831,37353.54738740239,38470.32620520044,39273.41307804276,39479.176038732585,40092.57777440923,40699.94315252191,41265.62265711605,41751.29584674085,42075.24405258015,42118.51534335763,42545.74165139924,42393.06588965709,42487.791773247074,42480.78447505803
1,6,11,27948.75542724095,50,BFGS,27948.75542724095,27948.75542724095,31983.529615397318,34054.25705701288,36379.123775055465,38531.14088699027,38710.43874217453,39762.21041388618,40617.33851001079,41762.43425435495,42517.44593594805,43230.39740438182,43614.99586321388,43886.3341779007,44191.1756463266,44941.98307620449,44535.03668860572,44977.0954492272,45037.86604472823,44935.61908193126,44941.98307620449
1,6,12,28107.53082642761,100,BFGS,28107.53082642761,28251.65372557004,28107.53082642761,30363.144254762792,33156.2344202755,35984.65891673737,35214.33836363451,37460.23438199231,37590.17717539162,38261.1809198802,38628.324760416486,39198.17277040479,39767.53404233544,39851.66990130167,40060.09423037995,40756.62177178573,40889.153023245664,40918.02800973415,40769.7169761621,40918.02800973415,40918.02800973415
1,6,13,24236.508526130823,50,BFGS,24236.508526130823,24236.508526130823,28580.606812755526,31673.373242117857,37031.568984424295,37753.82936007989,39511.34761914677,41241.13576300965,42569.99300394356,43152.75592749612,43674.5179161597,43763.30965421655,44291.35680726889,44714.35853404709,44975.786638064346,45150.132701816015,45367.19078236461,45671.21535326082,45597.85727153152,45674.04105731049,45681.84934212647
1,6,14,32824.82229665708,50,BFGS,34965.66928905603,34965.66928905603,32824.82229665708,38185.10255016899,42321.62430702498,44491.90636963032,44965.28802317211,45714.11154384581,45847.82916164008,46432.26282647314,47370.36716510119,47689.93169893252,47994.170704919736,48104.21130571871,48286.71973019418,48461.80128911175,48615.81523813032,48827.24355354524,48756.77495957287,48837.28648717304,48827.24355354524
1,6,15,30478.5156072616,50,BFGS,30478.5156072616,30478.5156072616,35334.05747531259,36170.90343659179,38631.27749985973,38280.09373707792,40120.6552865316,41401.67230105721,42302.6624889122,42818.45665056495,43085.04120198172,43662.16942908891,44159.09334526693,44547.37084672497,44869.541513852746,45082.21288988693,45255.26869384159,45423.88145612639,45475.59704564911,45565.82515585784,45566.26421236908
1,6,16,26518.104505230283,100,BFGS,27184.07336326213,26518.104505230283,27184.07336326213,28739.74256117329,31450.87660736248,31668.68231881212,33574.22912829129,35067.09184807018,36527.1417939455,37029.55749621482,37803.18131159433,38070.07597109772,39796.31440525738,38941.14596837426,39016.76721948751,39209.45803100514,39385.59406829106,39500.812819883206,39728.24371698997,39690.22968099223,39689.628527020905
1,6,17,30234.02032051898,50,BFGS,30816.537952538147,30816.537952538147,31374.97219147868,30234.02032051898,34163.55619903958,35225.07845253701,37394.92432932946,39021.39430236979,38776.66140982842,39497.32984096177,40587.72080760231,41088.539733736165,41477.35137307883,41856.1671662392,41990.57160520886,42739.94479780828,42473.16653122875,42690.64492820513,42629.52712961695,42690.64492775838,42690.64492820513
1,6,18,31927.72323421113,50,BFGS,32880.03152269399,32880.03152269399,31927.72323421113,32506.68613279668,36936.446733128585,37634.36767757578,40123.28167159219,44604.56587572291,41489.53470577838,42592.79541941297,43944.980597480106,44073.553228623205,44318.66248529613,44420.60343264148,44677.46261688594,45363.058559942816,45101.35913558816,45101.35913558816,45163.76399659226,45101.35913558816,45101.35913558816
1,6,19,27272.46089531145,50,BFGS,27272.46089531145,27272.46089531145,29757.881767422063,33566.08264922768,37625.50216361664,38309.694216015785,39289.88900697167,40320.04630121014,41090.98093908501,41628.91669183397,42517.56982345828,42710.23238903628,43117.507348782965,43367.54682686308,43648.24904680625,43790.33036855085,43868.33526197937,44206.20128648668,44135.52409300469,44122.28662861668,44123.28769561756
1,7,0,27986.223700438797,50,BFGS,28494.30197778729,28494.30197778729,27986.223700438797,32974.51912203645,35767.31790676173,36738.728266268015,38033.38466689721,39440.776679744944,39176.78495074382,39770.50585187761,40178.787741141015,40553.97525731978,41018.516170234194,41292.97026708352,41573.982739898696,41682.63387102163,41922.39361408758,41990.87902556184,42115.97646052622,42232.120893030085,42232.120893030085
1,7,1,25958.7056873358,50,BFGS,25958.7056873358,25958.7056873358,31232.664950613485,35126.05204928331,34747.47692578464,37100.77627592181,39194.09240053273,39530.16512411733,40543.07358797502,41488.13020834082,42587.40505350592,42831.3140211648,43343.94363361844,43491.10695404254,44305.23849897864,43969.02661445191,44617.92367099044,44366.70724296144,44483.38139519181,44533.38914108552,44533.38914108552
1,7,2,32003.36813822268,50,BFGS,32003.36813822268,32003.36813822268,33819.46627199505,36698.9604401213,37758.21007180697,38622.67601583309,40374.95360267868,42238.33467367236,42065.67128787846,42948.60171610825,44106.8852786241,44899.97414077664,45059.72827263447,45418.36685687044,45822.58086688895,45839.83383021955,46113.74689928447,46249.68763495272,46413.64459113732,46469.81297831303,46468.024380208844
1,7,3,37319.67180221551,50,BFGS,37319.67180221551,37319.67180221551,39435.02920593195,44834.77495655631,47200.14564511322,49138.6695857885,49653.00943860743,50716.31575246956,52336.5640682985,52609.2035966062,54178.81783219253,54410.68483296449,54933.5870212529,56552.57206874061,56552.57206874061,56552.57206874061,56564.50568300728,56828.11799497268,56473.49793003379,56564.84084082882,56552.57206874061
1,7,4,27870.30803746082,50,BFGS,28510.843472152417,28510.843472152417,27870.30803746082,28448.218337263483,32511.11829905328,33814.0695302198,34679.211194188094,36230.83963488153,37087.30352781772,37219.36058291145,37813.89675333622,38417.47355163769,38975.3837136368,39354.18333258024,39536.80466298739,39753.93918031727,39991.99316672824,40334.237703011306,40325.3059348482,40312.77145714781,40322.20589046976
1,7,5,28691.309767776336,50,BFGS,29748.10654793865,29748.10654793865,28691.309767776336,30338.400994200576,33947.41942314912,34996.47910433509,37246.57907543651,38459.27668703444,39524.353607434736,40642.993236803726,41351.33118297094,41639.01641111182,42007.6127127044,42614.20220110383,42706.83220312662,42956.76850482434,43309.132139765,43405.45872047232,43569.87478475779,43732.66095408447,43729.38751901221
1,7,6,30662.144550816764,50,BFGS,30662.144550816764,30662.144550816764,33069.838508989575,34815.87648518994,39357.83970356363,42972.05654763635,45225.93223619102,47152.40377072727,47163.98142367254,48713.33689390199,49213.89980025931,50136.54573055233,50588.97856507211,50889.687054077935,51261.3037683454,51487.45607469234,51629.39106341808,52157.57498371699,52088.07120177188,52080.48459074379,52067.89637505024
1,7,7,31841.145844862403,50,BFGS,35843.30745352431,35843.30745352431,31841.145844862403,36815.235162036646,38577.79925440451,40802.714306659385,41662.02366383918,42495.52223665782,43469.79935316543,44181.67109643422,44304.90977812013,44808.00911996242,44886.37453212564,45322.24945930523,45499.973051948095,45724.11517129535,46172.50525242108,45966.801867667935,46124.00146906652,46119.1993468876,46121.3013251317
1,7,8,24144.124289317453,50,BFGS,24144.124289317453,24144.124289317453,25425.655064405,29652.03181472476,32232.693858712,33815.95808281024,36482.37745097774,36060.89597813887,36496.580368725896,37459.86535345321,38015.38813915549,38670.551586319125,38863.27512645768,39349.37973681896,39429.92101720879,40025.1531138216,39974.49673607549,39825.23183864002,39885.786858688734,39974.49673607549,39974.49673607549
1,7,9,30694.782846515245,50,BFGS,30694.782846515245,30694.782846515245,31075.049177328,36231.98103918596,39545.17845944861,40632.57169795651,40316.87288794259,41703.453357929655,42635.66230101425,43124.38125265932,45587.92425630395,44346.47239167797,44903.569874238754,45187.1555126215,45980.37223267481,46104.90263792437,45807.763627094624,45917.0561154736,46176.2474438865,46116.16989610055,46104.90263792437
1,7,10,28312.3323711085,50,BFGS,28312.3323711085,28312.3323711085,29294.321274279337,33292.162717087835,33700.00646587958,34893.10669141992,36784.58895787147,37462.761415162335,38822.923520226046,39211.42496394135,39713.20737934082,40109.77625859533,40455.06553471484,40675.97696558347,40978.24350445288,41103.72840136807,41332.22504089595,41428.77035162496,41520.310052190944,41568.40688751082,41573.23317434114
1,7,11,31592.62849407601,100,BFGS,32321.648375776324,49161.66386628571,32321.648375776324,36257.90790716351,39100.82826636803,39200.62291205535,41159.412637939095,43267.21584670297,44930.875922998894,46729.27841771288,47268.02032649789,48068.78303047827,47853.72151527089,48385.186172412425,48674.83028832283,49101.31052992386,48946.460956807015,48984.88697004087,49084.20421709595,49161.66386628571,49161.66386628571
1,7,12,27721.64442035069,50,BFGS,27721.64442035069,27721.64442035069,33273.464268366195,31826.041873942548,34812.96513137356,37233.3726501327,38685.41743837532,39766.40735489575,39942.474545815945,40899.40158692552,41763.31583990744,42440.94716704418,42844.77245257613,42967.120929919154,44044.583962733086,43412.0613332277,44194.46496421626,43882.88153381166,44095.46591741939,44044.583962733086,44044.583962733086
1,7,13,35753.48677716452,50,BFGS,35753.48677716452,35753.48677716452,40986.31004706766,40245.21703464472,43995.47016989971,47012.64415053041,48557.11095345873,48825.52400658881,50179.02226136509,51108.20383525758,52104.78369152355,52408.40247429313,52931.21789124514,53367.98147166379,53524.36485833152,54220.11410177106,54306.24797152384,54279.35039810224,54205.48719405241,54285.485875218736,54275.83455092576
1,7,14,27447.90192362389,50,BFGS,27447.90192362389,27447.90192362389,30930.909023873333,36654.65411683117,38812.56785551335,40391.29558920868,42581.33614737814,42385.424566729016,45999.22323678511,43398.89393661765,44014.898861026,44549.86299516253,46724.65823603158,45389.48629139182,45647.05321512811,45769.97313743385,45937.92875755858,46049.14775649301,46260.86591398741,46233.71103714328,46233.78818743001
1,7,15,29809.6170836324,50,BFGS,29809.6170836324,29809.6170836324,32165.48988653608,35568.229837897685,40102.49462546848,39451.40394173113,40316.61169677592,42307.084293776286,43184.94803689416,44003.34455884249,44337.23264783151,44812.233468662576,45295.565497559895,45612.12488217343,45818.35388563725,45929.5145327465,46266.40395091826,46122.78914851507,46207.891178109545,46300.98520394205,46302.723043570666
1,7,16,29610.25698051543,50,BFGS,29610.25698051543,29610.25698051543,31744.01539966874,33516.02442573106,36277.90650840768,39332.69428676474,39927.80810655127,41358.33527399759,42006.28662633052,42497.1407887085,42971.59266289729,43273.891254132526,43583.39956682489,44022.87815724424,44193.32828776298,44737.69310356357,44489.61484828206,44737.69310356357,44734.71922766144,44737.69310356357,44737.69310356357
1,7,17,30379.16185210071,50,BFGS,30379.16185210071,30379.16185210071,32447.907058037472,33470.29826955072,37329.90573097903,36413.64729205996,38482.20753030553,40190.74258206056,41373.48101347269,42070.11073558661,42436.48345504082,42798.75564341152,43090.14816628981,43594.70449447272,43822.55748071631,43903.420545141045,44029.15649145794,44362.374258642114,44271.53489527314,44369.301804494295,44362.374258642114
1,7,18,33171.01157293556,50,BFGS,33171.01157293556,33171.01157293556,33609.29105098349,38535.1366385613,40302.50258896236,41985.501566899846,43969.49283899902,47133.99569680476,46676.88724912296,47561.49942563835,48064.511537148814,48833.17925362652,49165.310950117135,49552.93623943135,49699.74331154898,49955.4710955588,50045.230150111056,50349.45248102383,50276.95907912683,50362.32522169495,50362.32522169495
1,7,19,27229.391722839144,50,BFGS,27229.391722839144,27229.391722839144,34759.80890368228,33291.76077586562,35070.42415945909,36790.03900277881,38525.84277251842,40202.04987497553,40465.627758751456,40354.09639597734,41247.34683531068,41714.47881751253,42074.74548206668,42427.89335878824,42571.3072869602,42806.73540026897,43722.63846698934,43111.83042890425,43201.018279926255,43261.7300350804,43261.55035005316
2,6,0,1381333526.22323,100,PSO,1564475244.7859745,1381333526.22323,1564475244.7859745,1598134844.4986787,1756706936.2529578,1722861208.8348205,1776711135.2935517,1937873814.475155,1894028510.1204388,1936557036.880044,1999712344.579028,2017358442.927752,2116144098.11733,2067934304.734375,2072750427.6821177,2097869640.13599,2129150145.535241,2152090620.082586,2148356323.523035,2148735056.851342,2144425109.447528
2,6,1,1349091630.9421122,150,BFGS,1865088764.4275815,1428411949.523952,1704804090.7489097,1865088764.4275815,1418921786.94807,1424848618.0025334,1416883113.1042693,1516350887.9555223,1596082819.5879035,1620920867.0525317,1611561889.4979615,1640073073.8605332,1666888977.086418,1743747516.2283716,1704593881.6029997,1700145030.028269,1717229465.019938,1745064928.964334,1744575998.244205,1738722888.5799737,1739601565.7151952
2,6,2,1600047997.6150975,100,PSO,1600047997.6150975,1638830112.511803,1600047997.6150975,1784055035.9095802,1733173954.1338575,1703576001.367271,1985488322.342239,1803855392.2132733,1904845017.9896677,1866104762.640588,1711293036.090999,1745232044.7771828,1847148576.839104,1809729780.1527388,1790355096.862989,1813747176.760588,1811623584.765766,1823282896.7479072,1823726657.636716,1826997240.538576,1826997240.538576
2,6,3,1852811461.3852816,100,PSO,2105018748.585376,1852811461.3852816,2105018748.585376,2573463942.852408,2063288860.60068,2093419427.5165265,1878632366.158592,2016986470.768414,2063579778.0592184,1996466547.0161536,2007603411.480795,2059564629.302816,2079381936.810371,2062059543.358564,2067302403.088192,2102049233.2513864,2102049233.2513864,2102049233.2513864,2102049233.2513864,2100721093.4885032,2102049233.2513864
2,6,4,1409662979.3377788,150,PSO,1409662979.3377788,1556076190.3020258,1466276298.1027925,1409662979.3377788,1645355249.0011244,1540617671.5029287,1526501372.5111978,1603147303.9888024,1728252686.9963975,1721156010.145243,1817298313.2938492,1807285453.5444064,1869295038.8920896,1870299812.0456407,1888227555.8718216,1881263099.6556652,1918115853.8485696,1949751111.357885,1940495541.1524427,1939885193.3923008,1941038660.5280893
2,6,5,1313214874.6657348,100,PSO,1400220933.823028,1313713059.8362522,1400220933.823028,1467096055.1443624,1412152381.5067048,1557445136.82565,1524336714.737864,1615448419.8025455,1623932565.516305,1648376466.2647166,1630343852.909335,1684348730.5626311,1658923182.885014,1764829412.7113795,1789161264.1828322,1756919729.000412,1783820654.53393,1769942532.1791406,1756348262.480341,1756654919.740627,1757273071.5866165
2,6,6,1494127746.9640894,50,PSO,1727999850.1391542,1727999850.1391542,1571710279.5220108,1527277880.9899917,1577186872.2179344,1701998585.307724,1746781875.0016122,1731284594.0959597,1894483775.361031,1873293734.0425684,1806852363.6493096,1809495514.643903,1806897836.0482569,1854487292.429604,1844669764.8193665,1839794309.73534,1868528614.6479528,1872232259.6974635,1865117802.0554347,1863776231.2814112,1865117802.0554347
2,6,7,1237298637.11397,100,PSO,1434084982.7844498,1332493646.7185102,1434084982.7844498,1237298637.11397,1329140546.0923405,1463649647.710642,1482114228.5755346,1582710266.996293,1670965666.2130463,1580473992.393745,1653458168.0267282,1705101852.962962,1666248580.2371185,1719930023.053481,1736622860.634142,1700064003.2011986,1704063203.1594205,1717289529.121004,1722929699.2168603,1722237880.7862625,1724344800.3677928
2,6,8,1539416582.499311,100,PSO,1683499948.345451,1539416582.499311,1683499948.345451,1733051340.2506697,1795636643.072485,1885416437.1963596,1902906276.626266,1918210561.273241,1938180385.6381752,1881714715.9893253,1953774760.0691435,1961295838.4403152,1993181774.8034253,2058969288.0852528,2075412257.5513315,2073148138.0544152,2101207724.479483,2085090907.096264,2094059152.088193,2104107577.6902072,2104107577.7131505
2,6,9,1576001575.7853622,100,PSO,1752382831.466085,2155721477.7732697,1752382831.466085,1829906036.274929,1811584632.760383,1923146192.5773056,1845720460.9580743,1863140362.7817276,1895979749.5661888,1996748685.244248,2059973127.918503,2138068373.689132,2032655966.062012,2060964178.2401345,2121286782.0996587,2145171503.17336,2113452154.2546213,2115110689.9675312,2115110689.9675312,2115633685.3725653,2115110689.9675312
2,6,10,1179718637.1368723,100,PSO,1197248347.6049912,1378995012.582957,1197248347.6049912,1179718637.1368723,1389458040.7899857,1368351736.4062111,1437189927.134304,1352360237.680334,1387978494.9842854,1355869126.497107,1405260934.5223954,1435244404.6611652,1431797481.823104,1474986858.0582795,1478899668.7889104,1539005811.5275226,1545488857.7161045,1525149029.0401487,1529935617.017343,1534548488.992596,1534423449.2584257
2,6,11,1335932648.9860537,100,PSO,1605736507.0528271,1335932648.9860537,1605736507.0528271,1751364119.8775897,1463921510.672516,1718374115.635401,1572315274.1687624,1809750104.0041776,1787296881.920154,1810681985.7001407,1902324558.161192,1857561236.4216845,1950590944.8651104,1922418849.654641,1946631400.743534,1957337114.633561,1984406340.7702944,1965989216.2115407,1982744477.5286891,1980735447.8063712,1982553455.669192
2,6,12,1336909509.936306,100,PSO,1493858018.4200068,1388122967.5244691,1493858018.4200068,1629875402.630648,1484295576.867524,1450027372.3655045,1540773044.2875807,1488179013.0382288,1455949180.1637013,1463078061.8800385,1498058643.197703,1508593882.4512458,1519414698.0621543,1533478372.780583,1527549280.5206273,1542644513.974413,1570001649.9133832,1569553822.4692483,1569387840.1558566,1573831381.88388,1574543725.5787544
2,6,13,1197385205.903937,150,PSO,1228621413.09648,1487377929.3453784,1224333329.5092642,1228621413.09648,1357333676.6343868,1480964416.4678843,1557788002.5882337,1774395467.558625,1658212752.8156648,1767458021.0959282,1723622368.564005,1758959078.920478,1781561347.3227398,1820999262.747463,1804979388.66267,1793339243.395268,1829926603.3886545,1833547223.111139,1844099214.8427308,1839546588.1861625,1839254105.7332315
2,6,14,1741974508.1268497,150,PSO,1903035812.1177688,1990751512.073488,1936992405.836452,1903035812.1177688,1782345766.981582,1898799629.236037,1741974508.1268497,1787089383.5569828,1879094882.5289016,1857220954.9920208,1882677305.170095,1902690338.0196157,1914751414.654874,1919217891.100085,1934216427.2475052,1960445507.5058384,1964562209.1863744,1965623135.565794,1966250207.3203976,1963894301.7129743,1965623135.565794
2,6,15,1480827134.3216558,100,PSO,1514774051.7160475,1480827134.3216558,1514774051.7160475,1790440063.6077418,1797201323.8981504,1856250553.558032,1950750801.18231,2075051605.8056312,1995839199.156498,1969479353.834135,2019242755.325312,2043005193.808728,2099651051.2759316,2113192503.259522,2144785395.075812,2139591452.4406104,2133890482.643999,2121483270.5734985,2130631815.773588,2127770514.618892,2130631815.773588
2,6,16,1708296657.5973072,100,PSO,1842722874.057992,2235151560.4634223,1842722874.057992,1841673325.3042955,1708296657.5973072,1809248076.8060832,1808557629.0308523,1911538109.5569365,1826546971.515694,1859528808.8798604,1884920293.70447,1901091606.0597012,1870550531.789108,1873512593.099027,1903787060.9165895,1912015508.456628,1927174503.9836144,1936983621.5723,1940256209.292918,1935516288.9220688,1936983621.5723
2,6,17,1370695066.5717804,100,PSO,1646556390.953177,1370695066.5717804,1646556390.953177,1789154320.5611217,1938442210.8463895,1784434761.017282,1890072728.447114,1779606310.5946486,1800634614.8810575,1852557895.1711423,1906561787.6326096,1935820180.1468608,1929893278.1889343,1971079384.4802692,2097061669.0779643,2012725524.9679816,2010036700.4395049,2015210231.653078,2011278709.389771,2020298150.3601816,2020298150.380577
2,6,18,976151691.4443352,100,PSO,1180355518.5707068,976151691.4443352,1180355518.5707068,1152847477.6355135,1322017283.909712,1419927759.5097,1379205809.9804134,1515499448.76257,1494869614.8531897,1555729945.0393572,1650614179.114306,1548955101.993724,1647274683.250019,1658748561.4161303,1632333502.256192,1676198157.9995894,1661731473.5501337,1673065406.9086292,1677866103.695154,1676185544.4910755,1676185544.4910755
2,6,19,1615875200.0764723,100,PSO,1840223369.2097187,1819047014.6605103,1840223369.2097187,1636191357.8611922,1779709361.3365712,1763024252.6129942,1717710087.820516,1864859286.850865,1920892848.033304,1925941889.8746157,1993706836.178732,2013137518.6309772,1974344693.7306516,2046947961.9509697,2073155816.4954665,2154853377.9979777,2106544523.747983,2101472850.992099,2105114541.810037,2109296205.82364,2111039214.1840303
2,7,0,1048726432.721962,50,PSO,1095396630.760169,1095396630.760169,1048726432.721962,1196721170.6313868,1491737709.2699616,1618013903.249376,1727757538.668281,1923495609.8233736,1656462059.2056353,1705469176.182305,1641266814.5517087,1716008428.754466,1810208115.513402,1824445003.5974128,1841097814.849493,1781032434.8339462,1788441651.331388,1793924728.7658515,1788912511.9061704,1791379831.0570655,1791379831.0570655
2,7,1,1333586564.6302283,100,BFGS,1392225780.8924754,1376230539.976087,1392225780.8924754,1408122200.7583437,1562918384.772161,1333586564.6302283,1358321668.0835853,1400198738.1764877,1489760716.7491624,1541941881.7776132,1526445067.7927463,1493651997.2125683,1529978994.6186447,1516881110.4725618,1535243140.468722,1555757814.129886,1572133495.1586227,1574762816.7939668,1580174439.6058896,1575737834.1165912,1576785074.5226398
2,7,2,1368517650.546599,100,PSO,1639227430.2210138,1368517650.546599,1639227430.2210138,1434699564.7829938,1724708554.6537466,1735492965.4743469,1583461835.986169,1785732139.349965,1739465156.4140182,1863373824.81518,1841018309.615056,1868878769.3584929,1871651339.1085725,1822015672.00946,1872843632.7969232,1854615853.7208447,1838947629.0380404,1855738210.687604,1861150270.0877025,1865975934.393309,1863987797.0254529
2,7,3,1137539247.2166564,100,PSO,1164543594.358925,1709487642.1237988,1164543594.358925,1470950147.3574677,1253607936.1776252,1336151423.869129,1550102717.3550525,1494819357.341308,1620202798.1092844,1590342930.660766,1516277011.972402,1556672608.2957945,1573858598.1631522,1611175506.7533095,1605809080.2709444,1585146665.084751,1594016843.8651962,1609196862.884926,1607546960.1486115,1606276488.418347,1607015793.2473712
2,7,4,1229336725.2932668,100,PSO,1508502851.8793352,1435634013.6573815,1508502851.8793352,1539947281.807331,1391539921.7765331,1326866066.166951,1362392260.4993236,1445452624.826392,1506394775.5789602,1429205349.5430443,1439886470.8650975,1442872326.2133646,1469508667.4815784,1474839007.8204906,1487242762.8079967,1514633186.8582623,1505647869.2614882,1497720881.8182285,1503835878.685357,1505794210.420585,1506541455.2412314
2,7,5,995828845.3551449,100,PSO,1249036186.2823057,995828845.3551449,1249036186.2823057,1118044762.7232082,1269199077.2186234,1589381614.7559428,1319653881.0973277,1355368199.0058622,1399896580.219308,1397281178.3794675,1370562247.3437326,1408020999.438796,1391414742.6604395,1462542409.6165905,1471309859.4849925,1485398349.1084588,1486978324.5808003,1475108113.442942,1478183633.773171,1479918340.8832426,1481307049.5853016
2,7,6,806227602.9640077,100,PSO,939466060.8533008,806227602.9640077,939466060.8533008,933471057.7790184,1115720953.724472,1143451989.073094,1183221893.8963363,1211605567.7928438,1321924406.4776082,1254837079.056592,1390298023.6859477,1418579224.4157612,1425865214.7449703,1440370232.5321505,1449445092.7013102,1460133423.233315,1482207607.6387453,1496304732.2909155,1497206448.605444,1504302113.422721,1504302113.431417
2,7,7,960556642.356201,100,PSO,1191105389.1261847,960556642.356201,1191105389.1261847,1083775251.2334902,1148489733.472926,1333480574.600777,1323353742.8077765,1244724537.7893653,1327077453.2727947,1316440637.3055785,1323884604.4949846,1364267198.822711,1349087367.9256403,1396586289.9166107,1428973080.5046325,1396826535.5265815,1437503017.696778,1432507709.7403498,1428336017.0819273,1431249778.0038264,1432507709.7403498
2,7,8,1041676824.4820864,100,PSO,1100553332.6760218,1041676824.4820864,1100553332.6760218,1268524177.8731964,1272501624.070161,1347269079.725031,1237936399.340417,1261877259.2036817,1348847713.697157,1382917544.07241,1368581336.4524088,1466913959.9741611,1427060169.8225474,1461796013.778552,1487910312.67569,1504500385.9966984,1527915295.7334151,1531331004.346531,1535232815.9383736,1535232815.9383736,1535232815.9383736
2,7,9,996572354.0331132,100,PSO,996572354.0331132,1137929978.2928324,996572354.0331132,1227717355.767383,1261888110.9066367,1489544633.8990312,1436592538.8759246,1298371284.5845473,1337401372.2182865,1346671002.661329,1379816899.9878335,1413744919.3295102,1445418213.573429,1509300175.9911704,1516113469.771735,1625653678.2336843,1607245449.1982522,1632730269.6017036,1642735936.3922272,1622446312.4671402,1625653678.2336843
